chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
xfSc0000219	35810	36810	Amillepora36750	27	16	24	29	8	8	9	9	60	78	72	62	27	12	21	22
xfSc0000219	71008	72008	Amillepora36752	5	3	3	1	16	23	14	20	13	14	21	16	63	42	40	33
xfSc0000219	22009	23009	Amillepora36747	12	7	9	8	12	13	12	14	30	40	40	24	39	22	36	25
xfSc0000219	27367	28367	Amillepora36748	13	6	17	7	8	21	8	18	25	36	40	32	50	45	49	40
xfSc0000279	1232	2232	Amillepora37455	9	4	10	11	13	18	10	14	18	29	21	18	47	40	28	30
xfSc0000279	20041	21041	Amillepora37486	18	9	17	10	21	17	7	17	18	19	25	22	34	30	26	24
xfSc0000279	52973	53973	Amillepora37534	15	4	15	12	11	19	18	21	15	26	32	18	54	36	28	22
xfSc0000279	39097	40097	Amillepora37517	7	1	6	3	6	15	15	15	14	9	17	10	25	14	22	16
xfSc0000189	24835	25835	Amillepora36054	26	12	24	32	27	42	26	35	54	72	62	69	105	72	83	66
xfSc0000189	50833	51833	Amillepora36056	20	14	9	13	23	27	14	25	42	40	65	31	96	62	74	45
xfSc0000189	101615	102615	Amillepora36058	138	94	160	129	102	125	98	135	242	282	343	247	278	220	257	207
xfSc0000189	155222	156222	Amillepora36060	276	119	290	195	104	109	84	121	572	721	778	552	296	212	282	236
xfSc0000189	65462	66462	Amillepora36057	46	24	41	30	36	36	15	44	104	119	111	88	96	75	77	56
xfSc0000189	115546	116546	Amillepora36059	278	114	270	186	79	99	74	109	613	694	776	576	314	191	301	227
xfSc0000181	11959	12959	Amillepora35782	85	82	83	86	59	80	54	83	62	58	79	49	96	104	89	75
xfSc0000181	49481	50481	Amillepora35785	26	24	31	23	25	35	34	33	68	71	63	42	69	60	52	41
xfSc0000181	87429	88429	Amillepora35787	16	11	16	7	21	28	24	42	21	30	31	24	42	36	36	29
xfSc0000181	169141	170141	Amillepora35792	28	33	34	31	17	20	23	20	14	21	15	14	22	18	27	13
xfSc0000181	79245	80245	Amillepora35786	18	13	15	5	24	21	12	26	32	44	50	30	57	31	39	35
xfSc0000181	41455	42455	Amillepora35783	22	21	34	18	24	28	16	27	49	79	93	64	73	47	59	46
xfSc0000181	167439	168439	Amillepora35789	63	66	64	69	52	63	43	64	39	43	50	31	31	22	20	16
xfSc0000181	168962	169962	Amillepora35791	31	36	34	33	20	19	28	20	17	23	13	14	21	17	22	13
xfSc0000181	168053	169053	Amillepora35790	58	57	57	65	37	46	41	51	28	33	39	29	26	24	20	15
xfSc0000181	159465	160465	Amillepora35788	2	1	1	0	0	1	0	2	0	4	2	4	3	2	1	1
xfSc0000178	81474	82474	Amillepora35718	29	12	23	13	16	30	7	23	43	46	51	45	63	40	40	38
xfSc0000178	64371	65371	Amillepora35717	80	54	71	66	73	111	71	102	79	107	111	62	102	74	70	63
xfSc0000178	158132	159132	Amillepora35719	223	241	184	238	107	171	103	95	33	51	48	38	57	32	33	16
xfSc0000178	59584	60584	Amillepora35715	41	29	51	48	47	47	51	72	53	62	93	57	48	45	31	20
xfSc0000178	62627	63627	Amillepora35716	54	40	62	50	60	63	66	73	57	93	82	66	58	50	30	25
xfSc0000256	49867	50867	Amillepora37283	16	12	26	15	9	19	18	22	40	43	60	48	64	48	44	48
xfSc0000256	10614	11614	Amillepora37279	17	9	14	12	21	28	21	17	47	45	57	34	72	55	56	43
xfSc0000256	24920	25920	Amillepora37281	36	29	27	22	38	32	36	36	39	34	34	16	49	37	30	29
xfSc0000256	69908	70908	Amillepora37284	14	4	15	15	14	29	11	26	33	32	42	27	63	39	19	20
xfSc0000256	35520	36520	Amillepora37282	98	77	65	76	96	91	68	90	18	25	12	13	31	37	18	16
xfSc0000256	12585	13585	Amillepora37278	8	11	22	4	10	14	12	17	31	20	47	25	47	42	38	37
xfSc0000256	32300	33300	Amillepora37280	34	28	17	27	68	72	65	79	5	7	3	3	24	24	18	8
xfSc0000490	0	149	Amillepora38247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
xfSc0000223	18325	19325	Amillepora36846	95	75	67	68	71	75	58	85	74	71	95	61	107	82	78	53
xfSc0000223	11272	12272	Amillepora36844	38	22	22	33	32	27	27	39	71	66	97	76	94	67	90	63
xfSc0000223	88418	89418	Amillepora36851	14	10	17	15	22	20	8	19	30	37	71	48	49	51	36	44
xfSc0000223	49892	50892	Amillepora36848	43	38	31	29	33	34	37	54	65	56	89	47	93	66	73	63
xfSc0000223	31101	32101	Amillepora36847	26	15	32	21	39	34	24	25	68	68	95	65	95	75	95	66
xfSc0000223	96507	97507	Amillepora36852	16	12	24	14	12	20	15	14	36	55	48	43	27	37	21	21
xfSc0000223	79290	80290	Amillepora36849	9	12	17	8	25	27	22	37	36	30	43	16	67	49	43	41
xfSc0000223	9805	10805	Amillepora36842	49	38	52	57	42	46	43	88	71	80	86	45	115	67	93	65
xfSc0000223	12141	13141	Amillepora36843	28	31	36	37	23	31	47	63	59	79	83	48	81	75	67	66
xfSc0000282	18676	19676	Amillepora37543	159	123	118	146	117	161	168	206	76	109	117	91	161	103	70	68
xfSc0000282	16494	17494	Amillepora37542	52	29	48	41	39	40	49	74	94	104	122	100	81	53	57	62
xfSc0000282	50742	51742	Amillepora37548	153	156	138	154	103	94	103	107	77	89	94	64	191	134	153	142
xfSc0000282	14704	15704	Amillepora37541	61	53	71	55	85	88	81	88	74	111	118	91	81	79	55	35
xfSc0000282	21881	22881	Amillepora37544	84	60	81	71	80	95	116	140	72	87	90	61	125	82	40	36
xfSc0000282	11440	12440	Amillepora37540	66	59	62	74	69	93	84	91	41	62	62	42	98	60	44	54
xfSc0000204	58385	59385	Amillepora36403	141	140	122	131	71	69	87	97	41	66	66	60	80	65	63	48
xfSc0000204	99955	100955	Amillepora36407	25	10	19	15	40	55	35	49	41	40	65	41	142	106	123	88
xfSc0000204	130757	131757	Amillepora36410	96	94	82	91	103	120	84	121	14	21	20	23	172	110	112	98
xfSc0000204	0	645	Amillepora36398	5	2	5	5	13	13	14	18	5	7	5	4	47	26	30	21
xfSc0000204	93020	94020	Amillepora36406	5	3	8	5	35	53	39	45	12	12	11	11	115	77	111	76
xfSc0000204	126826	127826	Amillepora36409	63	69	43	66	80	94	66	96	2	9	10	10	140	87	106	95
xfSc0000204	89339	90339	Amillepora36404	3	2	5	3	28	41	31	38	15	10	15	12	113	71	72	55
xfSc0000204	39778	40778	Amillepora36399	4	2	2	3	22	37	31	36	5	10	11	5	134	71	94	67
xfSc0000204	47785	48785	Amillepora36402	7	6	11	4	27	27	20	56	21	22	26	18	88	59	70	61
xfSc0000289	40962	41962	Amillepora37613	12	7	13	10	12	18	12	13	18	26	23	17	39	32	30	23
xfSc0000202	52203	53203	Amillepora36373	38	13	29	8	6	21	10	20	83	81	94	57	57	30	37	33
xfSc0000202	10762	11762	Amillepora36371	22	18	20	13	2	8	9	2	26	29	28	17	10	4	8	5
xfSc0000202	60820	61820	Amillepora36374	20	13	21	17	27	21	20	31	39	41	30	25	45	34	27	35
xfSc0000202	106844	107844	Amillepora36376	8	8	6	11	18	27	19	20	14	7	9	14	53	65	46	44
xfSc0000202	49454	50454	Amillepora36372	18	11	21	12	14	9	9	14	62	80	66	43	53	29	41	20
xfSc0000255	64939	65939	Amillepora37269	44	33	42	33	19	28	29	31	51	45	70	49	41	30	19	34
xfSc0000255	30688	31688	Amillepora37266	18	9	24	13	1	0	0	1	27	43	40	38	4	1	4	0
xfSc0000255	48495	49495	Amillepora37268	10	9	15	5	0	3	1	1	26	31	47	25	6	5	2	6
xfSc0000255	35417	36417	Amillepora37267	1	2	1	1	0	1	2	0	1	4	2	4	0	2	2	3
xfSc0000375	3110	4110	Amillepora38085	14	16	29	21	28	37	29	43	33	36	48	29	77	60	62	52
xfSc0000444	3061	4061	Amillepora38219	106	80	90	94	70	81	61	96	113	143	163	124	175	148	162	97
xfSc0000444	1879	2879	Amillepora38218	122	110	94	105	48	52	53	70	55	78	54	67	108	76	72	52
xfSc0000212	78944	79944	Amillepora36550	49	32	46	30	14	18	24	26	39	50	45	41	23	13	12	12
xfSc0000212	45636	46636	Amillepora36548	80	79	73	83	70	65	70	56	35	43	50	35	26	29	20	20
xfSc0000212	109510	110510	Amillepora36552	29	41	37	28	20	33	27	38	44	36	55	26	59	35	38	27
xfSc0000212	67463	68463	Amillepora36549	36	26	22	32	17	25	21	22	19	22	18	16	32	37	22	16
xfSc0000212	43957	44957	Amillepora36547	64	65	42	54	65	91	82	94	19	20	23	28	41	21	24	19
xfSc0000212	38756	39756	Amillepora36545	43	46	33	35	60	83	45	61	41	31	38	37	53	35	41	19
xfSc0000212	44555	45555	Amillepora36546	81	102	61	88	71	71	61	78	27	27	44	32	40	35	38	18
xfSc0000212	110823	111823	Amillepora36551	75	58	60	61	20	31	18	41	28	47	42	39	38	36	10	9
xfSc0000147	10160	11160	Amillepora34699	10	10	8	11	7	13	8	14	23	26	24	19	25	25	29	23
xfSc0000147	38150	39150	Amillepora34703	5	2	6	1	1	1	1	3	8	11	11	11	5	9	6	1
xfSc0000147	49124	50124	Amillepora34704	60	54	51	61	13	16	9	14	25	24	43	36	31	23	30	13
xfSc0000147	24803	25803	Amillepora34700	3	2	13	1	7	7	5	7	19	22	12	18	26	14	23	19
xfSc0000147	51122	52122	Amillepora34705	19	5	13	16	8	11	3	13	32	38	42	24	40	25	27	16
xfSc0000147	33111	34111	Amillepora34702	2	3	3	2	2	2	4	4	8	8	10	5	9	6	7	6
xfSc0000147	25403	26403	Amillepora34701	5	3	10	2	5	10	5	5	20	17	19	21	20	6	20	15
xfSc0000147	133282	134282	Amillepora34714	17	11	23	8	15	26	16	20	45	38	40	30	68	68	71	53
xfSc0000147	186433	187433	Amillepora34719	62	55	60	65	55	64	57	82	97	117	114	84	159	120	102	109
xfSc0000147	196378	197378	Amillepora34720	17	8	22	13	32	24	21	46	31	38	33	22	78	56	61	48
xfSc0000147	153296	154296	Amillepora34716	9	3	9	9	17	14	9	23	24	27	27	12	67	35	59	43
xfSc0000147	167685	168685	Amillepora34718	11	13	5	11	6	0	1	2	36	42	45	33	6	2	0	4
xfSc0000147	107121	108121	Amillepora34711	0	0	0	1	11	9	8	10	0	1	0	1	36	31	38	22
xfSc0000147	217579	218579	Amillepora34721	19	7	18	10	14	17	12	11	54	37	54	39	58	43	66	37
xfSc0000147	229151	230151	Amillepora34722	24	10	24	9	14	20	7	12	40	49	66	44	34	25	28	25
xfSc0000147	69819	70819	Amillepora34707	33	8	35	26	13	18	13	18	49	56	66	54	86	45	56	35
xfSc0000147	116108	117108	Amillepora34712	6	5	9	8	0	0	2	2	19	12	25	9	5	2	4	2
xfSc0000147	88830	89830	Amillepora34709	108	116	84	101	161	155	123	143	44	58	72	44	114	92	102	71
xfSc0000147	231499	232499	Amillepora34723	9	2	10	6	9	7	5	7	20	17	21	18	25	14	20	13
xfSc0000147	57168	58168	Amillepora34706	9	6	9	8	11	12	7	12	9	17	16	16	28	20	21	23
xfSc0000147	76117	77117	Amillepora34708	111	122	129	120	30	50	35	51	75	96	101	63	49	58	54	34
xfSc0000147	103738	104738	Amillepora34710	3	3	3	0	3	6	6	7	9	8	9	8	15	13	18	15
xfSc0000146	41965	42965	Amillepora34689	31	24	26	25	27	38	26	29	22	32	29	17	60	37	45	32
xfSc0000146	75904	76904	Amillepora34692	149	165	114	127	61	83	51	85	72	84	98	71	80	67	54	47
xfSc0000146	225984	226984	Amillepora34696	97	74	89	78	87	111	93	95	90	109	134	93	176	170	182	139
xfSc0000146	42508	43508	Amillepora34690	47	40	51	39	48	55	39	44	41	46	46	30	80	53	59	42
xfSc0000146	225407	226407	Amillepora34695	63	53	72	56	55	69	53	55	72	85	79	64	99	93	81	55
xfSc0000146	126833	127833	Amillepora34694	107	90	76	97	37	45	42	38	43	54	58	36	25	15	23	21
xfSc0000251	30278	31278	Amillepora37232	11	9	12	13	6	8	5	7	13	10	16	10	13	9	15	13
xfSc0000211	22896	23896	Amillepora36532	50	28	53	45	38	42	31	39	83	92	91	74	91	70	80	73
xfSc0000211	70932	71932	Amillepora36535	37	32	47	31	28	41	27	39	63	66	68	65	100	74	64	58
xfSc0000211	59515	60515	Amillepora36534	32	21	36	31	25	40	39	49	56	71	84	70	96	67	60	54
xfSc0000211	23791	24791	Amillepora36531	59	47	47	40	47	40	53	57	62	67	75	48	96	65	66	56
xfSc0000211	103996	104996	Amillepora36538	38	16	40	27	6	6	8	6	74	81	108	77	11	15	16	15
xfSc0000211	88428	89428	Amillepora36537	18	15	19	21	4	6	11	4	30	35	34	23	7	6	11	5
xfSc0000211	125045	126045	Amillepora36540	22	5	20	21	8	12	13	14	46	43	56	37	43	19	42	34
xfSc0000211	107509	108509	Amillepora36539	2	0	4	1	1	0	0	2	1	4	3	2	3	1	2	3
xfSc0000351	12698	13698	Amillepora37974	33	23	22	23	45	52	47	69	25	44	54	34	83	57	59	35
xfSc0000351	12484	13484	Amillepora37973	36	29	23	30	43	62	52	69	19	36	40	24	51	40	35	25
xfSc0000244	53662	54662	Amillepora37162	38	18	38	33	39	40	38	53	42	47	52	49	81	52	50	34
xfSc0000244	42534	43534	Amillepora37160	70	82	54	64	52	65	45	62	50	57	60	45	67	48	40	30
xfSc0000244	81992	82992	Amillepora37167	31	31	36	27	16	8	9	10	4	8	8	4	6	9	1	0
xfSc0000244	53309	54309	Amillepora37161	54	36	62	52	48	57	49	69	61	77	77	73	108	62	74	49
xfSc0000244	84846	85846	Amillepora37168	16	17	18	14	18	15	18	24	4	10	2	6	8	9	1	3
xfSc0000244	67493	68493	Amillepora37163	10	7	10	16	8	9	9	10	2	9	5	4	12	9	6	6
xfSc0000244	73063	74063	Amillepora37164	55	65	45	47	0	0	0	0	7	19	18	10	0	0	0	0
xfSc0000244	78788	79788	Amillepora37166	51	73	50	54	78	85	59	69	16	14	23	12	22	16	9	5
xfSc0000244	78108	79108	Amillepora37165	39	39	33	43	104	97	106	101	59	61	67	44	50	37	29	27
xfSc0000216	91448	92448	Amillepora36705	44	36	42	35	44	54	45	48	55	60	84	45	99	57	56	24
xfSc0000216	4170	5170	Amillepora36699	104	89	102	84	37	36	28	51	108	115	136	97	130	77	91	65
xfSc0000216	85832	86832	Amillepora36704	43	26	26	25	39	30	23	40	75	93	61	45	111	63	64	51
xfSc0000216	42812	43812	Amillepora36703	29	20	18	21	37	30	35	37	64	82	83	67	102	73	82	68
xfSc0000216	15692	16692	Amillepora36700	25	14	34	33	44	39	31	50	72	72	87	60	113	79	73	50
xfSc0000216	100298	101298	Amillepora36706	28	15	24	15	19	35	20	18	53	76	91	51	103	74	72	54
xfSc0000216	17891	18891	Amillepora36701	44	16	32	18	27	35	28	46	86	88	85	64	129	68	78	64
xfSc0000216	35540	36540	Amillepora36702	13	2	19	14	11	11	5	11	40	37	44	40	30	14	25	25
xfSc0000296	21941	22941	Amillepora37708	59	46	55	55	40	46	46	52	33	43	50	41	51	33	48	43
xfSc0000296	15168	16168	Amillepora37707	75	76	65	62	37	53	29	53	48	66	64	41	64	43	35	30
xfSc0000296	1285	2285	Amillepora37706	8	5	11	21	13	14	13	11	17	40	43	16	39	31	30	22
xfSc0000296	28703	29703	Amillepora37709	3	2	6	4	5	2	0	3	10	14	15	14	8	2	13	5
xfSc0000367	0	627	Amillepora38033	18	14	10	14	16	17	14	20	24	28	23	24	38	31	30	16
xfSc0000261	54981	55981	Amillepora37320	47	44	45	44	12	18	18	32	69	82	70	53	51	33	50	41
xfSc0000261	51268	52268	Amillepora37319	80	71	69	78	27	23	32	30	56	51	66	52	72	47	59	43
xfSc0000224	92136	93136	Amillepora36859	35	17	38	29	55	88	37	77	94	110	117	99	241	157	199	143
xfSc0000224	90631	91631	Amillepora36857	29	16	29	21	37	51	35	55	71	67	90	67	178	108	112	85
xfSc0000224	16332	17332	Amillepora36853	39	25	39	40	21	11	11	27	69	75	97	58	44	23	31	21
xfSc0000224	43455	44455	Amillepora36855	155	131	138	160	67	82	54	88	149	187	236	147	95	66	87	74
xfSc0000224	57440	58440	Amillepora36856	63	39	66	49	30	63	44	64	145	129	215	127	141	86	127	89
xfSc0000232	70680	71680	Amillepora37018	31	22	48	26	21	22	24	28	98	111	104	90	66	48	62	41
xfSc0000232	3201	4201	Amillepora37016	63	48	94	55	45	40	43	60	120	151	208	121	126	81	95	66
xfSc0000232	26196	27196	Amillepora37017	59	37	98	51	60	51	44	68	168	201	219	151	184	118	142	103
xfSc0000432	0	503	Amillepora38204	16	6	11	8	7	9	10	17	8	8	5	9	15	11	11	14
xfSc0000432	0	16	Amillepora38203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
xfSc0000167	26040	27040	Amillepora35565	18	18	22	17	11	14	11	18	32	39	34	30	28	19	24	20
xfSc0000167	16319	17319	Amillepora35563	10	11	10	10	1	5	1	4	27	42	30	26	9	1	6	3
xfSc0000167	23191	24191	Amillepora35564	42	33	49	37	36	39	31	36	75	76	83	59	58	42	45	30
xfSc0000167	0	203	Amillepora35561	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
xfSc0000167	47503	48503	Amillepora35566	31	29	38	37	79	82	53	76	53	57	67	35	42	46	30	26
xfSc0000167	136084	137084	Amillepora35567	37	40	40	44	53	39	45	68	36	37	38	32	55	40	44	41
xfSc0000145	5086	6086	Amillepora34624	46	24	20	23	21	19	19	24	4	7	9	3	15	2	0	0
xfSc0000145	24276	25276	Amillepora34625	67	59	41	49	66	100	45	65	25	34	36	27	53	44	35	24
xfSc0000145	194635	195635	Amillepora34643	172	161	138	175	55	76	74	76	46	66	55	42	65	35	35	31
xfSc0000145	61087	62087	Amillepora34628	3	1	2	1	7	17	8	13	0	1	4	1	28	13	17	8
xfSc0000145	80602	81602	Amillepora34632	0	0	1	0	2	4	2	6	1	2	1	3	9	7	6	3
xfSc0000145	75820	76820	Amillepora34631	0	0	0	0	0	1	1	1	0	0	0	0	4	1	1	0
xfSc0000145	35754	36754	Amillepora34626	301	242	235	227	111	131	93	137	125	176	154	130	210	134	139	91
xfSc0000145	241821	242821	Amillepora34648	1	0	2	0	6	12	9	4	2	1	2	0	9	9	9	6
xfSc0000145	170494	171494	Amillepora34639	1	0	0	0	2	4	1	4	0	0	0	1	6	5	8	7
xfSc0000145	101576	102576	Amillepora34633	5	8	1	5	9	9	7	14	7	3	4	6	15	10	17	19
xfSc0000145	130134	131134	Amillepora34636	44	51	47	33	23	21	23	23	32	33	39	34	27	17	17	17
xfSc0000145	74942	75942	Amillepora34630	0	0	0	0	3	1	0	2	0	0	0	0	4	4	1	6
xfSc0000145	217915	218915	Amillepora34647	42	35	29	33	30	21	31	39	23	33	40	27	39	28	27	18
xfSc0000145	198569	199569	Amillepora34644	178	155	148	164	64	58	64	94	70	112	87	94	101	64	70	41
xfSc0000145	66504	67504	Amillepora34629	0	2	2	2	2	9	7	4	1	2	0	1	10	5	4	5
xfSc0000145	195244	196244	Amillepora34642	161	133	119	137	50	57	38	43	39	60	63	48	54	38	43	23
xfSc0000145	139711	140711	Amillepora34635	58	46	46	51	41	62	75	61	49	47	62	39	79	59	61	45
xfSc0000145	216895	217895	Amillepora34645	9	7	10	11	7	9	10	16	20	19	29	22	31	17	18	21
xfSc0000145	120174	121174	Amillepora34634	61	47	57	48	98	87	71	105	31	43	41	35	117	108	81	59
xfSc0000145	217252	218252	Amillepora34646	8	10	6	16	6	7	8	17	24	15	26	18	28	17	17	22
xfSc0000145	94575	95575	Amillepora34627	23	18	22	18	13	15	6	10	19	21	20	16	18	17	14	11
xfSc0000145	185335	186335	Amillepora34640	0	0	0	1	4	10	4	9	0	0	0	1	18	8	16	4
xfSc0000145	187900	188900	Amillepora34641	0	0	2	4	3	6	8	7	0	2	2	2	6	6	5	2
xfSc0000272	10869	11869	Amillepora37422	41	37	38	33	38	26	24	36	60	64	55	50	48	36	28	30
xfSc0000272	1706	2706	Amillepora37421	33	12	30	24	25	30	24	38	65	68	78	60	82	71	81	69
xfSc0000272	28176	29176	Amillepora37423	76	75	68	67	42	45	66	70	81	115	129	71	102	65	88	63
xfSc0000272	51458	52458	Amillepora37424	30	13	27	17	10	18	13	18	59	84	74	69	51	27	44	42
xfSc0000157	4389	5389	Amillepora35306	66	32	71	66	74	75	65	73	115	131	154	88	185	114	126	81
xfSc0000157	53855	54855	Amillepora35310	41	20	50	31	28	49	17	41	57	87	84	70	92	64	71	48
xfSc0000157	35382	36382	Amillepora35309	109	83	101	87	74	86	78	120	59	86	91	67	119	77	66	36
xfSc0000157	20777	21777	Amillepora35308	32	14	36	23	24	42	33	45	69	88	100	50	93	65	100	64
xfSc0000157	14735	15735	Amillepora35307	12	7	19	16	16	14	14	27	45	43	47	49	57	25	31	33
xfSc0000157	111394	112394	Amillepora35317	11	8	13	14	13	19	7	21	32	27	29	25	58	19	40	21
xfSc0000157	95329	96329	Amillepora35316	19	11	20	24	17	27	11	18	26	45	49	27	50	33	35	31
xfSc0000157	69588	70588	Amillepora35312	18	11	15	9	20	32	19	16	52	61	57	44	89	54	67	36
xfSc0000157	141907	142907	Amillepora35321	8	3	9	6	2	1	2	4	22	21	33	15	8	7	12	5
xfSc0000157	59537	60537	Amillepora35311	24	13	19	9	32	33	27	45	42	38	48	34	92	58	50	45
xfSc0000157	126580	127580	Amillepora35319	5	4	15	6	16	13	11	14	25	25	22	16	44	22	34	30
xfSc0000157	81185	82185	Amillepora35314	14	10	10	11	13	25	16	24	29	29	35	23	56	44	49	37
xfSc0000157	118768	119768	Amillepora35318	14	8	18	7	7	9	4	8	29	32	45	27	35	22	29	25
xfSc0000157	132068	133068	Amillepora35320	41	44	43	37	42	57	34	42	29	48	42	32	53	37	39	22
xfSc0000157	153794	154794	Amillepora35323	62	58	70	68	57	65	43	71	52	50	79	58	98	53	71	47
xfSc0000157	190414	191414	Amillepora35328	15	12	15	19	23	23	14	19	43	49	58	26	60	45	43	31
xfSc0000157	161777	162777	Amillepora35325	22	11	25	9	35	31	28	43	44	48	58	38	104	63	73	52
xfSc0000157	205031	206031	Amillepora35331	16	19	11	11	24	30	25	34	18	25	22	17	44	49	59	35
xfSc0000157	197058	198058	Amillepora35329	18	10	19	15	22	19	16	16	26	37	60	35	51	18	50	48
xfSc0000157	174393	175393	Amillepora35327	22	11	17	20	22	20	11	27	37	47	47	29	63	38	44	34
xfSc0000157	159209	160209	Amillepora35324	21	12	11	10	25	31	20	30	46	42	47	31	72	49	61	57
xfSc0000157	170643	171643	Amillepora35326	26	25	31	26	32	30	21	43	42	52	52	41	90	63	48	42
xfSc0000157	150346	151346	Amillepora35322	19	4	17	8	11	20	8	19	37	41	58	43	60	47	53	37
xfSc0000263	51165	52165	Amillepora37334	130	67	141	94	53	77	63	106	267	301	318	213	174	123	175	109
xfSc0000263	10305	11305	Amillepora37331	19	20	23	21	15	26	24	26	6	16	10	9	14	14	11	8
xfSc0000263	10794	11794	Amillepora37330	19	22	23	27	35	26	43	29	11	25	23	15	14	16	13	11
xfSc0000263	61694	62694	Amillepora37335	57	35	45	36	20	26	18	27	47	62	55	33	80	46	84	45
xfSc0000350	206	1206	Amillepora37969	55	30	63	59	36	40	31	54	112	144	169	99	100	72	85	54
xfSc0000236	74373	75373	Amillepora37051	110	101	90	102	73	77	83	102	15	20	18	27	47	26	9	16
xfSc0000236	32908	33908	Amillepora37049	336	324	277	340	180	206	200	208	35	67	50	51	77	66	25	30
xfSc0000236	66569	67569	Amillepora37050	110	118	97	109	78	102	88	117	49	67	67	60	70	57	53	32
xfSc0000236	22947	23947	Amillepora37048	209	169	159	169	74	89	84	78	17	34	32	24	36	30	9	12
xfSc0000320	11179	12179	Amillepora37832	98	74	68	85	70	70	65	93	51	65	56	53	83	64	31	16
xfSc0000320	22872	23872	Amillepora37833	42	11	43	30	36	35	22	38	77	103	126	76	106	76	92	68
xfSc0000320	9609	10609	Amillepora37831	83	67	72	67	53	68	46	50	76	65	71	60	104	84	83	62
xfSc0000201	77236	78236	Amillepora36347	24	23	37	20	13	12	9	21	27	28	30	21	34	23	16	15
xfSc0000201	104309	105309	Amillepora36352	22	6	13	17	32	25	25	35	46	34	48	49	58	39	37	29
xfSc0000201	123535	124535	Amillepora36355	11	8	10	14	14	19	16	24	29	24	46	31	50	32	31	19
xfSc0000201	53198	54198	Amillepora36345	229	222	183	210	27	27	43	48	75	104	88	82	48	39	32	35
xfSc0000201	92215	93215	Amillepora36350	29	34	30	28	27	32	33	36	16	34	33	20	49	40	33	29
xfSc0000201	88235	89235	Amillepora36349	24	15	29	24	4	4	3	6	46	59	64	39	6	4	4	0
xfSc0000201	84761	85761	Amillepora36348	22	10	15	11	21	22	22	29	37	43	67	33	63	46	41	23
xfSc0000201	95752	96752	Amillepora36351	106	79	92	108	27	49	61	57	49	54	51	46	23	16	15	7
xfSc0000201	78085	79085	Amillepora36344	63	57	47	51	33	38	44	66	48	62	56	36	82	44	41	28
xfSc0000201	121130	122130	Amillepora36353	28	12	20	17	15	25	12	23	47	50	50	47	49	38	44	40
xfSc0000201	23999	24999	Amillepora36342	147	155	129	145	28	26	33	42	45	63	38	50	31	27	12	17
xfSc0000201	4537	5537	Amillepora36341	77	49	66	63	52	50	57	41	60	73	93	46	74	55	49	39
xfSc0000201	32089	33089	Amillepora36343	212	231	155	211	96	111	105	123	81	106	122	78	159	105	114	92
xfSc0000287	26179	27179	Amillepora37581	7	12	12	9	20	26	38	28	15	23	31	12	64	44	49	28
xfSc0000287	35536	36536	Amillepora37576	66	60	43	48	20	13	12	22	50	70	65	56	34	25	21	15
xfSc0000287	45674	46674	Amillepora37582	17	15	17	18	15	23	12	22	32	38	52	33	46	35	48	33
xfSc0000149	79573	80573	Amillepora34807	59	26	55	47	42	52	31	64	114	153	159	125	143	132	134	104
xfSc0000149	215919	216919	Amillepora34812	55	27	45	28	31	52	33	63	115	134	130	95	139	93	114	110
xfSc0000149	112641	113641	Amillepora34809	35	24	40	20	25	15	16	19	58	86	93	54	55	39	31	35
xfSc0000149	98384	99384	Amillepora34808	36	17	30	24	35	35	32	56	55	82	85	67	56	52	47	41
xfSc0000425	5702	6702	Amillepora38193	33	15	49	29	16	43	29	48	89	111	121	95	95	70	97	76
xfSc0000425	3180	4180	Amillepora38192	24	7	25	17	27	34	18	42	65	78	89	54	100	61	95	70
xfSc0000248	4370	5370	Amillepora37219	1	0	1	2	8	6	7	7	0	1	3	3	11	5	10	8
xfSc0000248	10152	11152	Amillepora37218	14	8	12	19	21	31	23	30	15	15	23	12	65	40	40	40
xfSc0000148	0	618	Amillepora34790	68	67	57	81	58	67	57	59	28	33	41	26	41	38	23	17
xfSc0000148	10011	11011	Amillepora34791	67	52	70	63	57	83	70	93	60	77	68	61	82	65	50	34
xfSc0000148	61327	62327	Amillepora34792	12	5	12	8	1	0	2	1	16	25	25	16	3	2	2	2
xfSc0000148	190884	191884	Amillepora34801	4	3	3	4	36	34	31	40	14	19	18	8	118	61	75	55
xfSc0000148	215274	216274	Amillepora34803	16	6	12	12	11	22	13	20	20	27	36	32	41	36	27	18
xfSc0000148	123770	124770	Amillepora34798	4	4	10	9	9	4	13	12	14	15	20	5	15	10	17	18
xfSc0000148	170839	171839	Amillepora34799	3	1	3	4	8	7	2	11	9	11	16	11	21	9	15	11
xfSc0000148	194999	195999	Amillepora34802	32	24	30	24	29	43	34	58	48	61	66	49	105	65	83	47
