chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
xfSc0000170	23497	23997	Amillepora35652	81	75	62	71	9	3	1	7	47	55	56	42	16	9	10	5
xfSc0000245	4950	5450	Amillepora37170	2	2	4	3	4	14	12	20	9	6	9	3	51	24	34	26
xfSc0000245	82214	82714	Amillepora37176	173	175	144	175	106	107	101	122	40	44	37	35	59	42	30	26
xfSc0000245	29062	29562	Amillepora37174	101	76	71	89	70	79	83	86	28	42	33	16	73	53	49	35
xfSc0000245	72056	72556	Amillepora37175	91	92	72	87	66	58	60	88	19	35	29	27	28	31	14	13
xfSc0000245	19822	20322	Amillepora37171	4	1	2	4	5	6	5	4	5	14	10	7	19	16	13	11
xfSc0000245	20059	20559	Amillepora37172	9	8	10	12	15	15	22	17	11	26	23	17	45	29	27	16
xfSc0000245	20551	21051	Amillepora37173	17	19	21	18	27	16	29	43	13	15	15	13	50	25	30	23
xfSc0000245	2933	3433	Amillepora37169	0	0	0	2	6	13	3	6	0	1	0	0	19	15	14	14
xfSc0000250	70968	71468	Amillepora37227	35	37	19	35	32	39	27	45	20	29	27	11	41	26	17	12
xfSc0000231	78479	78979	Amillepora37014	18	12	14	13	34	38	26	33	32	36	35	26	93	64	55	57
xfSc0000231	7073	7573	Amillepora37009	6	6	9	8	7	14	9	11	13	15	18	12	22	16	23	21
xfSc0000231	55643	56143	Amillepora37012	17	13	15	12	11	17	14	15	22	19	24	24	50	32	33	38
xfSc0000231	86522	87022	Amillepora37015	30	17	21	18	24	35	30	41	44	50	58	42	86	55	66	68
xfSc0000231	9953	10453	Amillepora37011	7	0	2	1	3	9	3	6	3	14	9	9	23	14	17	14
xfSc0000231	9287	9787	Amillepora37010	13	20	11	10	2	0	3	5	5	3	9	3	3	5	3	2
xfSc0000268	36574	37074	Amillepora37402	5	3	3	0	31	35	22	29	12	13	10	13	4	3	0	2
xfSc0000268	44978	45478	Amillepora37404	33	33	33	27	27	26	40	28	33	52	52	35	65	41	38	30
xfSc0000268	42307	42807	Amillepora37403	3	3	6	7	56	68	38	47	23	25	29	21	9	6	1	2
xfSc0000268	30184	30684	Amillepora37401	43	45	36	51	23	27	24	38	16	26	24	13	15	15	9	5
xfSc0000237	55011	55511	Amillepora37053	17	25	11	14	20	32	15	33	24	31	27	21	48	34	27	13
xfSc0000237	52413	52913	Amillepora37052	4	2	1	3	3	5	9	9	4	6	9	8	13	16	9	4
xfSc0000349	14481	14981	Amillepora37963	46	47	39	64	40	40	41	55	20	35	26	21	29	22	9	6
xfSc0000349	20021	20521	Amillepora37966	28	17	33	27	24	37	37	37	31	31	41	43	53	30	31	23
xfSc0000349	20611	21111	Amillepora37967	25	15	25	26	8	21	17	38	22	22	20	17	29	19	22	12
xfSc0000349	19460	19960	Amillepora37965	43	36	24	39	24	28	30	40	22	29	20	28	33	26	13	9
xfSc0000349	17783	18283	Amillepora37964	27	27	33	45	39	38	39	62	48	43	49	39	65	44	39	31
xfSc0000162	1640	2140	Amillepora35416	4	4	5	2	27	38	17	32	13	15	23	13	90	73	78	69
xfSc0000162	73841	74341	Amillepora35423	32	43	35	44	41	48	43	53	26	36	30	21	36	32	16	14
xfSc0000162	52964	53464	Amillepora35422	17	9	20	10	8	15	6	19	40	44	55	28	34	19	23	14
xfSc0000162	4049	4549	Amillepora35417	51	39	47	49	92	101	98	121	63	78	80	55	112	83	69	56
xfSc0000162	45364	45864	Amillepora35419	17	8	28	17	13	12	5	14	34	45	52	34	34	23	17	17
xfSc0000162	49710	50210	Amillepora35421	13	12	17	12	5	10	6	9	35	42	50	29	25	19	23	14
xfSc0000162	461	961	Amillepora35415	5	3	5	3	25	30	28	40	14	8	15	11	81	51	79	72
xfSc0000162	70872	71372	Amillepora35424	14	6	7	12	11	9	13	13	19	26	23	20	41	21	26	13
xfSc0000162	171284	171784	Amillepora35431	11	5	31	22	13	20	26	29	28	55	48	34	68	42	35	34
xfSc0000162	140946	141446	Amillepora35427	18	5	14	15	20	13	14	17	38	50	53	29	53	36	51	28
xfSc0000162	157967	158467	Amillepora35430	22	6	15	7	18	16	5	28	32	47	43	33	63	49	44	38
xfSc0000162	149212	149712	Amillepora35429	20	11	11	13	16	32	16	26	36	47	62	43	61	46	62	38
xfSc0000162	199766	200266	Amillepora35432	17	9	23	18	16	18	18	29	28	31	37	36	60	32	48	33
xfSc0000162	118881	119381	Amillepora35426	8	4	9	12	10	19	5	18	34	38	44	34	50	28	43	34
xfSc0000188	141724	142224	Amillepora36028	222	276	178	244	150	174	173	194	39	47	84	45	62	57	36	26
xfSc0000188	25135	25635	Amillepora36025	32	31	18	30	8	18	13	18	37	63	59	33	41	35	43	17
xfSc0000188	93526	94026	Amillepora36026	12	12	3	18	8	11	9	18	9	6	9	10	19	19	11	4
xfSc0000188	22972	23472	Amillepora36024	39	38	31	39	16	16	19	15	29	34	37	23	34	39	29	21
xfSc0000188	115980	116480	Amillepora36027	113	137	107	119	68	80	68	82	40	51	67	37	41	40	39	26
xpSc0000736	8709	9209	Amillepora37995	8	5	5	6	13	17	10	16	21	22	19	29	55	39	46	38
xpSc0000683	12684	13184	Amillepora37712	7	5	5	5	6	8	8	9	6	3	4	5	15	12	5	8
xpSc0000683	42081	42581	Amillepora37713	9	11	13	10	10	10	9	24	13	15	10	16	17	17	21	11
xpSc0000683	21964	22464	Amillepora37710	20	16	29	20	25	24	15	22	60	78	82	57	59	41	63	50
xpSc0000572	82494	82994	Amillepora35367	108	73	110	112	20	18	12	28	106	138	156	103	67	58	44	54
xpSc0000572	3454	3954	Amillepora35359	36	28	25	43	22	22	37	37	13	18	17	11	14	17	6	1
xpSc0000572	9315	9815	Amillepora35361	24	16	17	27	18	23	20	27	11	16	16	18	28	13	7	5
xpSc0000572	31903	32403	Amillepora35364	69	60	67	59	25	28	31	39	5	9	5	10	52	36	24	24
xpSc0000572	75988	76488	Amillepora35366	36	12	33	13	14	11	10	13	30	41	42	35	32	23	25	25
xpSc0000572	23916	24416	Amillepora35363	30	23	16	29	13	16	17	22	2	9	7	6	8	7	3	4
xpSc0000572	8597	9097	Amillepora35360	14	9	14	12	5	10	7	13	5	7	8	8	12	6	5	9
xpSc0000572	46789	47289	Amillepora35365	99	112	72	103	49	48	39	51	7	17	6	12	22	12	9	5
xpSc0000572	89488	89988	Amillepora35369	118	114	111	116	65	55	66	81	50	58	56	54	60	45	46	43
xpSc0000572	123902	124402	Amillepora35372	122	108	113	128	99	95	118	99	16	22	22	19	18	30	10	4
xpSc0000572	120384	120884	Amillepora35371	108	107	99	100	55	67	76	83	24	29	28	21	73	44	32	22
xpSc0000572	179088	179588	Amillepora35377	28	33	22	35	33	28	29	40	24	36	29	22	39	30	19	16
xpSc0000572	182119	182619	Amillepora35378	134	109	106	101	89	91	82	110	17	22	20	22	37	37	7	4
xpSc0000572	150319	150819	Amillepora35375	178	161	153	167	126	131	107	148	87	95	81	63	48	44	32	21
xpSc0000572	154186	154686	Amillepora35376	111	66	66	81	77	63	52	68	71	94	72	70	40	40	24	13
xpSc0000572	185929	186429	Amillepora35380	56	65	56	61	56	50	42	72	40	33	46	33	46	48	21	20
xpSc0000572	113020	113520	Amillepora35370	138	149	134	141	76	100	75	107	31	31	35	35	87	57	44	40
xpSc0000572	182521	183021	Amillepora35379	126	117	121	106	90	91	86	106	25	28	18	26	36	28	4	7
xpSc0000572	87228	87728	Amillepora35368	61	55	54	52	66	78	65	96	29	40	34	27	118	84	55	43
xpSc0000572	198084	198584	Amillepora35381	214	212	128	175	136	158	157	180	21	37	34	24	25	15	3	5
xpSc0000572	147296	147796	Amillepora35374	27	27	44	28	30	34	36	45	32	41	37	31	53	33	15	25
xpSc0000572	139848	140348	Amillepora35373	38	28	34	29	37	37	45	50	33	28	43	30	46	36	22	20
xpSc0000572	202452	202952	Amillepora35382	94	78	80	82	63	65	65	96	25	39	30	20	47	33	17	8
xpSc0000607	47403	47903	Amillepora36815	7	13	8	4	4	5	7	13	25	28	29	11	17	9	10	7
xpSc0000607	80369	80869	Amillepora36818	8	4	11	4	0	7	2	5	27	28	32	30	8	7	4	6
xpSc0000607	69056	69556	Amillepora36817	127	113	102	98	38	35	41	44	71	91	107	79	100	59	57	37
xpSc0000607	24008	24508	Amillepora36812	11	10	15	8	10	11	20	15	14	20	23	12	22	17	12	8
xpSc0000607	27200	27700	Amillepora36813	23	23	28	32	29	27	24	33	19	27	22	24	15	22	8	12
xpSc0000607	50552	51052	Amillepora36816	5	2	4	4	1	0	0	1	6	10	13	6	0	3	1	0
xpSc0000839	6524	7024	Amillepora38189	1	0	0	1	1	4	1	3	0	0	2	2	4	4	7	4
xpSc0000586	47786	48286	Amillepora36129	10	8	13	5	0	0	0	0	8	18	13	12	0	0	0	0
xpSc0000586	91253	91753	Amillepora36134	5	8	10	12	7	10	6	8	4	6	12	14	18	15	12	11
xpSc0000586	134830	135330	Amillepora36136	37	23	37	35	54	79	36	73	13	16	6	10	15	19	10	10
xpSc0000586	136477	136977	Amillepora36137	0	2	4	3	21	28	31	32	9	11	4	10	18	10	1	4
xpSc0000586	152018	152518	Amillepora36139	10	15	12	10	16	14	13	23	3	1	2	3	21	10	3	14
xpSc0000586	28580	29080	Amillepora36127	10	6	2	10	15	9	9	13	8	9	18	15	26	16	24	19
xpSc0000586	11881	12381	Amillepora36125	10	7	13	9	15	7	13	21	21	31	37	22	40	27	26	32
xpSc0000586	128601	129101	Amillepora36135	78	63	64	79	46	62	54	53	22	41	42	35	68	64	58	36
xpSc0000586	141414	141914	Amillepora36138	6	5	6	5	35	54	29	51	0	1	0	1	4	5	1	1
xpSc0000760	7004	7504	Amillepora38062	15	14	13	9	15	18	13	30	13	16	21	19	29	23	17	9
xpSc0000712	13506	14006	Amillepora37878	16	12	21	14	11	31	23	22	39	40	50	35	63	42	46	36
xpSc0000712	24954	25454	Amillepora37877	16	6	18	16	16	18	17	23	47	43	65	42	78	53	56	48
xpSc0000668	33976	34476	Amillepora37620	24	3	18	15	15	21	11	21	60	61	65	52	43	34	38	35
xpSc0000668	32592	33092	Amillepora37619	17	14	15	18	7	24	17	24	50	63	70	43	73	45	58	48
xpSc0000668	48483	48983	Amillepora37623	24	31	28	30	20	14	12	22	13	12	22	7	11	14	8	7
xpSc0000668	42104	42604	Amillepora37621	17	12	11	13	7	15	10	8	4	2	8	1	4	3	5	3
xpSc0000668	43027	43527	Amillepora37622	7	8	11	14	8	9	9	14	9	11	8	3	2	4	1	0
xpSc0000594	8532	9032	Amillepora36424	31	35	37	33	27	31	42	55	41	44	65	47	62	38	62	35
xpSc0000594	116300	116800	Amillepora36429	11	17	11	12	6	12	12	8	8	8	10	9	15	14	11	10
xpSc0000594	35769	36269	Amillepora36425	22	8	15	9	13	14	11	19	27	34	36	18	54	42	42	40
xpSc0000594	7059	7559	Amillepora36423	67	40	44	64	33	50	35	49	45	60	66	46	67	46	51	50
xpSc0000594	53318	53818	Amillepora36426	5	3	3	5	3	8	3	8	18	19	20	6	11	6	11	10
xpSc0000713	19794	20294	Amillepora37880	13	9	17	13	8	18	9	17	21	21	21	13	38	26	21	29
xpSc0000713	7402	7902	Amillepora37879	4	3	2	9	5	5	4	6	2	5	7	10	8	7	7	2
xpSc0000713	28403	28903	Amillepora37881	40	30	36	37	16	16	16	22	20	26	43	22	28	25	15	23
xpSc0000591	132710	133210	Amillepora36272	7	3	9	4	2	14	7	11	8	6	8	8	17	18	17	10
xpSc0000591	82416	82916	Amillepora36266	11	5	12	9	1	4	2	2	6	10	21	17	7	3	3	7
xpSc0000591	122773	123273	Amillepora36270	38	38	32	42	30	27	33	30	13	11	18	15	46	30	35	23
xpSc0000591	92567	93067	Amillepora36267	14	14	10	11	5	4	1	5	8	9	5	7	8	2	5	2
xpSc0000591	81381	81881	Amillepora36265	1	1	0	1	0	1	1	1	1	3	2	4	2	0	2	1
xpSc0000591	50235	50735	Amillepora36264	8	5	7	2	15	27	20	17	5	11	18	2	15	13	11	8
xpSc0000591	93976	94476	Amillepora36269	30	14	15	21	14	20	25	25	11	21	24	19	25	21	11	21
xpSc0000591	44977	45477	Amillepora36262	5	4	7	5	2	6	3	1	0	0	2	1	4	2	0	0
xpSc0000591	43614	44114	Amillepora36260	20	14	10	16	6	12	9	18	0	1	3	0	2	0	1	0
xpSc0000591	132831	133331	Amillepora36271	10	3	10	4	4	12	6	10	8	7	7	9	14	13	12	5
xpSc0000591	50116	50616	Amillepora36263	25	17	14	18	44	61	49	64	22	46	53	35	49	35	36	32
xpSc0000591	93954	94454	Amillepora36268	31	16	17	22	13	21	26	26	11	26	22	19	28	21	11	25
xpSc0000591	28573	29073	Amillepora36258	19	20	21	18	11	13	13	9	4	3	2	0	7	10	7	6
xpSc0000591	48826	49326	Amillepora36261	28	18	30	14	45	54	49	53	33	54	42	32	78	69	54	34
xpSc0000629	66235	66735	Amillepora37153	53	47	35	42	29	31	24	28	24	36	40	41	61	56	42	32
xpSc0000629	12286	12786	Amillepora37147	18	14	20	20	15	19	15	28	16	13	18	14	45	30	26	31
xpSc0000629	83370	83870	Amillepora37155	65	54	67	61	34	48	48	77	49	59	57	31	99	76	71	66
xpSc0000629	82666	83166	Amillepora37154	102	102	75	126	78	120	98	119	14	23	18	17	24	26	13	5
xpSc0000566	77510	78010	Amillepora34842	2	4	1	4	1	5	2	4	3	5	5	3	3	1	7	4
xpSc0000566	3888	4388	Amillepora34837	3	1	2	4	16	16	16	24	0	0	3	0	48	42	48	50
xpSc0000566	14335	14835	Amillepora34839	15	7	15	11	34	23	27	36	14	17	15	13	40	44	30	22
xpSc0000566	40641	41141	Amillepora34838	3	3	5	1	6	3	2	1	20	19	17	11	13	15	9	10
xpSc0000566	193207	193707	Amillepora34845	17	25	14	28	7	13	10	11	5	8	6	5	12	17	8	6
xpSc0000566	157459	157959	Amillepora34844	7	7	14	7	6	14	9	9	8	12	12	7	11	16	10	13
xpSc0000566	137687	138187	Amillepora34843	59	75	49	56	16	24	21	12	25	30	36	26	23	16	20	10
xpSc0000559	206513	207013	Amillepora34349	35	35	37	41	56	74	63	85	16	25	22	28	87	72	58	38
xpSc0000559	132874	133374	Amillepora34346	54	47	49	57	60	54	54	80	16	31	29	19	80	54	33	35
xpSc0000559	272139	272639	Amillepora34350	6	4	3	6	19	15	9	22	0	0	0	1	31	26	13	26
xpSc0000559	102340	102840	Amillepora34344	4	4	8	4	13	13	14	5	7	12	11	8	46	40	51	37
xpSc0000559	56608	57108	Amillepora34343	0	0	2	0	4	13	7	11	2	3	1	2	32	30	29	16
xpSc0000559	275130	275630	Amillepora34351	35	27	15	30	20	18	14	22	1	5	1	4	14	11	15	9
xpSc0000559	200476	200976	Amillepora34348	3	4	2	1	7	6	9	16	4	5	10	4	34	23	20	19
xpSc0000559	102725	103225	Amillepora34345	2	2	7	2	9	25	15	18	9	20	15	10	48	41	34	37
xpSc0000659	631	1131	Amillepora37435	18	11	19	7	50	61	64	60	25	25	30	24	70	57	69	58
xpSc0000659	47110	47610	Amillepora37437	20	20	19	16	11	20	5	26	27	34	35	27	51	36	29	33
xpSc0000659	29648	30148	Amillepora37436	16	8	13	18	13	12	25	14	28	43	51	32	53	30	40	33
xpSc0000670	11234	11734	Amillepora37629	58	48	40	40	17	17	20	26	26	28	38	26	42	35	40	29
xpSc0000670	11438	11938	Amillepora37628	50	36	45	39	9	12	8	15	19	30	42	31	30	20	26	24
xpSc0000670	41420	41920	Amillepora37630	23	13	16	12	21	27	15	28	35	31	40	26	56	33	31	40
xpSc0000798	8086	8586	Amillepora38143	57	45	47	45	58	49	53	70	17	27	13	18	48	39	21	14
xpSc0000798	4928	5428	Amillepora38142	42	41	34	48	49	53	44	64	17	18	21	13	31	35	15	16
xpSc0000593	23008	23508	Amillepora36362	6	0	3	6	10	21	12	24	9	13	11	12	36	38	43	32
xpSc0000616	56108	56608	Amillepora36916	23	16	25	21	49	45	48	59	7	16	6	8	41	32	18	12
xpSc0000616	35098	35598	Amillepora36903	26	17	28	29	18	29	22	34	29	27	27	16	40	25	16	17
xpSc0000616	16230	16730	Amillepora36900	26	23	25	25	2	4	5	7	19	12	18	21	9	7	5	1
xpSc0000616	66865	67365	Amillepora36917	321	366	245	329	206	247	221	248	19	31	19	23	58	53	25	17
xpSc0000616	24619	25119	Amillepora36902	63	55	42	54	41	36	35	49	38	49	46	39	53	37	25	27
xpSc0000616	73327	73827	Amillepora36918	17	19	9	18	63	79	85	71	0	1	2	1	56	35	17	16
xpSc0000616	53255	53755	Amillepora36915	20	13	19	14	28	28	24	40	4	8	6	8	18	23	13	6
xpSc0000616	14771	15271	Amillepora36899	44	49	41	39	4	1	1	7	6	17	9	8	7	4	1	0
xpSc0000616	100823	101323	Amillepora36919	38	45	43	54	37	53	54	57	32	42	39	37	57	38	20	25
xpSc0000616	66146	66646	Amillepora36901	522	565	430	515	270	314	303	316	24	54	35	57	129	102	66	42
xpSc0000616	101970	102470	Amillepora36920	65	65	68	64	61	56	56	72	59	65	68	40	99	71	71	50
xpSc0000600	38624	39124	Amillepora36621	7	4	9	5	10	16	15	26	10	17	18	8	28	25	25	13
xpSc0000600	117388	117888	Amillepora36624	9	5	17	8	12	14	9	10	27	17	24	8	26	17	13	12
xpSc0000600	17298	17798	Amillepora36617	22	9	17	12	18	17	8	14	51	63	62	46	61	41	51	28
xpSc0000600	4292	4792	Amillepora36614	26	18	18	24	38	41	39	45	28	42	42	29	49	30	22	7
xpSc0000600	42730	43230	Amillepora36620	16	18	21	10	11	20	19	20	19	26	24	14	39	17	26	20
xpSc0000600	429	929	Amillepora36613	10	9	7	7	22	18	11	13	25	21	32	17	51	34	27	18
xpSc0000789	4779	5279	Amillepora38129	47	36	34	35	22	11	18	21	41	57	49	39	75	39	55	49
xpSc0000789	4778	5278	Amillepora38128	47	36	34	35	22	11	18	21	41	57	49	39	75	39	55	49
xpSc0000726	88	588	Amillepora37977	28	20	25	25	27	27	27	27	28	38	36	31	49	41	56	38
xpSc0000726	14653	15153	Amillepora37978	15	13	20	17	18	25	20	28	25	38	43	35	56	28	44	30
xpSc0000780	1720	2220	Amillepora38113	21	10	14	12	17	25	13	22	25	24	28	14	46	29	31	19
xpSc0000658	21444	21944	Amillepora37430	3	2	6	2	2	3	0	4	7	9	9	6	13	4	5	7
xpSc0000658	48974	49474	Amillepora37432	19	24	23	25	22	23	22	27	12	17	15	14	28	22	17	18
xpSc0000658	46143	46643	Amillepora37431	28	24	32	29	36	55	52	56	24	40	49	31	70	41	45	58
xpSc0000658	51239	51739	Amillepora37433	43	43	31	25	33	41	36	43	24	34	32	16	38	30	29	24
xpSc0000585	12695	13195	Amillepora36020	25	29	29	20	12	9	15	14	27	31	27	23	4	7	2	3
xpSc0000811	4097	4597	Amillepora38170	58	57	50	50	41	40	48	46	12	15	19	18	51	32	25	18
xpSc0000576	6621	7121	Amillepora35626	18	6	13	7	16	13	15	28	21	20	24	23	40	34	35	25
xpSc0000576	119282	119782	Amillepora35634	2	2	4	1	12	20	10	14	8	16	9	3	47	35	41	35
xpSc0000576	114272	114772	Amillepora35633	20	11	22	11	81	98	85	105	18	27	22	19	185	134	134	86
xpSc0000576	64088	64588	Amillepora35629	45	63	41	60	26	43	27	38	14	27	20	8	21	13	11	16
xpSc0000576	19425	19925	Amillepora35628	4	3	6	5	21	37	29	48	11	18	15	12	60	46	36	29
xpSc0000576	87160	87660	Amillepora35630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
xpSc0000576	136231	136731	Amillepora35637	31	26	37	27	24	47	28	38	16	25	19	13	6	12	2	1
xpSc0000576	129448	129948	Amillepora35636	28	16	16	18	44	61	44	54	35	45	41	21	14	14	10	4
xpSc0000576	88056	88556	Amillepora35631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
xpSc0000576	140405	140905	Amillepora35638	78	82	73	76	64	89	65	93	40	52	46	43	50	34	31	30
xpSc0000576	151384	151884	Amillepora35640	7	9	13	10	9	10	9	10	36	39	56	18	27	18	14	30
xpSc0000576	129027	129527	Amillepora35635	20	26	19	26	23	25	14	17	7	9	10	7	9	9	4	2
xpSc0000576	182332	182832	Amillepora35642	0	1	3	5	10	16	17	18	8	4	4	4	2	0	0	1
xpSc0000576	9993	10493	Amillepora35627	15	16	15	15	7	13	3	11	8	14	20	2	15	13	10	11
xpSc0000824	3808	4308	Amillepora38187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
xpSc0000824	2043	2543	Amillepora38186	142	128	119	142	73	81	67	90	63	66	72	51	131	84	74	72
xpSc0000870	77	577	Amillepora38216	12	7	18	6	9	10	10	10	22	29	35	22	14	14	16	11
xpSc0000870	1413	1913	Amillepora38217	30	23	32	22	5	7	6	15	51	84	70	52	21	19	19	19
xpSc0000565	14400	14900	Amillepora34726	65	59	59	64	20	34	22	35	57	66	62	53	39	23	20	20
xpSc0000565	56189	56689	Amillepora34729	11	6	12	15	17	21	14	27	25	44	37	28	27	13	7	12
xpSc0000565	68655	69155	Amillepora34730	8	4	8	6	20	20	13	28	13	24	23	16	44	27	31	39
xpSc0000565	26256	26756	Amillepora34727	30	20	26	29	52	39	48	66	53	72	70	55	31	23	13	11
xpSc0000565	12019	12519	Amillepora34725	24	16	18	17	6	9	8	12	43	31	53	32	14	2	6	1
xpSc0000565	178749	179249	Amillepora34764	18	4	9	8	14	14	9	10	37	43	53	38	39	37	30	27
xpSc0000565	119103	119603	Amillepora34731	16	12	11	10	15	12	19	16	33	49	39	33	55	29	47	27
xpSc0000565	153065	153565	Amillepora34734	16	7	16	7	10	25	8	14	42	52	58	30	49	35	46	39
xpSc0000565	230777	231277	Amillepora34771	45	19	36	30	41	44	51	61	61	56	63	45	62	57	46	39
xpSc0000565	189666	190166	Amillepora34768	23	5	26	11	15	21	7	15	46	63	71	43	63	54	34	36
xpSc0000565	139906	140406	Amillepora34733	27	13	34	21	15	35	29	39	63	56	53	52	75	60	47	33
xpSc0000565	124023	124523	Amillepora34732	11	10	12	13	15	13	20	16	22	30	36	23	33	24	30	21
xpSc0000565	220690	221190	Amillepora34769	3	4	1	5	6	16	8	11	9	13	8	6	35	27	29	15
xpSc0000565	247295	247795	Amillepora34772	26	21	19	23	17	16	18	20	11	11	12	8	33	13	22	10
xpSc0000565	172857	173357	Amillepora34763	25	14	28	23	24	33	25	28	40	42	54	45	48	34	25	23
xpSc0000565	226108	226608	Amillepora34770	66	70	71	59	49	55	46	54	60	57	87	53	99	67	78	61
xpSc0000542	26128	26628	Amillepora33171	6	5	6	4	16	28	18	16	15	13	20	17	46	45	45	33
xpSc0000542	117503	118003	Amillepora33172	15	12	10	14	31	31	27	24	18	20	26	16	26	27	28	21
xpSc0000542	192206	192706	Amillepora33174	219	221	150	218	96	113	92	113	67	98	97	74	84	31	62	62
xpSc0000542	172943	173443	Amillepora33173	3	3	0	0	2	1	1	1	1	1	7	3	2	5	4	4
xpSc0000542	287981	288481	Amillepora33175	77	84	68	85	59	65	57	93	28	45	48	28	100	64	67	56
xpSc0000542	409178	409678	Amillepora33176	5	0	6	3	0	2	1	2	10	9	14	8	7	2	4	4
xpSc0000856	5330	5830	Amillepora38209	12	10	14	9	13	12	13	16	32	32	39	18	33	33	39	17
xpSc0000564	24507	25007	Amillepora34650	16	6	22	19	56	49	54	60	51	57	57	36	35	32	24	14
xpSc0000564	19540	20040	Amillepora34649	41	39	30	39	14	30	21	34	34	45	50	28	23	21	12	7
xpSc0000564	25472	25972	Amillepora34651	43	32	35	25	40	59	49	51	36	34	47	40	12	15	3	4
xpSc0000564	86395	86895	Amillepora34659	0	0	1	0	16	15	15	32	0	0	1	0	44	36	32	34
xpSc0000564	33654	34154	Amillepora34653	7	4	5	2	25	27	30	30	5	9	5	1	34	29	17	15
xpSc0000564	41181	41681	Amillepora34655	4	4	5	3	6	2	18	17	6	9	5	6	14	12	20	9
xpSc0000564	40240	40740	Amillepora34654	9	13	7	16	10	14	14	16	11	11	8	15	19	11	16	7
xpSc0000564	29919	30419	Amillepora34652	4	3	5	0	47	47	56	75	3	4	7	3	21	15	4	7
xpSc0000564	230899	231399	Amillepora34665	85	99	60	88	28	26	24	26	19	33	28	26	40	34	33	27
xpSc0000564	86647	87147	Amillepora34660	0	0	1	0	17	17	15	26	0	0	1	0	41	41	43	42
xpSc0000564	105093	105593	Amillepora34663	25	21	34	22	24	29	23	31	37	39	49	37	25	26	25	16
xpSc0000564	99384	99884	Amillepora34661	256	291	165	252	272	348	253	269	20	28	43	30	37	46	10	8
xpSc0000564	99681	100181	Amillepora34662	217	257	156	208	197	263	206	205	23	27	34	30	26	36	6	4
xpSc0000564	200488	200988	Amillepora34664	10	11	24	12	1	2	2	4	13	27	26	13	2	4	2	1
xpSc0000758	11682	12182	Amillepora38059	219	178	173	175	117	89	98	129	59	104	113	63	96	72	74	52
xpSc0000604	65705	66205	Amillepora36786	17	11	18	16	26	34	25	26	24	25	24	27	74	50	56	43
xpSc0000604	75223	75723	Amillepora36788	38	24	34	46	47	49	46	65	30	45	45	30	86	62	55	28
xpSc0000604	83700	84200	Amillepora36789	4	4	9	6	16	19	9	23	17	15	27	19	48	39	53	31
xpSc0000604	74291	74791	Amillepora36787	112	103	130	122	57	81	73	70	136	124	165	112	161	132	134	111
xpSc0000604	109606	110106	Amillepora36790	27	27	26	24	14	21	13	27	11	14	18	11	24	19	10	9
xpSc0000575	99944	100444	Amillepora35577	7	8	10	8	8	11	4	11	22	22	35	18	28	12	13	12
xpSc0000575	36310	36810	Amillepora35572	21	16	25	25	16	18	20	28	51	64	64	58	82	52	47	48
xpSc0000575	173195	173695	Amillepora35585	30	14	26	15	10	12	10	21	29	33	28	28	25	18	15	15
xpSc0000575	40542	41042	Amillepora35574	16	6	16	10	20	18	15	24	31	43	41	27	64	44	58	46
xpSc0000575	111926	112426	Amillepora35579	9	8	21	17	5	3	0	5	10	18	21	12	9	13	12	10
xpSc0000575	47842	48342	Amillepora35575	43	41	30	40	41	43	31	52	20	34	34	28	39	33	38	23
xpSc0000575	40414	40914	Amillepora35573	22	5	14	12	20	17	13	20	41	46	41	30	64	46	54	49
xpSc0000575	185451	185951	Amillepora35586	15	13	20	19	12	14	17	17	24	15	22	14	17	25	20	6
xpSc0000575	20934	21434	Amillepora35570	28	18	17	32	15	23	15	18	19	17	22	23	12	11	12	11
xpSc0000575	59334	59834	Amillepora35576	45	44	41	32	18	16	17	16	47	50	54	47	34	39	35	27
xpSc0000575	154203	154703	Amillepora35581	99	102	88	116	6	3	6	9	18	25	21	28	17	14	11	8
xpSc0000575	160687	161187	Amillepora35584	180	162	141	167	5	3	8	5	16	20	33	19	1	4	3	2
xpSc0000575	118498	118998	Amillepora35578	13	5	7	14	1	2	0	4	11	17	20	12	9	3	3	9
xpSc0000575	158446	158946	Amillepora35583	184	195	147	215	7	5	10	12	23	25	24	25	6	5	10	7
xpSc0000575	119378	119878	Amillepora35580	32	19	24	18	5	8	9	21	27	52	54	34	29	20	23	19
xpSc0000936	673	1173	Amillepora38232	1	2	3	2	1	0	1	0	7	10	9	8	3	2	1	1
xpSc0000936	2234	2734	Amillepora38233	2	2	4	3	3	6	4	8	2	9	7	2	23	15	17	12
xpSc0000588	122901	123401	Amillepora36203	36	10	31	17	16	16	10	15	72	57	89	57	49	39	39	33
xpSc0000588	10415	10915	Amillepora36195	25	21	18	18	20	25	17	17	14	29	22	16	17	16	11	11
