chr	start	stop	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr13	5493961	5494461	Amillepora15349	2	1	0	0	0	0	2	0	0	0	4	4	7	2	1	0	3	1	4	0	3	2	0	0
chr13	5638482	5638982	Amillepora15365	6	2	0	0	1	0	2	0	0	0	2	0	4	3	0	2	2	0	4	0	0	0	1	0
chr13	5648451	5648951	Amillepora15366	3	2	1	1	3	3	2	3	5	2	3	1	16	17	9	14	13	14	11	5	9	8	15	9
chr13	5657244	5657744	Amillepora15367	10	3	0	3	0	0	0	0	0	0	0	0	5	3	1	3	1	2	5	1	0	2	1	3
chr13	5663435	5663935	Amillepora15368	103	24	1	1	2	2	7	0	0	4	6	7	3	2	1	1	3	2	5	0	2	3	2	1
chr13	5632924	5633424	Amillepora15364	2	0	0	0	0	0	0	0	0	0	0	0	6	2	1	3	1	3	4	0	1	2	0	1
chr13	5604079	5604579	Amillepora15360	0	1	0	1	0	0	1	2	2	3	5	1	7	9	8	12	6	11	9	8	15	9	6	11
chr13	5613014	5613514	Amillepora15361	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	2	2	0	1	2	1	0
chr13	5584691	5585191	Amillepora15357	4	3	0	0	0	0	0	0	0	0	2	1	4	0	0	3	0	1	1	0	1	0	0	1
chr13	5624155	5624655	Amillepora15363	5	0	0	0	0	0	2	0	0	0	1	2	2	1	0	3	1	0	4	2	1	1	1	4
chr13	5676548	5677048	Amillepora15369	11	20	18	13	8	23	16	11	7	9	14	8	9	4	3	10	6	4	8	3	3	2	2	8
chr13	5602527	5603027	Amillepora15358	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	4	0	0	0	0	1
chr13	5729425	5729925	Amillepora15375	5	1	0	0	0	0	1	0	0	1	3	0	0	0	0	1	0	1	3	0	0	1	2	1
chr13	5679977	5680477	Amillepora15370	22	4	0	0	0	1	6	0	0	1	2	2	10	4	0	1	0	2	1	0	0	0	0	2
chr13	5763700	5764200	Amillepora15376	24	3	0	4	0	0	7	0	0	0	2	4	3	0	0	5	0	2	2	0	0	1	1	1
chr13	5727649	5728149	Amillepora15373	8	2	1	0	0	0	0	0	0	1	0	0	1	1	1	0	2	0	2	0	2	1	2	2
chr13	5702414	5702914	Amillepora15372	2	0	1	0	0	0	0	0	0	0	0	0	2	0	1	2	0	1	2	0	1	0	1	1
chr13	5775607	5776107	Amillepora15377	4	7	0	2	0	0	2	0	0	0	0	2	5	2	0	1	0	1	2	2	2	1	1	4
chr13	5868994	5869494	Amillepora15383	1	0	0	0	0	0	3	1	0	1	1	1	10	9	5	4	7	11	4	7	5	8	5	14
chr13	5838777	5839277	Amillepora15380	11	1	0	0	0	0	4	0	0	0	0	0	1	1	0	0	1	0	3	0	0	3	0	0
chr13	5803624	5804124	Amillepora15379	11	1	1	0	2	1	0	1	1	4	1	0	8	6	5	2	1	3	3	2	3	4	5	6
chr13	5857404	5857904	Amillepora15382	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	1
chr13	5796336	5796836	Amillepora15378	26	10	3	7	4	15	3	0	0	0	1	2	9	9	3	5	4	7	4	1	1	1	4	4
chr13	5850486	5850986	Amillepora15381	0	0	0	0	0	0	2	0	0	0	0	0	20	8	2	3	2	4	4	2	1	0	3	2
chr13	5948403	5948903	Amillepora15389	0	0	0	2	0	0	1	0	0	0	0	0	3	1	0	1	0	0	4	1	0	0	0	1
chr13	5936178	5936678	Amillepora15387	10	2	0	0	0	0	0	0	0	0	4	1	5	2	1	5	0	1	3	1	0	0	2	4
chr13	5913715	5914215	Amillepora15385	21	3	0	0	0	0	4	0	0	0	1	2	6	4	1	2	1	4	4	2	0	2	1	0
chr13	5934122	5934622	Amillepora15386	1	0	0	0	0	0	0	0	0	2	0	0	7	4	2	2	5	2	6	0	0	2	2	3
chr13	5970904	5971404	Amillepora15390	9	7	0	2	1	1	1	0	0	1	3	1	3	5	4	5	2	3	3	0	2	3	1	9
chr13	5897458	5897958	Amillepora15384	77	61	160	170	169	146	116	169	158	151	183	137	8	9	8	8	6	11	11	9	5	14	9	18
chr13	5987429	5987929	Amillepora15391	6	1	0	0	0	0	0	0	0	1	0	2	3	2	1	0	2	2	4	0	0	2	1	2
chr13	6066021	6066521	Amillepora15392	11	2	0	0	0	0	0	0	0	0	0	0	8	3	0	0	1	1	3	0	0	3	1	0
chr13	6088947	6089447	Amillepora15393	8	3	0	1	0	0	9	0	0	0	0	1	4	0	0	0	1	1	3	0	1	0	1	3
chr13	6143971	6144471	Amillepora15400	8	15	3	7	3	8	1	3	4	2	1	5	3	1	0	1	0	0	8	4	8	2	3	10
chr13	6122455	6122955	Amillepora15398	0	1	0	0	0	0	1	1	3	2	1	0	8	14	8	10	3	10	8	4	7	4	9	13
chr13	6160351	6160851	Amillepora15402	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	2	0	1
chr13	6112561	6113061	Amillepora15395	5	7	9	13	6	9	0	0	0	0	0	0	35	29	12	17	12	35	0	0	0	0	0	0
chr13	6171653	6172153	Amillepora15403	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
chr13	6111526	6112026	Amillepora15394	42	16	3	5	8	10	0	0	0	0	0	0	21	12	6	16	7	9	0	0	0	0	0	0
chr13	6142039	6142539	Amillepora15399	137	90	140	138	156	174	149	196	118	182	298	190	41	55	28	34	25	46	45	36	40	39	46	69
chr13	6121931	6122431	Amillepora15397	10	2	0	0	0	0	1	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	1
chr13	6158817	6159317	Amillepora15401	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
chr13	6237446	6237946	Amillepora15406	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	2
chr13	6186749	6187249	Amillepora15404	17	5	8	3	0	8	0	1	0	0	1	0	12	8	2	7	4	3	7	7	5	7	4	13
chr13	6258877	6259377	Amillepora15407	25	3	0	1	0	0	1	0	1	2	3	0	0	0	0	1	0	1	2	1	1	0	2	0
chr13	6276205	6276705	Amillepora15408	1	4	0	0	0	0	2	0	0	0	1	6	1	5	0	1	0	2	3	0	0	0	0	0
chr13	6245491	6245991	Amillepora15405	74	45	22	30	31	53	0	0	0	0	0	1	15	8	7	7	7	12	0	0	1	2	0	2
chr13	6328317	6328817	Amillepora15412	3	0	0	1	0	0	10	18	10	8	22	12	5	2	0	2	0	3	10	3	3	9	2	6
chr13	6339852	6340352	Amillepora15413	3	0	0	0	0	0	3	26	30	18	30	18	3	2	0	0	1	0	28	20	10	22	31	23
chr13	6367027	6367527	Amillepora15415	4	1	0	0	0	0	0	4	0	3	2	2	2	1	0	1	3	3	12	3	8	7	2	12
chr13	6304894	6305394	Amillepora15411	2	0	1	1	0	0	0	0	1	3	0	2	15	8	5	8	2	12	27	17	16	20	12	44
chr13	6349850	6350350	Amillepora15414	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	3	2	2	4
chr13	6304331	6304831	Amillepora15410	2	0	0	1	0	4	17	61	62	42	35	17	4	2	0	0	2	2	41	27	44	32	49	79
chr13	6298284	6298784	Amillepora15409	3	0	0	0	0	0	0	0	0	1	0	0	3	1	1	3	2	1	3	2	4	1	0	1
chr13	6409869	6410369	Amillepora15422	12	3	2	0	0	3	0	2	0	0	0	0	5	2	0	3	0	1	2	0	1	0	0	1
chr13	6464759	6465259	Amillepora15427	7	2	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	4	2	0	1	0	0
chr13	6446762	6447262	Amillepora15426	7	2	0	0	0	2	1	0	0	2	2	0	2	3	0	4	0	0	2	0	1	0	1	4
chr13	6435286	6435786	Amillepora15424	33	5	0	0	0	2	3	2	1	1	6	1	4	1	1	0	2	1	1	0	1	0	0	2
chr13	6442545	6443045	Amillepora15425	4	0	0	0	0	0	1	0	0	0	1	0	1	0	1	2	0	0	3	1	1	0	3	1
chr13	6409533	6410033	Amillepora15416	43	12	0	0	0	2	6	2	0	0	2	4	3	1	0	3	1	4	3	0	3	1	2	2
chr13	6485421	6485921	Amillepora15429	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	3	3	1	0	0	0
chr13	6545360	6545860	Amillepora15437	9	7	9	4	15	11	57	100	65	94	86	86	44	38	23	28	28	36	21	16	23	21	30	48
chr13	6525615	6526115	Amillepora15435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr13	6504272	6504772	Amillepora15432	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	1	1	0	1
chr13	6503983	6504483	Amillepora15431	3	0	0	0	0	0	0	0	0	2	0	0	3	0	1	2	1	2	2	0	2	1	0	2
chr13	6580732	6581232	Amillepora15438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
chr13	6550570	6551070	Amillepora15436	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	0	2	0	0	2	0	0
chr13	6525474	6525974	Amillepora15434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
chr13	6632366	6632866	Amillepora15444	82	61	39	56	53	65	109	94	59	64	117	117	59	64	55	56	30	54	72	31	33	51	36	95
chr13	6615607	6616107	Amillepora15441	17	3	0	1	0	2	5	1	0	0	7	0	15	12	3	2	7	11	13	8	9	11	4	23
chr13	6631205	6631705	Amillepora15443	9	9	0	0	0	0	0	0	0	0	2	0	2	2	0	1	0	1	0	0	0	1	0	0
chr13	6606535	6607035	Amillepora15439	1	2	0	2	0	0	0	0	0	0	0	0	2	1	0	1	0	1	0	0	1	0	0	0
chr13	6677012	6677512	Amillepora15446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
chr13	6617509	6618009	Amillepora15442	8	1	2	1	2	3	5	1	1	2	9	2	15	13	6	10	9	13	14	10	8	9	10	17
chr13	6665784	6666284	Amillepora15445	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	1	1	1	1	0	0
chr13	6762947	6763447	Amillepora15453	6	0	0	3	0	0	0	0	0	0	2	2	4	0	0	2	1	0	2	0	0	1	1	0
chr13	6776191	6776691	Amillepora15457	2	4	0	0	0	0	0	0	0	0	0	0	2	3	0	2	2	1	4	0	0	1	0	0
chr13	6767868	6768368	Amillepora15454	1	0	0	0	0	0	0	0	0	0	3	0	6	1	0	2	0	2	1	0	1	0	1	2
chr13	6734213	6734713	Amillepora15452	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	2	0
chr13	6716372	6716872	Amillepora15451	7	7	1	12	1	1	3	1	0	2	4	2	27	22	11	13	10	24	5	1	6	6	3	13
chr13	6775949	6776449	Amillepora15456	3	4	0	0	0	1	2	0	0	0	0	4	1	2	0	1	2	1	2	0	0	1	0	2
chr13	6717098	6717598	Amillepora15450	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0
chr13	6710312	6710812	Amillepora15449	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
chr13	6692636	6693136	Amillepora15448	22	0	0	0	0	2	0	0	0	0	0	0	1	1	0	2	0	0	0	0	2	0	2	0
chr13	6689812	6690312	Amillepora15447	0	0	0	1	0	0	0	0	0	0	0	0	12	4	1	2	2	1	0	0	0	1	0	1
chr13	6837038	6837538	Amillepora15463	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0
chr13	6843918	6844418	Amillepora15464	2	1	0	0	0	0	4	0	0	0	0	0	5	4	0	1	1	1	3	1	0	0	0	2
chr13	6796500	6797000	Amillepora15461	8	2	0	2	0	3	2	0	0	0	0	0	8	1	0	2	2	2	2	0	0	1	2	0
chr13	6873055	6873555	Amillepora15466	3	2	0	1	0	0	0	0	0	2	0	0	8	2	0	0	2	4	2	0	1	3	2	7
chr13	6867200	6867700	Amillepora15465	1	1	0	0	0	1	1	0	1	0	0	0	2	0	0	3	3	2	1	0	1	1	1	4
chr13	6794704	6795204	Amillepora15459	16	3	1	2	0	1	2	1	1	1	1	1	10	2	3	1	1	2	3	2	3	1	5	3
chr13	6803475	6803975	Amillepora15460	13	3	0	0	0	0	2	0	0	0	0	0	2	2	0	1	0	0	2	0	2	2	0	0
chr13	6894707	6895207	Amillepora15474	2	0	0	0	0	0	1	0	0	0	0	0	1	2	1	1	0	2	5	2	1	1	0	3
chr13	6900557	6901057	Amillepora15475	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	1	1	0	0	1	0	1
chr13	6937780	6938280	Amillepora15476	4	2	0	0	0	0	1	0	0	0	1	0	2	0	1	2	0	2	0	0	0	1	0	0
chr13	6873141	6873641	Amillepora15467	4	4	0	2	0	0	0	0	0	2	0	0	7	2	0	1	2	3	5	0	2	3	2	5
chr13	6959865	6960365	Amillepora15477	7	0	0	0	0	0	2	0	0	0	2	0	0	2	0	1	0	0	2	1	0	0	1	2
chr13	6894338	6894838	Amillepora15473	2	0	0	0	0	0	0	2	0	0	0	2	3	0	1	1	0	2	2	0	1	0	0	1
chr13	7070959	7071459	Amillepora15483	4	2	0	0	0	0	0	0	0	0	0	0	2	3	1	1	0	1	2	0	0	0	1	1
chr13	6982810	6983310	Amillepora15478	15	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	1	0	0	0	0
chr13	7010543	7011043	Amillepora15480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	2	1	0	2
chr13	7043356	7043856	Amillepora15482	5	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	5	2	0	1	2	1
chr13	7038418	7038918	Amillepora15481	0	1	1	0	0	0	0	0	1	0	1	2	1	4	6	3	0	9	6	5	4	2	8	10
chr13	7005602	7006102	Amillepora15479	0	0	1	0	1	0	0	1	1	0	0	1	8	6	0	9	6	6	3	3	5	1	8	8
chr13	7078926	7079426	Amillepora15484	93	84	87	81	65	94	71	54	44	53	64	43	27	25	26	27	21	41	18	15	14	13	10	30
chr13	7156099	7156599	Amillepora15492	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	5	0	0	0	0	2
chr13	7119325	7119825	Amillepora15489	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	1	1	4
chr13	7099590	7100090	Amillepora15488	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	1
chr13	7168821	7169321	Amillepora15493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13	7138990	7139490	Amillepora15490	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	2	2	0	2	1	1
chr13	7085944	7086444	Amillepora15485	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	1	0	0	0	0	1	0
chr13	7108753	7109253	Amillepora15487	31	12	2	2	0	4	9	0	0	3	6	0	8	3	2	7	1	1	1	1	0	2	1	5
chr13	7212393	7212893	Amillepora15497	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	0	2	1	1	0	0	0	0	1
chr13	7231722	7232222	Amillepora15499	42	5	0	0	0	0	0	0	0	2	3	0	4	2	0	3	0	1	3	0	0	0	0	2
chr13	7219595	7220095	Amillepora15498	1	1	0	0	0	0	1	0	1	0	2	0	6	6	1	4	1	3	3	0	1	6	1	0
chr13	7195443	7195943	Amillepora15496	11	1	0	1	0	0	2	2	1	0	0	0	8	1	2	9	1	1	9	3	3	2	2	3
chr13	7271154	7271654	Amillepora15502	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	3	0	1	1	0	0
chr13	7183896	7184396	Amillepora15495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	5	0	3
chr13	7246788	7247288	Amillepora15500	10	8	7	13	6	9	4	1	0	0	2	0	14	12	8	12	5	17	6	0	8	5	4	6
chr13	7247999	7248499	Amillepora15501	0	0	1	5	2	3	9	8	5	9	5	14	12	12	11	7	2	13	5	3	1	2	1	1
chr13	7339515	7340015	Amillepora15509	5	2	0	0	0	0	7	0	0	1	3	0	4	1	2	1	3	3	4	0	1	2	2	4
chr13	7320534	7321034	Amillepora15506	7	0	0	0	0	0	0	0	0	0	0	0	10	3	3	2	4	5	1	2	3	2	0	3
chr13	7314336	7314836	Amillepora15504	11	3	0	2	0	0	0	0	0	0	1	2	10	3	1	4	2	7	6	0	0	3	1	3
chr13	7336554	7337054	Amillepora15508	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	5	0	1	1	0	1	1	0	0
chr13	7319810	7320310	Amillepora15505	19	5	0	0	0	0	5	0	0	0	2	0	7	2	3	1	4	1	16	0	1	1	2	4
chr13	7365778	7366278	Amillepora15510	0	2	0	0	0	0	0	0	0	1	1	0	5	0	2	1	0	0	6	0	0	1	0	4
chr13	7314072	7314572	Amillepora15503	4	2	0	1	0	0	1	0	0	0	0	0	6	2	1	2	1	0	3	0	0	0	0	1
chr13	7413321	7413821	Amillepora15515	3	0	0	1	0	0	0	0	0	0	0	2	5	5	3	11	3	1	3	2	0	1	1	2
chr13	7420811	7421311	Amillepora15516	37	11	2	3	0	6	9	1	0	0	0	0	12	7	7	12	3	7	4	5	0	3	3	7
chr13	7367729	7368229	Amillepora15511	12	5	0	3	2	0	0	0	1	0	0	1	4	1	2	1	1	0	5	0	1	2	3	1
chr13	7434855	7435355	Amillepora15517	29	0	0	0	0	0	1	0	0	0	0	0	8	6	5	2	3	5	8	3	7	4	1	3
chr13	7450479	7450979	Amillepora15518	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	3
chr13	7474859	7475359	Amillepora15519	4	0	0	1	0	0	0	0	0	0	0	0	1	2	0	4	1	1	0	0	1	1	0	2
chr13	7412894	7413394	Amillepora15513	0	0	0	0	0	0	0	0	0	0	0	1	3	5	2	8	0	2	1	2	2	1	0	0
chr13	7401108	7401608	Amillepora15512	3	1	0	0	0	2	0	0	0	0	0	2	8	2	2	2	4	0	4	0	0	1	1	3
chr13	7508030	7508530	Amillepora15521	5	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	1	2	2	0	1	0	1
chr13	7571590	7572090	Amillepora15524	5	0	0	0	0	0	6	0	0	0	0	0	3	0	0	1	0	1	2	0	1	0	3	1
chr13	7477257	7477757	Amillepora15520	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	2	0	1	1	0	1	0	3
chr13	7559473	7559973	Amillepora15522	21	18	4	12	4	8	1	1	0	0	0	0	7	7	6	8	3	4	6	4	2	1	1	4
chr13	7582735	7583235	Amillepora15523	10	0	1	4	0	0	0	0	0	4	0	1	3	1	2	2	1	0	1	1	0	0	1	5
chr13	7611467	7611967	Amillepora15527	3	0	0	0	0	0	1	0	0	1	0	1	8	1	0	1	1	1	8	3	7	10	5	11
chr13	7604391	7604891	Amillepora15526	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	6	3	1	5	0	2	1	0	4
chr13	7650908	7651408	Amillepora15531	3	3	0	1	0	2	22	10	6	8	7	10	37	21	12	19	16	19	27	12	21	14	10	22
chr13	7670692	7671192	Amillepora15532	2	2	0	0	0	0	0	0	2	2	0	0	3	0	0	2	0	3	1	0	1	1	0	1
chr13	7604192	7604692	Amillepora15525	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	4	2	1	9	0	2	1	0	2
chr13	7675528	7676028	Amillepora15533	5	3	2	0	2	0	4	2	0	2	2	0	6	1	1	2	5	3	2	1	3	1	6	1
chr13	7701035	7701535	Amillepora15536	0	1	0	0	0	0	0	0	0	0	0	0	3	3	1	1	0	2	0	0	0	0	0	0
chr13	7730208	7730708	Amillepora15538	8	3	0	3	0	5	0	0	0	1	2	0	2	1	0	4	5	2	4	6	3	3	4	10
chr13	7687221	7687721	Amillepora15534	13	2	0	0	0	1	3	0	0	0	2	0	3	2	1	1	1	3	3	2	2	0	0	2
chr13	7692853	7693353	Amillepora15535	5	0	0	0	0	1	1	0	0	1	0	0	5	1	0	2	3	1	6	0	1	2	1	3
chr13	7868860	7869360	Amillepora15548	4	0	0	2	0	0	4	0	0	2	0	0	3	1	0	0	1	2	0	0	0	0	0	0
chr13	7832180	7832680	Amillepora15544	8	0	0	0	0	0	0	2	0	0	0	0	5	0	1	2	2	2	5	0	0	0	1	3
chr13	7858746	7859246	Amillepora15547	3	1	0	1	0	3	14	25	18	19	12	18	11	5	3	4	3	0	24	8	12	8	10	28
chr13	7783395	7783895	Amillepora15541	121	69	61	75	67	110	80	53	46	53	119	68	62	80	55	48	54	82	49	46	54	43	69	102
chr13	7881998	7882498	Amillepora15549	15	5	1	6	6	3	0	2	0	2	4	6	18	15	8	15	11	9	11	6	5	5	7	12
chr13	7885765	7886265	Amillepora15550	0	0	1	2	0	0	0	0	0	2	0	0	1	1	0	0	1	1	3	1	0	0	2	3
chr13	7850539	7851039	Amillepora15545	5	1	0	0	0	0	0	0	0	0	0	0	4	1	0	1	2	1	2	1	1	1	0	2
chr13	7858198	7858698	Amillepora15546	5	1	1	2	0	5	5	0	0	0	4	2	6	4	2	6	3	4	8	2	1	0	5	6
chr13	7729477	7729977	Amillepora15537	7	3	0	1	0	0	0	0	0	0	0	2	6	0	1	6	0	1	2	0	2	2	4	3
chr13	7758671	7759171	Amillepora15539	16	0	0	0	0	0	2	0	0	0	2	0	1	3	2	2	0	1	4	1	0	1	0	3
chr13	7913351	7913851	Amillepora15554	25	9	2	3	4	6	12	2	4	8	8	0	2	2	1	3	0	1	8	2	1	2	0	6
chr13	7897449	7897949	Amillepora15551	0	1	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	1	2	0	0	1	0	2
chr13	7951576	7952076	Amillepora15556	32	0	0	0	1	2	4	0	0	0	4	0	0	0	0	1	2	1	4	1	1	1	3	5
chr13	7911744	7912244	Amillepora15553	2	1	2	0	0	0	0	0	0	0	1	0	6	1	1	0	2	3	3	1	1	3	2	3
chr13	7970028	7970528	Amillepora15558	12	0	0	0	0	0	2	2	0	0	2	1	3	0	1	4	2	1	4	0	2	1	3	2
chr13	7997855	7998355	Amillepora15560	64	50	35	51	33	63	4	2	0	1	6	1	48	44	15	32	15	30	14	4	3	2	3	6
chr13	8015313	8015813	Amillepora15564	0	0	0	0	0	0	2	0	0	0	2	0	2	1	0	1	0	0	1	2	1	0	0	0
chr13	8033075	8033575	Amillepora15565	10	0	0	0	0	0	2	2	0	0	0	0	5	1	2	2	2	0	2	0	0	0	2	4
chr13	8054999	8055499	Amillepora15566	14	2	0	1	0	0	6	0	0	0	7	0	6	4	2	3	0	2	2	3	1	0	2	3
chr13	8066384	8066884	Amillepora15568	1	0	0	2	0	0	0	0	0	0	0	3	12	1	3	4	1	3	3	1	0	2	2	7
chr13	8010919	8011419	Amillepora15563	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	4	0	0	2	1	1
chr13	7997156	7997656	Amillepora15559	46	10	0	3	0	0	7	0	0	2	2	0	8	4	2	4	2	2	6	1	3	1	3	5
chr13	8005899	8006399	Amillepora15561	5	2	0	0	0	0	0	0	0	0	2	0	4	2	1	4	0	2	5	2	0	1	0	2
chr13	8177159	8177659	Amillepora15576	3	0	0	0	0	0	2	0	0	0	0	2	4	2	2	3	0	1	1	0	0	1	0	2
chr13	8122324	8122824	Amillepora15571	11	0	0	0	0	0	0	0	0	2	0	2	3	2	1	0	0	1	5	0	3	1	1	3
chr13	8077951	8078451	Amillepora15570	31	6	4	0	0	0	0	0	0	0	1	0	6	6	1	5	0	3	4	2	0	1	3	5
chr13	8055085	8055585	Amillepora15567	10	1	0	2	0	0	3	0	0	0	7	0	7	3	3	5	1	2	3	2	1	0	1	4
chr13	8164592	8165092	Amillepora15574	10	3	0	0	2	0	2	0	0	2	6	2	5	2	1	2	2	0	2	0	1	4	0	1
chr13	8066745	8067245	Amillepora15569	0	0	0	0	0	0	0	0	0	0	0	1	8	2	1	0	2	2	4	0	0	1	2	2
chr13	8189089	8189589	Amillepora15577	1	0	0	0	0	0	1	0	0	3	3	1	1	0	0	0	2	2	6	0	1	0	1	3
chr13	8175615	8176115	Amillepora15575	17	3	1	2	0	1	36	20	10	19	39	13	49	34	19	39	22	34	31	41	33	37	39	54
chr13	8153973	8154473	Amillepora15572	10	7	0	0	0	1	3	0	0	0	0	0	3	1	0	5	1	2	3	1	3	0	0	2
chr13	8164463	8164963	Amillepora15573	10	4	0	0	1	0	1	0	0	4	6	1	4	3	1	2	2	1	0	0	1	4	0	5
chr13	8241452	8241952	Amillepora15578	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	2	0	0	2	0	0	2	1	1
chr13	8338048	8338548	Amillepora15590	1	3	0	0	1	4	0	0	0	0	0	0	45	24	17	23	17	30	34	8	13	13	13	22
chr13	8282962	8283462	Amillepora15586	11	7	5	3	0	7	5	0	0	3	1	2	35	19	11	16	10	25	25	5	10	7	7	15
chr13	8261382	8261882	Amillepora15581	0	0	0	0	0	0	0	0	0	0	2	0	2	1	2	3	2	0	2	2	2	1	2	2
chr13	8245565	8246065	Amillepora15580	8	3	0	0	0	0	2	0	0	1	2	0	6	3	0	4	2	1	3	0	3	2	1	5
chr13	8361253	8361753	Amillepora15591	3	1	2	0	0	0	1	0	0	0	0	0	3	0	0	2	0	4	1	0	1	0	0	1
chr13	8350734	8351234	Amillepora15589	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	1	0	4	0	0	2	0	3
chr13	8322510	8323010	Amillepora15588	4	0	0	0	2	0	2	0	0	0	0	0	5	1	2	2	0	2	3	2	2	0	1	1
chr13	8297143	8297643	Amillepora15587	0	1	0	1	0	0	1	0	0	1	1	0	13	8	6	12	7	13	4	1	2	4	0	5
chr13	8449082	8449582	Amillepora15596	4	0	0	0	0	0	0	0	0	0	2	0	7	4	2	2	2	2	6	0	2	3	0	7
chr13	8394080	8394580	Amillepora15593	8	4	0	0	0	0	0	1	0	0	3	0	7	2	4	2	1	0	3	0	1	2	1	0
chr13	8430316	8430816	Amillepora15595	2	0	0	1	0	0	0	0	0	0	0	0	3	3	1	3	1	1	6	1	0	3	3	3
chr13	8462494	8462994	Amillepora15597	7	2	0	0	0	0	3	1	0	0	1	0	3	0	0	0	1	0	2	0	1	1	0	1
chr13	8482060	8482560	Amillepora15598	7	20	14	12	17	29	0	1	3	1	1	0	28	41	27	17	20	31	19	11	17	8	11	18
chr13	8514095	8514595	Amillepora15600	10	5	0	5	0	0	3	2	1	1	3	2	72	63	45	42	47	70	48	39	60	32	42	79
chr13	8578970	8579470	Amillepora15604	241	119	66	100	72	103	235	131	40	147	280	205	44	52	46	22	33	72	66	58	57	60	68	110
chr13	8560919	8561419	Amillepora15602	8	1	0	3	0	0	9	3	2	5	7	6	27	20	14	21	12	24	20	19	25	20	24	37
chr13	8493822	8494322	Amillepora15599	0	1	0	0	2	1	1	0	0	0	2	0	8	5	6	12	4	8	8	5	7	5	6	10
