chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr9	2913606	2923869	Amillepora20620	974	881	905	910	741	769	785	998	414	494	481	371	771	528	300	219
chr9	2924654	2928697	Amillepora20621	529	457	465	503	308	315	354	427	280	338	346	293	357	270	163	116
chr9	2941646	2942554	Amillepora20622	22	16	31	23	26	34	28	32	50	59	83	42	102	72	79	73
chr9	2942963	2944864	Amillepora20623	45	28	72	54	47	77	54	96	142	134	176	109	198	153	149	122
chr9	2947317	2952336	Amillepora20624	178	109	144	159	182	189	162	243	319	348	430	294	490	350	350	288
chr9	2960264	2964145	Amillepora20625	133	74	109	133	129	146	140	187	259	313	357	237	399	292	302	245
chr9	2964302	2979925	Amillepora20626	477	273	509	399	440	557	452	673	882	1050	1291	860	1412	946	1128	850
chr9	2981935	2987244	Amillepora20627	173	63	146	124	149	191	130	206	320	372	422	313	503	353	375	292
chr9	2989105	2999582	Amillepora20628	333	236	321	286	281	391	304	460	676	754	863	613	973	708	727	614
chr9	3001721	3006086	Amillepora20629	126	43	122	89	115	152	120	154	269	337	378	265	442	292	370	263
chr9	3007046	3007380	Amillepora20630	4	3	14	8	9	6	4	9	21	34	35	23	40	26	28	20
chr9	3008088	3014654	Amillepora20631	196	122	221	178	159	215	198	246	390	443	517	371	661	483	491	373
chr9	3018749	3044279	Amillepora20632	1411	1014	1290	1151	1056	1159	1006	1395	1466	1786	1956	1426	2380	1617	1640	1248
chr9	3048990	3050048	Amillepora20633	17	14	17	19	11	19	12	18	23	39	53	40	46	40	55	35
chr9	3055249	3056185	Amillepora20634	11	13	18	17	31	29	25	25	41	44	41	29	91	62	82	71
chr9	3062358	3063451	Amillepora20635	70	28	98	55	68	75	60	105	169	166	206	152	216	129	190	144
chr9	3118646	3134014	Amillepora20636	348	220	357	273	324	403	279	358	798	893	1001	725	1056	738	721	599
chr9	3139675	3160123	Amillepora20638	710	549	657	614	497	545	461	638	626	745	742	544	946	713	597	443
chr9	3161052	3163353	Amillepora20639	35	24	38	31	26	29	35	47	78	102	106	67	123	74	103	78
chr9	3164771	3173511	Amillepora20641	273	216	291	265	262	279	246	329	330	417	458	331	551	413	370	277
chr9	3173980	3176746	Amillepora20642	114	122	102	109	65	65	59	94	64	112	110	72	113	85	48	37
chr9	3177477	3179777	Amillepora20643	58	47	51	37	36	56	41	54	74	95	64	55	111	82	60	38
chr9	3181028	3181423	Amillepora20644	10	6	10	7	5	11	5	14	17	14	13	15	21	13	14	16
chr9	3181560	3183456	Amillepora20645	70	60	58	69	58	63	45	67	59	82	76	56	98	66	59	34
chr9	3185057	3190818	Amillepora20646	589	538	461	512	250	271	270	311	151	165	161	147	232	148	81	58
chr9	3192519	3204482	Amillepora20647	708	599	613	641	484	514	462	628	400	527	449	370	667	470	300	222
chr9	3204576	3208852	Amillepora20648	182	151	139	156	99	80	99	137	115	142	128	97	147	124	114	64
chr9	3209711	3211497	Amillepora20649	27	17	35	25	24	42	39	46	57	58	92	55	114	74	92	64
chr9	3217180	3227557	Amillepora20650	878	828	761	778	436	517	408	564	262	321	314	227	383	313	201	155
chr9	3227736	3276885	Amillepora20651	1473	960	1350	1221	1213	1383	1043	1508	2273	2610	2922	2082	3274	2218	2269	1832
chr9	3227897	3232698	Amillepora20652	204	177	188	180	155	165	123	173	139	152	162	113	222	155	146	112
chr9	3276888	3289892	Amillepora20654	429	293	381	382	419	462	389	583	485	557	610	424	954	616	608	440
chr9	3295936	3311051	Amillepora20655	396	277	373	360	180	169	153	213	517	584	685	441	471	396	340	288
chr9	3330752	3360407	Amillepora20656	819	623	804	771	605	712	525	800	894	1111	1076	866	1210	859	834	702
chr9	3355400	3360258	Amillepora20658	199	166	186	205	141	155	114	163	91	160	117	116	167	141	79	78
chr9	3360585	3370787	Amillepora20659	821	765	724	748	522	605	548	704	209	285	270	204	379	306	175	134
chr9	3377148	3378941	Amillepora20660	40	12	41	24	31	51	47	44	66	94	110	66	111	87	81	81
chr9	3379799	3384002	Amillepora20661	184	164	137	175	132	150	178	184	114	141	139	101	223	149	98	83
chr9	3384097	3394162	Amillepora20662	483	455	420	438	329	332	355	399	304	314	326	232	422	321	186	149
chr9	3396447	3401548	Amillepora20664	330	250	242	308	173	205	201	284	142	207	182	152	235	198	106	75
chr9	3403153	3405049	Amillepora20665	64	60	55	46	54	57	34	47	64	89	73	52	100	64	46	31
chr9	3405186	3405581	Amillepora20666	9	2	9	6	7	8	11	9	14	20	18	16	23	11	15	9
chr9	3406820	3409121	Amillepora20667	54	44	51	41	32	51	38	45	70	86	76	57	107	68	51	37
chr9	3409840	3412827	Amillepora20668	245	222	185	212	146	156	144	157	85	96	89	80	134	116	69	44
chr9	3413284	3422311	Amillepora20669	146	103	154	130	128	151	135	165	251	333	358	270	367	257	253	215
chr9	3423720	3426021	Amillepora20670	53	30	39	35	31	37	35	62	80	95	105	79	118	72	97	58
chr9	3427525	3447883	Amillepora20672	684	541	658	578	491	546	460	603	638	697	765	519	933	696	586	446
chr9	3448093	3462333	Amillepora20673	1301	1150	1102	1096	900	990	824	1134	726	909	771	635	1095	797	437	278
chr9	3460746	3462332	Amillepora20674	84	87	108	84	78	97	110	135	106	121	111	78	160	110	85	65
chr9	3470856	3477601	Amillepora20675	784	678	692	723	459	479	405	541	309	387	367	301	436	353	242	172
chr9	3478496	3484943	Amillepora20676	225	135	209	172	214	248	201	313	424	501	536	372	650	442	487	345
chr9	3491381	3502569	Amillepora20677	910	715	715	692	613	659	591	789	608	734	668	515	906	713	492	398
chr9	3508975	3518591	Amillepora20678	978	814	842	811	672	721	672	805	509	638	671	467	866	628	397	297
chr9	3517140	3528045	Amillepora20679	1209	1060	995	1061	746	859	722	946	569	756	702	564	899	711	374	265
chr9	3528291	3528836	Amillepora20680	22	4	21	22	19	21	18	32	47	43	64	41	74	44	54	37
chr9	3530029	3534917	Amillepora20681	293	247	265	255	247	274	210	342	303	327	284	251	444	320	195	156
chr9	3536350	3545024	Amillepora20682	289	172	298	221	273	344	285	397	560	670	746	524	839	592	710	573
chr9	3547500	3556669	Amillepora20685	281	161	276	209	278	329	250	342	612	667	775	556	898	647	736	613
chr9	3558616	3576326	Amillepora20686	821	684	747	781	776	877	720	948	1052	1201	1274	960	1489	1141	973	746
chr9	3576440	3579157	Amillepora20687	120	94	99	83	110	116	93	130	156	168	169	110	205	160	126	97
chr9	3583007	3590474	Amillepora20689	223	102	225	158	240	227	193	302	472	498	588	432	719	513	566	455
chr9	3594352	3596813	Amillepora20691	80	30	79	71	31	38	30	47	127	188	151	123	88	78	82	63
chr9	3600145	3604041	Amillepora20692	147	83	124	130	98	105	111	135	262	276	357	234	344	245	283	226
chr9	3613210	3620368	Amillepora20693	292	161	292	205	269	340	267	386	582	710	767	567	836	628	609	512
chr9	3630362	3635436	Amillepora20694	198	92	201	129	148	211	142	205	457	558	588	389	614	430	439	352
chr9	3648367	3661573	Amillepora20695	595	550	563	645	494	603	491	667	623	694	769	605	986	689	732	573
chr9	3667816	3685974	Amillepora20696	644	499	613	598	525	610	521	677	896	1013	1149	795	1260	941	1050	858
chr9	3695423	3701657	Amillepora20697	94	71	95	74	90	99	79	103	160	182	215	131	236	173	196	170
chr9	3708546	3715693	Amillepora20698	81	53	92	72	102	123	88	141	168	211	221	134	341	214	255	203
chr9	3729220	3730685	Amillepora20699	13	5	11	10	5	9	10	12	28	29	41	23	25	21	17	9
chr9	3737104	3745989	Amillepora20700	131	92	120	148	188	186	161	224	212	241	305	176	481	372	417	331
chr9	3752528	3759261	Amillepora20701	72	44	67	60	137	185	108	173	160	161	202	136	461	371	356	311
chr9	3766110	3773346	Amillepora20702	233	130	248	211	189	247	167	221	481	561	632	421	578	408	451	393
chr9	3786940	3796592	Amillepora20703	377	231	368	297	308	403	290	433	646	709	849	600	906	717	763	601
chr9	3798048	3804034	Amillepora20704	175	110	170	147	185	218	162	272	418	462	516	384	617	403	537	401
chr9	3806424	3819728	Amillepora20705	427	278	420	312	374	460	351	547	817	943	994	746	1309	858	1033	804
chr9	3821180	3833400	Amillepora20706	851	728	774	747	613	625	533	731	623	727	677	532	894	710	495	330
chr9	3834903	3836217	Amillepora20708	61	56	58	60	47	54	47	74	80	93	84	64	117	79	56	41
chr9	3836288	3842879	Amillepora20709	530	487	444	492	479	534	499	609	322	397	383	302	457	379	194	162
chr9	3843752	3852257	Amillepora20710	520	439	463	444	416	417	312	411	418	507	511	339	697	441	257	198
chr9	3852479	3857858	Amillepora20713	435	345	377	373	304	295	282	382	260	308	332	250	428	314	172	134
chr9	3858560	3861355	Amillepora20715	151	147	172	148	127	146	113	167	119	177	163	112	240	132	85	65
chr9	3865233	3871116	Amillepora20718	194	111	208	154	209	226	176	263	414	466	554	374	596	391	487	343
chr9	3872024	3888323	Amillepora20719	808	658	727	676	652	696	566	849	924	1081	1221	865	1408	1073	944	719
chr9	3889215	3896525	Amillepora20721	522	407	441	466	370	443	349	513	350	449	497	330	577	445	393	334
chr9	3899339	3902119	Amillepora20722	178	122	137	148	126	146	116	129	169	200	214	125	249	174	111	97
chr9	3902357	3924144	Amillepora20723	1885	1655	1746	1721	1415	1582	1351	1801	1057	1254	1311	968	1648	1270	799	613
chr9	3924199	3925546	Amillepora20725	65	45	49	60	45	61	43	57	77	74	73	68	127	78	71	42
chr9	3925878	3932954	Amillepora20726	734	631	618	583	468	520	425	515	330	426	377	280	484	390	204	180
chr9	3938217	3955105	Amillepora20727	850	588	743	687	640	687	623	864	954	1220	1188	879	1387	1026	977	769
chr9	3962332	3970924	Amillepora20729	380	299	369	362	360	391	367	531	486	621	683	458	788	585	574	421
chr9	3974562	3988762	Amillepora20732	471	290	504	385	468	565	473	662	925	1045	1209	811	1397	988	1116	847
chr9	3989315	3992257	Amillepora20733	71	45	83	52	88	82	78	99	178	212	246	171	306	211	240	197
chr9	3993952	4002734	Amillepora20734	296	174	296	231	265	272	249	372	444	525	566	441	644	437	407	323
chr9	4003997	4006353	Amillepora20735	52	38	45	33	28	36	22	29	86	110	114	82	94	82	86	71
chr9	4020661	4021884	Amillepora20736	12	6	23	10	19	15	15	18	28	39	35	41	80	47	53	49
chr9	4033567	4041584	Amillepora20737	159	110	163	155	199	220	155	227	329	422	488	329	539	420	472	422
chr9	4050275	4067484	Amillepora20738	447	272	467	397	385	539	401	613	908	1109	1234	887	1382	1028	1100	857
chr9	4051865	4052798	Amillepora20739	10	9	19	16	17	23	12	26	37	53	51	32	66	66	62	39
chr9	4067917	4071689	Amillepora20740	93	48	91	72	103	117	83	126	202	251	280	210	345	225	244	197
chr9	4073727	4075159	Amillepora20741	40	20	44	25	31	46	31	63	96	89	109	73	122	83	100	75
chr9	4078259	4081099	Amillepora20742	74	71	64	54	10	6	5	7	45	58	53	44	25	16	15	7
chr9	4081490	4083563	Amillepora20743	37	27	37	28	7	6	8	14	13	36	32	17	17	13	11	7
chr9	4085184	4098529	Amillepora20745	945	945	800	1001	536	669	608	713	291	345	334	256	486	332	222	165
chr9	4089598	4100610	Amillepora20746	817	814	655	866	397	529	442	513	257	313	316	221	367	254	170	120
chr9	4101955	4120824	Amillepora20747	447	390	478	469	465	530	441	547	593	695	868	608	956	764	840	667
chr9	4121890	4136131	Amillepora20748	875	732	709	750	702	748	692	834	442	589	554	422	697	475	310	195
chr9	4137228	4141596	Amillepora20749	106	97	104	102	102	114	89	126	124	149	163	124	209	156	104	87
chr9	4141866	4149458	Amillepora20750	400	375	361	388	340	360	343	453	182	268	246	194	312	228	179	116
chr9	4159887	4161406	Amillepora20752	16	3	16	10	9	27	5	12	56	40	63	49	76	60	52	38
chr9	4163675	4167441	Amillepora20753	36	14	46	37	27	49	28	44	130	119	137	84	139	99	107	106
chr9	4168164	4169006	Amillepora20754	11	4	7	5	8	16	10	10	14	22	16	7	35	22	32	13
chr9	4170849	4174565	Amillepora20755	57	30	56	46	73	102	91	122	140	119	139	95	258	191	206	140
chr9	4177476	4182691	Amillepora20756	103	60	93	96	82	109	93	124	200	223	252	182	275	198	197	190
chr9	4183739	4184584	Amillepora20757	20	13	18	10	21	19	20	21	50	42	63	51	50	39	41	16
chr9	4185325	4189000	Amillepora20758	64	19	56	33	69	80	54	88	120	153	182	136	276	176	228	193
chr9	4191588	4199151	Amillepora20759	93	63	106	89	80	111	62	83	224	248	311	186	289	190	200	163
chr9	4202783	4208618	Amillepora20760	291	253	227	234	237	261	235	282	160	196	190	185	262	190	138	120
chr9	4208865	4213270	Amillepora20761	115	81	105	89	106	76	89	119	106	135	137	113	173	125	94	68
chr9	4214351	4228512	Amillepora20762	599	545	558	533	510	480	489	599	305	363	324	315	539	388	243	185
chr9	4229498	4248370	Amillepora20763	492	385	460	540	410	527	398	544	691	751	873	617	933	675	785	598
chr9	4252628	4266774	Amillepora20764	1198	1334	1060	1294	693	795	696	836	290	387	389	300	493	378	251	179
chr9	4255486	4275298	Amillepora20765	1329	1409	1189	1400	657	755	665	800	435	580	527	418	494	382	253	197
chr9	4267946	4270225	Amillepora20766	94	84	96	73	36	46	47	58	79	96	102	63	43	39	35	38
chr9	4278458	4293560	Amillepora20768	473	313	444	420	432	497	371	545	860	953	1087	739	1275	880	1027	798
chr9	4296347	4300876	Amillepora20769	305	242	336	285	275	292	304	391	292	352	392	243	492	338	303	237
chr9	4301605	4304283	Amillepora20770	82	43	73	60	71	98	75	112	169	172	236	136	214	144	197	157
chr9	4304376	4306137	Amillepora20771	41	33	64	44	55	66	55	88	126	132	159	109	179	127	162	106
chr9	4308062	4312446	Amillepora20772	162	112	196	151	158	184	128	214	310	359	398	315	476	321	320	299
chr9	4313093	4319260	Amillepora20773	699	540	530	520	380	414	424	482	394	451	450	347	495	382	257	168
chr9	4320002	4323151	Amillepora20776	140	102	96	108	108	86	78	88	191	179	173	105	211	165	84	54
chr9	4323716	4327793	Amillepora20777	370	309	314	318	261	305	255	296	219	269	273	196	365	262	134	107
chr9	4329675	4332961	Amillepora20778	259	220	263	244	189	230	215	257	161	201	193	159	241	204	133	95
chr9	4332778	4342769	Amillepora20779	930	798	841	855	654	702	667	877	517	650	585	488	864	613	306	231
chr9	4343531	4351321	Amillepora20780	464	360	413	391	349	372	337	490	472	560	601	446	693	494	424	342
chr9	4358692	4361849	Amillepora20781	116	64	113	90	86	110	91	128	218	259	227	166	335	219	236	170
chr9	4371103	4373208	Amillepora20782	179	98	172	181	168	208	166	252	335	360	462	347	520	342	360	280
chr9	4374932	4388282	Amillepora20783	468	272	515	378	500	652	441	616	1023	1199	1318	938	1575	1218	1175	913
chr9	4390440	4391129	Amillepora20784	24	16	17	19	46	55	38	68	48	69	76	43	125	103	86	92
chr9	4398175	4408876	Amillepora20785	466	274	514	333	421	502	337	502	1006	1152	1360	896	1288	939	992	788
chr9	4416867	4419766	Amillepora20786	123	68	135	98	162	219	163	244	230	259	355	226	499	330	407	284
chr9	4428024	4437315	Amillepora20788	364	234	345	317	281	372	294	389	574	643	722	522	904	659	648	518
chr9	4437825	4450674	Amillepora20789	578	399	594	516	576	626	493	638	868	928	1061	760	1346	973	871	699
chr9	4452349	4453278	Amillepora20790	44	27	37	25	40	41	33	57	78	93	102	71	133	85	90	76
chr9	4460790	4471638	Amillepora20791	429	260	357	358	362	466	365	547	722	837	1013	692	1177	796	856	710
chr9	4476754	4477902	Amillepora20792	64	62	56	53	32	41	52	50	34	47	41	30	97	62	81	63
chr9	4477950	4479248	Amillepora20793	68	69	63	70	38	47	52	53	51	46	45	40	109	73	73	76
chr9	4480915	4487068	Amillepora20794	250	206	250	207	262	323	237	363	271	351	356	238	668	487	456	392
chr9	4488303	4495932	Amillepora20795	155	121	174	140	241	254	221	320	195	236	246	157	749	542	527	441
chr9	4505480	4510852	Amillepora20796	299	314	274	331	481	568	498	658	173	197	228	144	657	439	374	284
chr9	4513708	4514997	Amillepora20797	50	38	48	44	74	87	54	74	107	132	155	126	197	144	167	116
chr9	4523734	4525041	Amillepora20798	17	11	23	15	24	38	31	26	40	59	61	36	114	50	58	47
chr9	4535314	4537986	Amillepora20801	82	37	79	47	96	105	69	85	171	169	231	151	281	201	203	180
chr9	4546244	4547427	Amillepora20803	53	35	36	34	43	53	38	64	90	103	117	77	136	105	77	75
chr9	4559323	4567024	Amillepora20804	348	252	310	250	317	352	303	419	478	555	667	415	743	545	505	393
chr9	4570547	4576566	Amillepora20805	420	342	378	366	328	366	301	434	327	403	420	310	506	390	245	177
chr9	4583493	4585343	Amillepora20807	92	61	89	51	55	80	59	84	119	162	184	101	176	162	168	117
chr9	4585483	4599474	Amillepora20808	899	812	805	772	714	811	679	948	767	858	904	676	1154	852	690	510
chr9	4600247	4617712	Amillepora20809	616	437	612	517	614	693	496	755	956	1063	1249	864	1535	1023	1025	807
chr9	4617803	4622764	Amillepora20811	355	282	307	331	274	310	227	298	227	321	297	242	341	274	155	124
chr9	4623167	4637520	Amillepora20812	1183	978	1032	1069	720	786	753	973	585	787	778	542	977	717	381	252
chr9	4638491	4644431	Amillepora20813	769	661	597	640	463	467	471	568	213	334	275	240	492	379	308	263
chr9	4647753	4654352	Amillepora20814	365	274	358	312	264	289	287	353	337	403	403	300	541	354	314	238
chr9	4656153	4665247	Amillepora20815	631	530	579	521	393	435	343	419	479	546	524	374	662	516	253	190
chr9	4672663	4705200	Amillepora20816	1635	1259	1500	1398	1359	1558	1249	1675	1750	2042	2238	1603	2581	1870	1737	1340
chr9	4719806	4720531	Amillepora20818	11	11	13	12	16	28	26	24	24	41	41	34	56	41	35	35
chr9	4723156	4729395	Amillepora20819	187	105	193	165	180	222	169	272	357	390	489	277	648	446	507	373
chr9	4729807	4736234	Amillepora20820	225	143	257	197	173	249	181	261	454	523	541	412	623	480	460	412
chr9	4744591	4745316	Amillepora20821	28	21	33	33	27	21	15	32	50	60	77	81	63	34	42	18
chr9	4747493	4753680	Amillepora20822	188	105	210	146	166	166	150	208	381	437	499	319	495	318	351	234
chr9	4756120	4756917	Amillepora20823	37	16	52	28	32	24	33	50	70	77	93	58	79	65	53	44
chr9	4761196	4762141	Amillepora20824	32	25	47	47	35	54	31	58	77	91	93	67	111	82	100	67
chr9	4768492	4770545	Amillepora20825	82	59	95	90	73	80	77	115	135	167	142	120	194	140	120	86
chr9	4805470	4807540	Amillepora20826	115	87	102	80	85	92	76	136	99	133	151	86	161	116	84	79
chr9	4819440	4821087	Amillepora20827	37	30	44	39	42	46	45	62	101	107	133	102	143	118	124	88
chr9	4830907	4844955	Amillepora20828	404	227	409	345	444	530	394	574	838	924	1141	792	1412	964	1079	859
chr9	4876075	4881832	Amillepora20829	225	142	216	184	198	212	199	273	475	497	556	437	568	392	405	358
chr9	4885785	4890716	Amillepora20830	220	127	202	202	193	228	196	236	513	568	668	443	677	471	519	452
chr9	4899001	4899606	Amillepora20831	17	12	18	11	15	29	14	23	52	48	55	49	86	45	58	43
chr9	4902050	4911589	Amillepora20832	955	889	852	870	615	674	642	814	497	597	624	427	800	627	503	390
chr9	4912000	4923595	Amillepora20834	499	324	454	420	417	471	416	534	823	1011	1105	813	1286	878	944	752
chr9	4947549	4947855	Amillepora20836	15	7	6	15	7	13	4	11	27	19	28	23	39	17	27	24
chr9	4948429	4962871	Amillepora20837	569	346	516	435	431	548	381	619	947	1081	1151	863	1347	886	988	779
chr9	4971821	4977489	Amillepora20838	129	62	136	122	146	175	109	180	307	353	447	261	486	319	354	261
chr9	4978324	4981678	Amillepora20839	134	106	113	125	152	187	141	202	173	191	219	143	273	197	179	146
chr9	5001701	5017700	Amillepora20840	638	461	585	515	564	675	498	746	881	1012	1184	849	1435	1052	920	723
chr9	5021866	5027280	Amillepora20841	185	116	166	178	172	200	164	218	302	342	401	288	487	323	380	264
chr9	5029874	5032318	Amillepora20842	96	91	113	108	91	95	77	108	146	195	207	164	279	173	197	163
chr9	5048698	5049820	Amillepora20843	42	18	36	44	52	30	34	45	88	110	116	82	117	95	102	69
chr9	5057245	5058909	Amillepora20844	23	16	22	16	42	41	32	50	23	43	30	22	103	63	69	50
chr9	5065792	5070583	Amillepora20845	31	20	33	22	40	54	37	46	25	27	31	27	109	70	87	68
chr9	5071959	5072473	Amillepora20846	0	0	0	0	2	3	1	1	1	0	0	1	0	2	5	2
chr9	5075477	5077466	Amillepora20847	26	28	18	24	10	23	14	20	23	24	27	22	33	22	18	19
chr9	5077661	5082061	Amillepora20848	5	1	6	8	14	9	10	7	11	18	13	7	32	17	23	12
chr9	5082371	5106967	Amillepora20849	208	149	167	154	337	400	304	441	200	246	298	219	1046	718	788	621
chr9	5120363	5126847	Amillepora20850	272	126	230	192	219	248	192	286	460	596	600	402	672	434	577	403
chr9	5128944	5148445	Amillepora20852	1315	948	1170	1066	688	782	546	782	1568	1877	1983	1414	1655	1141	1086	820
chr9	5148519	5149856	Amillepora20853	79	68	81	89	58	68	56	76	70	98	98	78	107	100	70	60
chr9	5153613	5157056	Amillepora20854	23	10	16	16	93	131	83	146	61	67	76	54	406	303	359	277
chr9	5159250	5188566	Amillepora20855	957	616	897	762	919	940	740	1139	1513	1653	1997	1320	2287	1550	1619	1280
chr9	5193499	5197755	Amillepora20857	134	88	124	130	159	174	148	249	264	343	338	258	411	275	352	223
chr9	5198589	5202935	Amillepora20859	395	346	325	324	238	243	250	323	218	279	316	219	292	208	146	120
chr9	5203825	5210105	Amillepora20860	690	624	604	601	495	528	539	636	306	385	351	296	498	412	192	136
chr9	5210779	5215192	Amillepora20861	327	273	287	266	288	292	275	326	177	248	224	188	332	229	156	121
chr9	5245717	5248763	Amillepora20862	453	358	345	403	393	417	441	562	160	231	206	167	322	258	136	116
chr9	5252594	5265400	Amillepora20863	947	810	963	908	839	893	904	1232	780	925	979	771	1395	1005	952	727
chr9	5271589	5273250	Amillepora20864	57	31	61	44	40	51	51	78	116	107	145	104	150	131	176	104
chr9	5275340	5277061	Amillepora20865	51	34	39	48	54	64	56	97	125	146	182	105	185	132	182	148
chr9	5279833	5286384	Amillepora20866	541	483	489	484	332	317	341	437	252	355	333	253	300	302	169	136
chr9	5295286	5305587	Amillepora20867	464	348	387	407	359	380	389	450	535	626	667	468	812	611	616	493
chr9	5309504	5315257	Amillepora20869	267	186	237	246	285	297	285	410	351	367	432	299	608	477	352	250
chr9	5325029	5330897	Amillepora20871	432	338	395	344	338	405	335	464	278	310	272	233	504	381	294	188
chr9	5336547	5343456	Amillepora20872	363	245	336	307	392	407	357	491	387	479	465	350	556	397	314	243
chr9	5346047	5359303	Amillepora20873	880	614	802	707	555	622	557	780	1027	1133	1339	967	988	732	693	555
chr9	5366957	5377824	Amillepora20874	490	417	458	413	534	562	532	692	447	555	614	434	875	555	505	379
chr9	5380828	5388725	Amillepora20875	208	155	175	188	122	164	163	214	293	376	356	282	322	226	247	197
chr9	5392999	5402725	Amillepora20876	648	514	581	591	430	507	382	602	504	637	628	468	814	621	493	379
chr9	5406906	5422937	Amillepora20877	550	389	479	472	410	498	430	561	769	900	986	731	1089	775	848	688
chr9	5425107	5425806	Amillepora20880	14	18	14	19	9	16	12	22	45	53	55	38	39	33	30	29
chr9	5434392	5436416	Amillepora20881	54	45	49	48	56	63	54	78	69	98	101	60	124	88	93	79
chr9	5439032	5444707	Amillepora20882	248	146	242	185	139	207	144	216	443	491	592	414	421	290	330	244
chr9	5450892	5457394	Amillepora20883	172	133	195	151	132	147	97	161	317	317	417	263	329	240	203	165
chr9	5465732	5473418	Amillepora20886	366	280	335	325	258	312	258	372	415	570	557	465	676	473	535	390
chr9	5474236	5480668	Amillepora20887	242	204	257	224	214	214	207	276	272	328	318	245	414	257	243	210
chr9	5501880	5508219	Amillepora20889	611	597	507	585	521	522	485	670	328	399	407	314	537	376	269	196
chr9	5509064	5517351	Amillepora20890	805	689	694	702	587	635	620	734	504	538	534	438	631	477	333	233
chr9	5524062	5534829	Amillepora20892	684	518	642	609	900	1049	958	1205	618	753	857	599	1283	940	867	677
chr9	5540099	5546945	Amillepora20893	721	616	549	562	446	499	450	576	297	368	362	289	479	324	242	202
chr9	5547752	5548107	Amillepora20894	4	2	11	6	15	9	7	15	22	21	26	24	29	19	25	21
chr9	5554946	5555494	Amillepora20895	18	9	23	26	22	14	14	15	43	50	55	48	46	27	39	34
chr9	5562615	5580362	Amillepora20896	707	478	652	617	716	804	697	980	893	1091	1214	866	1486	1062	1071	861
chr9	5583451	5588450	Amillepora20897	174	123	177	148	169	190	190	232	325	384	467	306	479	339	393	332
chr9	5592899	5598102	Amillepora20898	312	295	323	321	245	296	239	339	313	374	379	254	422	326	242	176
chr9	5604476	5622705	Amillepora20899	1035	861	1038	942	896	1000	948	1225	1028	1242	1333	924	1557	1123	1049	764
chr9	5637497	5645095	Amillepora20901	379	344	379	340	289	315	316	463	478	527	606	455	714	500	485	380
chr9	5647029	5656845	Amillepora20902	308	193	306	261	282	341	262	416	606	683	780	560	884	645	692	537
chr9	5657124	5666158	Amillepora20903	230	98	222	136	251	289	201	285	421	554	585	380	842	517	554	475
chr9	5667532	5670152	Amillepora20904	64	34	66	52	114	117	95	130	124	162	193	129	300	228	221	195
chr9	5676788	5679950	Amillepora20905	130	55	126	101	52	74	66	93	269	298	353	273	217	157	185	145
chr9	5685106	5688346	Amillepora20906	56	36	74	64	56	67	47	73	117	160	150	138	174	94	114	90
chr9	5698763	5703255	Amillepora20907	121	64	97	99	147	174	125	170	229	262	320	218	533	344	346	285
chr9	5706679	5711438	Amillepora20908	75	41	78	53	82	94	71	98	154	165	206	112	211	162	176	128
chr9	5713549	5715178	Amillepora20909	15	15	14	20	31	36	32	40	35	39	47	39	106	55	65	49
chr9	5715357	5715944	Amillepora20910	7	2	2	2	12	23	13	18	8	11	8	6	46	35	18	22
chr9	5726915	5732271	Amillepora20911	185	107	176	140	237	283	200	309	339	389	468	306	784	517	577	441
chr9	5742956	5744056	Amillepora20912	29	30	37	38	40	47	47	93	54	66	104	70	130	87	82	70
chr9	5751458	5758233	Amillepora20913	118	65	132	127	159	215	142	251	278	303	375	236	618	434	429	358
chr9	5765645	5766859	Amillepora20914	29	16	19	20	16	22	23	21	59	82	67	45	49	47	43	31
chr9	5777123	5778797	Amillepora20916	56	26	45	36	47	45	39	64	96	120	127	103	154	103	112	85
chr9	5792118	5793805	Amillepora20917	38	21	32	21	60	69	53	90	62	73	99	57	195	116	102	96
chr9	5793987	5794253	Amillepora20918	7	2	2	3	17	16	17	14	10	10	11	12	40	23	30	18
chr9	5806278	5807540	Amillepora20919	37	23	37	35	25	34	32	47	72	78	98	76	96	72	95	62
chr9	5809992	5811231	Amillepora20920	45	22	33	28	42	53	42	48	62	82	97	82	119	94	90	72
chr9	5815824	5816986	Amillepora20921	53	21	54	52	51	59	66	76	108	130	146	100	139	91	124	110
chr9	5829030	5830064	Amillepora20923	26	10	18	13	35	46	24	55	45	43	59	29	91	64	72	63
chr9	5837727	5840006	Amillepora20924	68	47	82	65	88	102	99	112	159	189	218	146	292	198	240	163
chr9	5852215	5861260	Amillepora20925	279	136	252	230	289	361	250	400	560	693	790	494	995	722	743	577
chr9	5865819	5867743	Amillepora20926	60	36	72	49	75	79	71	82	136	140	168	133	187	132	161	110
chr9	5874738	5877659	Amillepora20927	83	40	93	66	64	104	75	85	181	220	253	177	299	222	255	187
chr9	5881343	5884691	Amillepora20928	38	34	34	24	52	51	37	57	113	108	145	86	176	120	108	86
chr9	5885197	5885760	Amillepora20929	15	9	12	11	14	15	11	19	20	21	18	10	30	22	28	22
