chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
chr5	8772869	8773580	RC_842	29	15	35	21	23	20	20	28	57	57	64	35	56	46	52	32
chr5	8967803	8967992	RC_843	10	3	12	9	0	0	0	0	18	20	21	18	0	0	0	0
chr5	8967803	8967992	RC_844	10	3	12	9	0	0	0	0	18	20	21	18	0	0	0	0
chr5	9046408	9051068	RC_845	240	206	255	215	248	217	180	276	287	328	341	240	404	304	234	164
chr5	9046408	9051068	RC_846	240	206	255	215	248	217	180	276	287	328	341	240	404	304	234	164
chr5	9601099	9601488	RC_847	24	20	20	20	23	19	14	29	37	45	39	41	49	39	24	16
chr5	9601099	9601488	RC_848	24	20	20	20	23	19	14	29	37	45	39	41	49	39	24	16
chr5	10851023	10853057	RC_849	163	142	184	160	175	189	143	224	130	159	154	129	282	211	157	86
chr5	10851023	10853057	RC_850	163	142	184	160	175	189	143	224	130	159	154	129	282	211	157	86
chr5	10854468	10856379	RC_851	76	52	65	72	89	107	110	128	119	150	137	108	227	102	152	120
chr5	10854468	10856379	RC_852	76	52	65	72	89	107	110	128	119	150	137	108	227	102	152	120
chr5	11128248	11129789	RC_853	258	216	206	227	48	74	52	95	168	236	232	159	106	61	50	47
chr5	11128248	11129789	RC_854	258	216	206	227	48	74	52	95	168	236	232	159	106	61	50	47
chr5	11144530	11144777	RC_855	25	15	34	23	9	8	11	11	24	30	25	19	16	14	6	5
chr5	11144530	11144777	RC_856	25	15	34	23	9	8	11	11	24	30	25	19	16	14	6	5
chr5	11171800	11172195	RC_857	91	96	81	77	37	50	27	43	37	68	51	43	28	27	10	2
chr5	11171800	11172195	RC_858	91	96	81	77	37	50	27	43	37	68	51	43	28	27	10	2
chr5	11172409	11177696	RC_859	568	465	551	462	230	240	159	243	706	893	793	564	479	356	235	147
chr5	11172409	11177696	RC_860	568	465	551	462	230	240	159	243	706	893	793	564	479	356	235	147
chr5	11364116	11367646	RC_861	97	62	71	54	76	76	70	93	123	155	170	105	175	110	104	94
chr5	11364116	11367646	RC_862	97	62	71	54	76	76	70	93	123	155	170	105	175	110	104	94
chr5	12265817	12270319	RC_863	211	145	232	187	194	226	181	259	368	393	456	292	381	283	268	206
chr5	12265817	12270319	RC_864	211	145	232	187	194	226	181	259	368	393	456	292	381	283	268	206
chr5	12503620	12504839	RC_865	45	27	43	40	34	45	39	65	75	84	68	64	85	64	67	51
chr5	12503620	12504839	RC_866	45	27	43	40	34	45	39	65	75	84	68	64	85	64	67	51
chr5	12508421	12512746	RC_867	226	169	215	210	158	157	149	178	261	315	310	211	326	235	182	124
chr5	12508421	12512746	RC_868	226	169	215	210	158	157	149	178	261	315	310	211	326	235	182	124
chr5	13542689	13546212	RC_869	159	127	147	151	71	105	74	96	151	189	217	113	186	117	99	95
chr5	13542689	13546212	RC_870	159	127	147	151	71	105	74	96	151	189	217	113	186	117	99	95
chr5	16073169	16073573	RC_871	28	24	31	22	22	19	19	46	28	24	32	22	38	22	9	8
chr5	16073169	16073573	RC_872	28	24	31	22	22	19	19	46	28	24	32	22	38	22	9	8
chr5	16094603	16094760	RC_873	16	14	18	17	9	11	7	12	12	12	10	12	15	18	8	3
chr5	16094603	16094760	RC_874	16	14	18	17	9	11	7	12	12	12	10	12	15	18	8	3
chr5	16094916	16095216	RC_875	24	18	28	20	21	28	27	36	22	25	13	20	34	30	14	6
chr5	16094916	16095216	RC_876	24	18	28	20	21	28	27	36	22	25	13	20	34	30	14	6
chr5	16095391	16096956	RC_877	92	76	74	59	78	89	44	75	60	75	85	48	164	153	96	71
chr5	16095391	16096956	RC_878	92	76	74	59	78	89	44	75	60	75	85	48	164	153	96	71
chr5	16097771	16098422	RC_879	48	38	45	35	36	46	24	48	30	36	35	24	76	32	17	26
chr5	16097771	16098422	RC_880	48	38	45	35	36	46	24	48	30	36	35	24	76	32	17	26
chr5	16121297	16121474	RC_881	14	12	8	11	8	6	7	4	10	13	11	5	9	10	3	1
chr5	16121297	16121474	RC_882	14	12	8	11	8	6	7	4	10	13	11	5	9	10	3	1
chr5	16123741	16127993	RC_883	492	443	427	424	200	244	221	278	236	283	272	227	205	165	100	94
chr5	16123741	16127993	RC_884	492	443	427	424	200	244	221	278	236	283	272	227	205	165	100	94
chr5	16250245	16250758	RC_885	17	17	31	19	29	23	15	26	26	40	27	21	40	39	33	24
chr5	16250245	16250758	RC_886	17	17	31	19	29	23	15	26	26	40	27	21	40	39	33	24
chr5	17802854	17804203	RC_887	152	123	136	163	141	182	135	161	123	149	156	123	168	131	99	86
chr5	17802854	17804203	RC_888	152	123	136	163	141	182	135	161	123	149	156	123	168	131	99	86
chr5	17804565	17806597	RC_889	163	112	145	104	114	151	127	175	151	191	199	134	216	181	92	77
chr5	17804565	17806597	RC_890	163	112	145	104	114	151	127	175	151	191	199	134	216	181	92	77
chr5	18614371	18614420	RC_891	6	1	6	2	3	3	1	2	11	11	14	2	4	6	5	5
chr5	18614371	18614420	RC_892	6	1	6	2	3	3	1	2	11	11	14	2	4	6	5	5
chr5	19874713	19874974	RC_893	11	6	7	11	5	5	7	11	11	20	14	11	13	14	5	10
chr5	19874713	19874974	RC_894	11	6	7	11	5	5	7	11	11	20	14	11	13	14	5	10
chr5	19889438	19890055	RC_895	9	9	9	10	0	0	0	0	21	20	20	19	0	0	0	1
chr5	19889438	19890055	RC_896	9	9	9	10	0	0	0	0	21	20	20	19	0	0	0	1
chr5	21207932	21208611	RC_897	0	0	0	1	8	8	4	3	0	1	1	0	10	4	4	3
chr5	21207932	21208611	RC_898	0	0	0	1	8	8	4	3	0	1	1	0	10	4	4	3
chr5	21208791	21210330	RC_899	3	2	6	0	68	56	44	52	9	16	9	9	100	65	36	23
chr5	21208791	21210330	RC_900	3	2	6	0	68	56	44	52	9	16	9	9	100	65	36	23
chr5	21210438	21212107	RC_901	19	10	19	11	37	40	25	37	18	28	28	20	70	55	31	28
chr5	21210438	21212107	RC_902	19	10	19	11	37	40	25	37	18	28	28	20	70	55	31	28
chr5	21212307	21212531	RC_903	0	2	0	3	5	5	1	3	0	1	0	1	3	2	1	1
chr5	21212307	21212531	RC_904	0	2	0	3	5	5	1	3	0	1	0	1	3	2	1	1
chr5	21216357	21217744	RC_905	8	9	9	5	42	43	27	30	14	14	15	17	52	47	30	6
chr5	21216357	21217744	RC_906	8	9	9	5	42	43	27	30	14	14	15	17	52	47	30	6
chr5	21484851	21484996	RC_907	4	4	7	6	5	6	4	6	11	19	20	11	20	16	20	12
chr5	21484851	21484996	RC_908	4	4	7	6	5	6	4	6	11	19	20	11	20	16	20	12
chr5	21921689	21921785	RC_909	14	12	24	16	10	8	8	7	31	41	45	22	13	16	10	7
chr5	21921689	21921785	RC_910	14	12	24	16	10	8	8	7	31	41	45	22	13	16	10	7
chr5	22170816	22170913	RC_911	16	6	7	10	3	9	5	5	22	13	23	13	10	9	4	1
chr5	22170816	22170913	RC_912	16	6	7	10	3	9	5	5	22	13	23	13	10	9	4	1
chr5	22449855	22449969	RC_913	3	2	1	1	0	1	1	3	7	7	9	4	8	5	2	3
chr5	22449855	22449969	RC_914	3	2	1	1	0	1	1	3	7	7	9	4	8	5	2	3
chr5	22909818	22909957	RC_915	4	4	7	6	5	8	2	2	13	18	13	12	23	16	14	10
chr5	22909818	22909957	RC_916	4	4	7	6	5	8	2	2	13	18	13	12	23	16	14	10
chr5	23610618	23610969	RC_917	2	3	5	3	6	10	13	15	7	2	6	2	14	6	7	4
chr5	23610618	23610969	RC_918	2	3	5	3	6	10	13	15	7	2	6	2	14	6	7	4
chr5	23790635	23790745	RC_919	2	1	4	1	5	11	4	7	5	4	12	5	20	13	14	11
chr5	23790635	23790745	RC_920	2	1	4	1	5	11	4	7	5	4	12	5	20	13	14	11
chr5	26299304	26299360	RC_921	0	0	1	0	2	1	0	0	0	0	0	0	2	0	2	0
chr5	26299304	26299360	RC_922	0	0	1	0	2	1	0	0	0	0	0	0	2	0	2	0
chr5	26340307	26340380	RC_923	1	3	1	2	7	3	2	5	5	10	16	6	9	9	8	9
chr5	26340307	26340380	RC_924	1	3	1	2	7	3	2	5	5	10	16	6	9	9	8	9
chr6	915713	915771	RC_925	2	2	0	1	6	4	6	8	10	8	10	10	13	13	11	4
chr6	915713	915771	RC_926	2	2	0	1	6	4	6	8	10	8	10	10	13	13	11	4
chr6	1215164	1216074	RC_927	25	8	23	15	24	43	17	25	58	69	84	51	83	78	81	50
chr6	1215164	1216074	RC_928	25	8	23	15	24	43	17	25	58	69	84	51	83	78	81	50
chr6	1645681	1647659	RC_929	33	29	38	35	64	78	67	94	29	34	39	28	108	87	56	29
chr6	1645681	1647659	RC_930	33	29	38	35	64	78	67	94	29	34	39	28	108	87	56	29
chr6	1648212	1653582	RC_931	34	34	31	41	103	120	80	106	58	51	51	52	280	192	125	110
chr6	1648212	1653582	RC_932	34	34	31	41	103	120	80	106	58	51	51	52	280	192	125	110
chr6	1653748	1654228	RC_933	4	1	0	3	4	6	4	5	0	2	3	1	15	6	8	2
chr6	1653748	1654228	RC_934	4	1	0	3	4	6	4	5	0	2	3	1	15	6	8	2
chr6	1654501	1655683	RC_935	37	37	27	41	71	70	61	90	28	38	41	39	108	74	61	61
chr6	1654501	1655683	RC_936	37	37	27	41	71	70	61	90	28	38	41	39	108	74	61	61
chr6	1712514	1714676	RC_937	92	73	76	66	56	94	70	92	113	139	122	105	124	88	97	84
chr6	1712514	1714676	RC_938	92	73	76	66	56	94	70	92	113	139	122	105	124	88	97	84
chr6	2789079	2793704	RC_939	224	183	200	236	148	177	158	226	248	266	274	200	373	278	286	219
chr6	2789079	2793704	RC_940	224	183	200	236	148	177	158	226	248	266	274	200	373	278	286	219
chr6	3577210	3581731	RC_941	136	118	147	141	123	156	133	207	184	225	268	181	335	251	244	158
chr6	3577210	3581731	RC_942	136	118	147	141	123	156	133	207	184	225	268	181	335	251	244	158
chr6	3605327	3605376	RC_943	0	0	2	1	3	1	1	0	3	3	3	3	4	1	3	1
chr6	3605327	3605376	RC_944	0	0	2	1	3	1	1	0	3	3	3	3	4	1	3	1
chr6	4621761	4622468	RC_945	14	17	20	14	39	45	32	36	26	36	36	21	103	70	59	42
chr6	4621761	4622468	RC_946	14	17	20	14	39	45	32	36	26	36	36	21	103	70	59	42
chr6	4622857	4622931	RC_947	4	4	6	2	12	9	4	6	6	14	9	7	23	16	14	12
chr6	4622857	4622931	RC_948	4	4	6	2	12	9	4	6	6	14	9	7	23	16	14	12
chr6	4623709	4624552	RC_949	60	48	40	39	61	56	33	47	65	70	54	44	113	86	46	18
chr6	4623709	4624552	RC_950	60	48	40	39	61	56	33	47	65	70	54	44	113	86	46	18
chr6	4625225	4627739	RC_951	197	134	133	136	169	191	109	139	246	300	247	187	349	263	135	112
chr6	4625225	4627739	RC_952	197	134	133	136	169	191	109	139	246	300	247	187	349	263	135	112
chr6	5210968	5211118	RC_953	11	3	10	3	6	14	12	12	16	17	17	13	19	12	7	13
chr6	5210968	5211118	RC_954	11	3	10	3	6	14	12	12	16	17	17	13	19	12	7	13
chr6	5550322	5552100	RC_955	32	25	42	18	37	44	30	39	35	47	45	40	103	61	76	53
chr6	5550322	5552100	RC_956	32	25	42	18	37	44	30	39	35	47	45	40	103	61	76	53
chr6	5552174	5553401	RC_957	30	25	32	19	31	31	30	41	27	40	45	34	85	50	48	45
chr6	5552174	5553401	RC_958	30	25	32	19	31	31	30	41	27	40	45	34	85	50	48	45
chr6	5570374	5571902	RC_959	108	102	94	83	38	54	33	57	100	139	142	74	46	28	16	19
chr6	5570374	5571902	RC_960	108	102	94	83	38	54	33	57	100	139	142	74	46	28	16	19
chr6	5576296	5576669	RC_961	17	6	19	10	1	3	3	7	20	31	22	21	3	1	2	7
chr6	5576296	5576669	RC_962	17	6	19	10	1	3	3	7	20	31	22	21	3	1	2	7
chr6	5576743	5577232	RC_963	35	31	35	29	21	14	9	12	37	61	51	50	13	2	4	5
chr6	5576743	5577232	RC_964	35	31	35	29	21	14	9	12	37	61	51	50	13	2	4	5
chr6	5597320	5599271	RC_965	100	87	86	78	8	8	7	8	178	199	199	133	24	20	16	15
chr6	5597320	5599271	RC_966	100	87	86	78	8	8	7	8	178	199	199	133	24	20	16	15
chr6	5599637	5600000	RC_967	19	9	11	16	0	0	0	0	31	46	41	31	0	0	0	0
chr6	5599637	5600000	RC_968	19	9	11	16	0	0	0	0	31	46	41	31	0	0	0	0
chr6	5600001	5600364	RC_969	15	6	13	8	0	3	6	4	41	38	41	34	7	5	8	7
chr6	5600001	5600364	RC_970	15	6	13	8	0	3	6	4	41	38	41	34	7	5	8	7
chr6	5605288	5605770	RC_971	18	21	21	17	1	0	0	0	45	61	58	34	0	1	0	0
chr6	5605288	5605770	RC_972	18	21	21	17	1	0	0	0	45	61	58	34	0	1	0	0
chr6	5690114	5692455	RC_973	71	44	66	62	7	11	7	11	160	167	192	128	22	19	14	14
chr6	5690114	5692455	RC_974	71	44	66	62	7	11	7	11	160	167	192	128	22	19	14	14
chr6	5703872	5704132	RC_975	15	12	19	8	5	7	2	5	37	32	38	29	9	19	4	3
chr6	5703872	5704132	RC_976	15	12	19	8	5	7	2	5	37	32	38	29	9	19	4	3
chr6	5708652	5709399	RC_977	61	47	52	49	8	10	10	9	79	103	107	59	10	8	4	6
chr6	5708652	5709399	RC_978	61	47	52	49	8	10	10	9	79	103	107	59	10	8	4	6
chr6	5713722	5716990	RC_979	337	277	312	301	232	271	210	276	290	347	349	272	406	308	248	204
chr6	5713722	5716990	RC_980	337	277	312	301	232	271	210	276	290	347	349	272	406	308	248	204
chr6	5938946	5939013	RC_981	0	0	0	0	0	0	0	0	0	1	5	1	0	0	1	1
chr6	5938946	5939013	RC_982	0	0	0	0	0	0	0	0	0	1	5	1	0	0	1	1
chr6	6171333	6173689	RC_983	81	70	102	86	86	100	94	110	155	199	192	158	234	183	151	110
chr6	6171333	6173689	RC_984	81	70	102	86	86	100	94	110	155	199	192	158	234	183	151	110
chr6	6679397	6679507	RC_985	5	2	3	2	7	3	3	4	8	15	13	9	18	14	20	11
chr6	6679397	6679507	RC_986	5	2	3	2	7	3	3	4	8	15	13	9	18	14	20	11
chr6	6679961	6680016	RC_987	7	2	7	6	4	4	2	4	6	11	19	9	8	7	14	10
chr6	6679961	6680016	RC_988	7	2	7	6	4	4	2	4	6	11	19	9	8	7	14	10
chr6	7211934	7212560	RC_989	19	13	23	20	28	30	19	34	41	50	72	39	76	65	53	58
chr6	7211934	7212560	RC_990	19	13	23	20	28	30	19	34	41	50	72	39	76	65	53	58
chr6	7348939	7349181	RC_991	26	19	26	31	18	20	11	20	28	32	26	30	24	9	6	4
chr6	7348939	7349181	RC_992	26	19	26	31	18	20	11	20	28	32	26	30	24	9	6	4
chr6	9634116	9634895	RC_993	26	11	21	13	23	19	17	26	48	59	67	50	76	40	58	49
chr6	9634116	9634895	RC_994	26	11	21	13	23	19	17	26	48	59	67	50	76	40	58	49
chr6	11239678	11239729	RC_995	25	22	19	16	7	5	10	8	3	1	5	2	3	2	0	1
chr6	11239678	11239729	RC_996	25	22	19	16	7	5	10	8	3	1	5	2	3	2	0	1
chr6	11468458	11468637	RC_997	7	4	8	10	10	9	11	17	14	18	21	23	25	9	13	13
chr6	11468458	11468637	RC_998	7	4	8	10	10	9	11	17	14	18	21	23	25	9	13	13
chr6	11670031	11674501	RC_999	209	149	180	174	189	220	171	237	336	393	405	265	446	313	288	236
chr6	11670031	11674501	RC_1000	209	149	180	174	189	220	171	237	336	393	405	265	446	313	288	236
chr6	11771220	11771537	RC_1001	15	5	18	10	9	14	9	16	51	35	43	29	40	23	32	13
chr6	11771220	11771537	RC_1002	15	5	18	10	9	14	9	16	51	35	43	29	40	23	32	13
chr6	12035524	12035622	RC_1003	11	4	6	4	5	6	6	2	14	8	13	6	31	15	16	11
chr6	12035524	12035622	RC_1004	11	4	6	4	5	6	6	2	14	8	13	6	31	15	16	11
chr6	13158798	13159102	RC_1005	0	0	0	0	1	2	1	0	0	0	0	1	3	4	1	0
chr6	13158798	13159102	RC_1006	0	0	0	0	1	2	1	0	0	0	0	1	3	4	1	0
chr6	13160627	13160672	RC_1007	0	0	0	0	2	2	3	0	0	0	0	0	4	0	1	0
chr6	13160627	13160672	RC_1008	0	0	0	0	2	2	3	0	0	0	0	0	4	0	1	0
chr6	13168504	13168808	RC_1009	0	0	0	0	2	3	3	0	0	0	0	2	2	3	1	0
chr6	13168504	13168808	RC_1010	0	0	0	0	2	3	3	0	0	0	0	2	2	3	1	0
chr6	13170333	13170378	RC_1011	0	0	0	0	0	2	1	0	0	0	0	0	1	0	2	1
chr6	13170333	13170378	RC_1012	0	0	0	0	0	2	1	0	0	0	0	0	1	0	2	1
chr6	14466672	14466902	RC_1013	9	4	9	7	11	13	8	9	27	13	11	7	17	20	17	10
chr6	14466672	14466902	RC_1014	9	4	9	7	11	13	8	9	27	13	11	7	17	20	17	10
chr6	14494126	14494357	RC_1015	3	1	3	2	4	11	4	4	7	10	8	6	15	10	4	7
chr6	14494126	14494357	RC_1016	3	1	3	2	4	11	4	4	7	10	8	6	15	10	4	7
chr6	18884545	18886730	RC_1017	82	54	71	71	59	83	48	68	137	150	217	153	240	157	210	169
chr6	18884545	18886730	RC_1018	82	54	71	71	59	83	48	68	137	150	217	153	240	157	210	169
chr6	18887062	18887362	RC_1019	9	5	3	4	9	9	3	5	14	21	22	12	24	17	22	13
chr6	18887062	18887362	RC_1020	9	5	3	4	9	9	3	5	14	21	22	12	24	17	22	13
chr7	2123402	2123700	RC_1021	30	15	20	15	12	19	9	27	24	28	36	25	31	36	24	16
chr7	2123402	2123700	RC_1022	30	15	20	15	12	19	9	27	24	28	36	25	31	36	24	16
chr7	2126363	2130669	RC_1023	182	179	195	191	161	199	113	171	254	332	330	243	422	275	235	196
chr7	2126363	2130669	RC_1024	182	179	195	191	161	199	113	171	254	332	330	243	422	275	235	196
chr7	2149740	2155113	RC_1025	296	255	249	267	163	215	171	210	155	213	203	145	259	185	139	113
chr7	2149740	2155113	RC_1026	296	255	249	267	163	215	171	210	155	213	203	145	259	185	139	113
chr7	2378954	2379228	RC_1027	23	18	23	13	17	20	19	24	22	23	18	23	27	22	9	7
chr7	2378954	2379228	RC_1028	23	18	23	13	17	20	19	24	22	23	18	23	27	22	9	7
chr7	3297424	3300000	RC_1029	280	206	223	222	169	197	179	250	266	302	356	257	368	279	247	206
chr7	3297424	3300000	RC_1030	280	206	223	222	169	197	179	250	266	302	356	257	368	279	247	206
chr7	3300001	3301566	RC_1031	151	122	121	131	113	149	97	123	156	178	186	149	209	159	141	84
chr7	3300001	3301566	RC_1032	151	122	121	131	113	149	97	123	156	178	186	149	209	159	141	84
chr7	4310822	4313432	RC_1033	91	67	105	81	59	63	52	67	149	163	197	150	141	105	103	73
chr7	4310822	4313432	RC_1034	91	67	105	81	59	63	52	67	149	163	197	150	141	105	103	73
chr7	5305631	5305742	RC_1035	24	24	16	30	17	18	20	27	9	17	4	11	9	8	1	3
chr7	5305631	5305742	RC_1036	24	24	16	30	17	18	20	27	9	17	4	11	9	8	1	3
chr7	5634775	5637416	RC_1037	245	174	187	166	104	103	102	98	111	195	157	121	140	107	83	60
chr7	5634775	5637416	RC_1038	245	174	187	166	104	103	102	98	111	195	157	121	140	107	83	60
chr7	5854468	5854523	RC_1039	4	3	4	4	3	4	5	4	10	12	11	8	12	5	8	7
chr7	5854468	5854523	RC_1040	4	3	4	4	3	4	5	4	10	12	11	8	12	5	8	7
chr7	7410474	7411225	RC_1041	27	36	20	29	21	25	20	20	7	7	11	6	7	10	5	2
chr7	7410474	7411225	RC_1042	27	36	20	29	21	25	20	20	7	7	11	6	7	10	5	2
chr7	8751463	8753850	RC_1043	103	81	101	86	97	94	69	95	116	136	142	100	214	170	68	61
chr7	8751463	8753850	RC_1044	103	81	101	86	97	94	69	95	116	136	142	100	214	170	68	61
chr7	8754523	8754602	RC_1045	17	8	8	11	10	17	9	19	15	13	12	11	19	23	15	10
chr7	8754523	8754602	RC_1046	17	8	8	11	10	17	9	19	15	13	12	11	19	23	15	10
chr7	8754698	8755291	RC_1047	13	9	14	15	15	23	11	21	39	34	31	25	57	43	26	22
chr7	8754698	8755291	RC_1048	13	9	14	15	15	23	11	21	39	34	31	25	57	43	26	22
chr7	8755793	8755841	RC_1049	2	1	2	3	3	3	2	2	5	5	5	3	7	6	8	2
chr7	8755793	8755841	RC_1050	2	1	2	3	3	3	2	2	5	5	5	3	7	6	8	2
chr7	8756275	8756457	RC_1051	9	2	12	8	5	6	9	10	17	11	9	6	20	16	10	5
chr7	8756275	8756457	RC_1052	9	2	12	8	5	6	9	10	17	11	9	6	20	16	10	5
chr7	8756555	8756858	RC_1053	19	10	12	10	17	14	12	22	14	28	23	25	31	29	20	13
chr7	8756555	8756858	RC_1054	19	10	12	10	17	14	12	22	14	28	23	25	31	29	20	13
chr7	8846127	8846249	RC_1055	3	7	3	9	3	9	4	5	6	12	22	8	23	13	5	5
chr7	8846127	8846249	RC_1056	3	7	3	9	3	9	4	5	6	12	22	8	23	13	5	5
chr7	8910105	8910274	RC_1057	24	23	34	16	28	19	14	30	14	10	18	11	11	17	2	2
chr7	8910105	8910274	RC_1058	24	23	34	16	28	19	14	30	14	10	18	11	11	17	2	2
chr7	9077104	9077522	RC_1059	25	12	26	31	23	24	36	45	21	27	33	28	45	25	27	11
chr7	9077104	9077522	RC_1060	25	12	26	31	23	24	36	45	21	27	33	28	45	25	27	11
chr7	9343929	9345490	RC_1061	206	187	160	196	154	171	150	181	64	88	71	51	136	89	53	45
chr7	9343929	9345490	RC_1062	206	187	160	196	154	171	150	181	64	88	71	51	136	89	53	45
chr7	11122489	11122929	RC_1063	15	9	12	11	16	18	9	15	27	45	40	35	50	29	41	38
chr7	11122489	11122929	RC_1064	15	9	12	11	16	18	9	15	27	45	40	35	50	29	41	38
chr7	11123030	11124728	RC_1065	70	47	51	50	34	35	38	50	105	129	154	100	107	74	62	53
chr7	11123030	11124728	RC_1066	70	47	51	50	34	35	38	50	105	129	154	100	107	74	62	53
chr7	11238090	11242574	RC_1067	214	139	200	179	186	216	170	226	247	262	275	205	326	232	160	123
chr7	11238090	11242574	RC_1068	214	139	200	179	186	216	170	226	247	262	275	205	326	232	160	123
chr7	11777909	11778561	RC_1069	39	29	37	38	26	37	16	26	42	45	42	33	53	46	44	29
chr7	11777909	11778561	RC_1070	39	29	37	38	26	37	16	26	42	45	42	33	53	46	44	29
chr7	11833773	11836000	RC_1071	41	30	37	30	155	163	92	143	52	73	75	48	247	183	112	94
chr7	11833773	11836000	RC_1072	41	30	37	30	155	163	92	143	52	73	75	48	247	183	112	94
chr7	11836095	11836320	RC_1073	24	19	19	16	24	29	16	22	11	13	13	7	25	19	7	2
chr7	11836095	11836320	RC_1074	24	19	19	16	24	29	16	22	11	13	13	7	25	19	7	2
chr7	11976633	11979941	RC_1075	0	0	1	1	47	56	34	38	0	0	0	0	130	74	59	38
chr7	11976633	11979941	RC_1076	0	0	1	1	47	56	34	38	0	0	0	0	130	74	59	38
chr7	12349641	12350087	RC_1077	9	8	7	12	14	17	21	20	14	7	11	7	47	34	25	13
chr7	12349641	12350087	RC_1078	9	8	7	12	14	17	21	20	14	7	11	7	47	34	25	13
chr7	12398160	12400000	RC_1079	124	141	143	177	117	178	125	152	92	115	105	95	251	192	152	123
chr7	12398160	12400000	RC_1080	124	141	143	177	117	178	125	152	92	115	105	95	251	192	152	123
chr7	12400001	12402193	RC_1081	68	41	62	58	127	152	75	130	133	173	167	122	385	260	271	221
chr7	12400001	12402193	RC_1082	68	41	62	58	127	152	75	130	133	173	167	122	385	260	271	221
chr7	13380241	13381338	RC_1083	48	26	45	35	2	7	4	8	70	116	124	81	7	3	4	5
chr7	13380241	13381338	RC_1084	48	26	45	35	2	7	4	8	70	116	124	81	7	3	4	5
chr7	13381429	13382275	RC_1085	38	28	41	44	6	6	7	9	71	88	76	56	19	11	6	4
chr7	13381429	13382275	RC_1086	38	28	41	44	6	6	7	9	71	88	76	56	19	11	6	4
chr7	13451106	13454723	RC_1087	362	327	319	314	232	266	202	254	256	308	293	217	392	303	196	169
chr7	13451106	13454723	RC_1088	362	327	319	314	232	266	202	254	256	308	293	217	392	303	196	169
chr7	13600159	13600861	RC_1089	32	19	37	26	33	26	20	13	58	75	70	58	52	44	41	39
chr7	13600159	13600861	RC_1090	32	19	37	26	33	26	20	13	58	75	70	58	52	44	41	39
chr7	13603020	13606080	RC_1091	166	104	142	113	108	125	117	122	206	229	238	197	162	138	103	66
chr7	13603020	13606080	RC_1092	166	104	142	113	108	125	117	122	206	229	238	197	162	138	103	66
chr7	15919710	15919936	RC_1093	4	9	5	7	7	8	8	6	18	19	26	16	26	17	15	9
chr7	15919710	15919936	RC_1094	4	9	5	7	7	8	8	6	18	19	26	16	26	17	15	9
chr7	16648175	16648772	RC_1095	60	34	28	38	69	62	46	59	36	49	24	24	99	64	37	26
chr7	16648175	16648772	RC_1096	60	34	28	38	69	62	46	59	36	49	24	24	99	64	37	26
chr7	16649009	16649098	RC_1097	0	1	1	1	4	5	4	3	3	3	3	1	11	3	1	4
chr7	16649009	16649098	RC_1098	0	1	1	1	4	5	4	3	3	3	3	1	11	3	1	4
chr7	16649625	16652153	RC_1099	75	54	57	33	128	153	99	114	88	115	94	64	284	227	110	80
chr7	16649625	16652153	RC_1100	75	54	57	33	128	153	99	114	88	115	94	64	284	227	110	80
chr7	16732797	16733434	RC_1101	58	50	57	68	74	61	55	67	38	42	47	34	66	49	29	16
chr7	16732797	16733434	RC_1102	58	50	57	68	74	61	55	67	38	42	47	34	66	49	29	16
chr7	16752111	16752238	RC_1103	22	17	19	20	14	13	14	13	8	16	16	11	16	11	4	8
chr7	16752111	16752238	RC_1104	22	17	19	20	14	13	14	13	8	16	16	11	16	11	4	8
chr7	17131585	17131904	RC_1105	15	5	7	3	8	9	19	14	25	23	22	24	29	24	24	14
chr7	17131585	17131904	RC_1106	15	5	7	3	8	9	19	14	25	23	22	24	29	24	24	14
chr7	17132850	17133370	RC_1107	6	6	9	10	10	22	9	12	44	30	46	24	36	26	27	17
chr7	17132850	17133370	RC_1108	6	6	9	10	10	22	9	12	44	30	46	24	36	26	27	17
chr7	20440566	20443382	RC_1109	185	177	177	191	146	154	144	162	164	187	227	170	253	199	193	113
chr7	20440566	20443382	RC_1110	185	177	177	191	146	154	144	162	164	187	227	170	253	199	193	113
chr7	21936379	21936477	RC_1111	4	1	9	2	1	2	2	7	13	9	19	13	23	11	9	13
chr7	21936379	21936477	RC_1112	4	1	9	2	1	2	2	7	13	9	19	13	23	11	9	13
chr8	5004659	5008272	RC_1113	232	167	222	225	173	184	162	253	346	397	425	281	440	307	309	254
chr8	5004659	5008272	RC_1114	232	167	222	225	173	184	162	253	346	397	425	281	440	307	309	254
chr8	5026247	5026327	RC_1115	4	2	0	3	0	1	2	1	4	5	2	2	4	1	2	2
chr8	5026247	5026327	RC_1116	4	2	0	3	0	1	2	1	4	5	2	2	4	1	2	2
chr8	5167854	5178121	RC_1117	436	380	420	336	397	419	360	504	542	592	658	488	719	531	454	367
chr8	5167854	5178121	RC_1118	436	380	420	336	397	419	360	504	542	592	658	488	719	531	454	367
chr8	5203635	5203731	RC_1119	12	6	20	11	12	13	15	20	20	26	26	16	12	8	8	8
chr8	5203635	5203731	RC_1120	12	6	20	11	12	13	15	20	20	26	26	16	12	8	8	8
