chr	start	end	name	m-L5-s1_S1	m-L5-s2_S2	m-L5-t1_S3	m-L5-t2_S4	m-N12-s1_S5	m-N12-s2_S6	m-N12-t1_S7	m-N12-t2_S8	ub-L5-s1_S9	ub-L5-s2_S10	ub-L5-t1_S11	ub-L5-t2_S12	ub-N12-s1_S13	ub-N12-s2_S14	ub-N12-t1_S15	ub-N12-t2_S16	
xfSc0000146	82854	83528	DNA_24483	60	55	54	65	52	51	53	55	57	61	77	71	77	69	55	37
xfSc0000146	82854	83528	DNA_24484	60	55	54	65	52	51	53	55	57	61	77	71	77	69	55	37
xfSc0000146	156325	168935	DNA_24485	1446	1628	1283	1690	1038	1420	1089	1348	522	694	713	557	670	500	431	347
xfSc0000146	156325	168935	DNA_24486	1446	1628	1283	1690	1038	1420	1089	1348	522	694	713	557	670	500	431	347
xfSc0000146	169061	171649	DNA_24487	702	842	628	835	510	613	487	612	186	199	263	200	280	222	264	173
xfSc0000146	169061	171649	DNA_24488	702	842	628	835	510	613	487	612	186	199	263	200	280	222	264	173
xfSc0000146	175520	175574	DNA_24489	11	12	20	12	11	17	18	9	7	10	10	7	8	9	8	7
xfSc0000146	175520	175574	DNA_24490	11	12	20	12	11	17	18	9	7	10	10	7	8	9	8	7
xfSc0000146	175993	181049	DNA_24491	1092	1315	925	1340	914	1199	846	972	207	298	347	228	292	200	212	166
xfSc0000146	175993	181049	DNA_24492	1092	1315	925	1340	914	1199	846	972	207	298	347	228	292	200	212	166
xfSc0000146	188081	188120	DNA_24493	1	0	0	0	0	1	0	1	0	1	0	0	0	2	0	2
xfSc0000146	188081	188120	DNA_24494	1	0	0	0	0	1	0	1	0	1	0	0	0	2	0	2
xfSc0000146	205129	206464	DNA_24495	144	129	130	125	75	75	57	101	112	120	130	95	169	108	124	109
xfSc0000146	205129	206464	DNA_24496	144	129	130	125	75	75	57	101	112	120	130	95	169	108	124	109
xfSc0000146	247016	247151	DNA_24497	15	15	20	15	8	15	16	18	20	31	39	20	31	23	27	17
xfSc0000146	247016	247151	DNA_24498	15	15	20	15	8	15	16	18	20	31	39	20	31	23	27	17
xfSc0000147	85009	85055	DNA_24499	1	0	1	1	0	1	1	2	5	5	1	2	3	2	4	5
xfSc0000147	85009	85055	DNA_24500	1	0	1	1	0	1	1	2	5	5	1	2	3	2	4	5
xfSc0000147	85097	85671	DNA_24501	2	0	0	1	0	2	1	3	7	6	5	2	5	8	6	1
xfSc0000147	85097	85671	DNA_24502	2	0	0	1	0	2	1	3	7	6	5	2	5	8	6	1
xfSc0000147	224124	224170	DNA_24503	2	1	2	0	2	1	2	3	1	2	0	1	6	7	2	3
xfSc0000147	224124	224170	DNA_24504	2	1	2	0	2	1	2	3	1	2	0	1	6	7	2	3
xfSc0000147	224271	224780	DNA_24505	4	1	8	4	9	15	3	7	23	27	16	17	31	16	16	11
xfSc0000147	224271	224780	DNA_24506	4	1	8	4	9	15	3	7	23	27	16	17	31	16	16	11
xfSc0000148	19741	19828	DNA_24507	1	1	5	3	5	1	1	1	10	10	10	8	10	7	6	3
xfSc0000148	19741	19828	DNA_24508	1	1	5	3	5	1	1	1	10	10	10	8	10	7	6	3
xfSc0000148	19897	20388	DNA_24509	20	9	25	14	8	14	9	19	38	54	57	44	35	38	38	37
xfSc0000148	19897	20388	DNA_24510	20	9	25	14	8	14	9	19	38	54	57	44	35	38	38	37
xfSc0000148	68408	69071	DNA_24511	4	3	5	2	6	6	3	6	9	13	10	5	14	7	16	7
xfSc0000148	68408	69071	DNA_24512	4	3	5	2	6	6	3	6	9	13	10	5	14	7	16	7
xfSc0000148	130337	130961	DNA_24513	2	1	1	4	7	6	4	10	8	9	11	4	16	18	23	10
xfSc0000148	130337	130961	DNA_24514	2	1	1	4	7	6	4	10	8	9	11	4	16	18	23	10
xfSc0000148	136989	137119	DNA_24515	0	1	3	2	1	1	2	0	5	4	11	5	8	3	2	2
xfSc0000148	136989	137119	DNA_24516	0	1	3	2	1	1	2	0	5	4	11	5	8	3	2	2
xfSc0000148	153946	154592	DNA_24517	2	3	5	3	3	13	6	12	12	17	13	5	23	20	22	23
xfSc0000148	153946	154592	DNA_24518	2	3	5	3	3	13	6	12	12	17	13	5	23	20	22	23
xfSc0000148	159813	159945	DNA_24519	2	1	0	1	1	1	3	2	3	9	12	5	6	2	3	5
xfSc0000148	159813	159945	DNA_24520	2	1	0	1	1	1	3	2	3	9	12	5	6	2	3	5
xfSc0000148	243240	243457	DNA_24521	4	6	6	5	4	11	0	8	12	5	6	7	18	11	10	15
xfSc0000148	243240	243457	DNA_24522	4	6	6	5	4	11	0	8	12	5	6	7	18	11	10	15
xfSc0000149	15617	25496	DNA_24523	864	676	793	805	746	881	739	1044	1198	1351	1406	1044	1591	1070	896	673
xfSc0000149	15617	25496	DNA_24524	864	676	793	805	746	881	739	1044	1198	1351	1406	1044	1591	1070	896	673
xfSc0000149	28645	41301	DNA_24525	1977	1532	1879	1930	1567	1716	1812	2385	1736	2055	2148	1671	2632	1904	1474	1160
xfSc0000149	28645	41301	DNA_24526	1977	1532	1879	1930	1567	1716	1812	2385	1736	2055	2148	1671	2632	1904	1474	1160
xfSc0000149	42198	42688	DNA_24527	36	26	27	29	28	42	29	42	52	40	43	25	58	52	25	19
xfSc0000149	42198	42688	DNA_24528	36	26	27	29	28	42	29	42	52	40	43	25	58	52	25	19
xfSc0000149	43271	44457	DNA_24529	44	28	36	46	51	67	55	72	90	109	138	106	128	124	136	100
xfSc0000149	43271	44457	DNA_24530	44	28	36	46	51	67	55	72	90	109	138	106	128	124	136	100
xfSc0000149	46726	47216	DNA_24531	28	29	31	33	23	33	27	58	41	49	44	38	54	41	30	18
xfSc0000149	46726	47216	DNA_24532	28	29	31	33	23	33	27	58	41	49	44	38	54	41	30	18
xfSc0000149	47797	48983	DNA_24533	56	47	54	38	60	75	49	84	109	125	127	103	180	114	139	115
xfSc0000149	47797	48983	DNA_24534	56	47	54	38	60	75	49	84	109	125	127	103	180	114	139	115
xfSc0000149	149621	168335	DNA_24535	3197	2619	3078	3134	2648	2874	3034	3874	2778	3288	3317	2597	4328	3294	2296	1749
xfSc0000149	149621	168335	DNA_24536	3197	2619	3078	3134	2648	2874	3034	3874	2778	3288	3317	2597	4328	3294	2296	1749
xfSc0000149	177699	178189	DNA_24537	49	41	53	41	56	57	62	79	60	80	82	43	82	62	50	34
xfSc0000149	177699	178189	DNA_24538	49	41	53	41	56	57	62	79	60	80	82	43	82	62	50	34
xfSc0000149	178770	182081	DNA_24539	186	110	185	146	228	270	186	316	361	451	465	335	593	427	461	390
xfSc0000149	178770	182081	DNA_24540	186	110	185	146	228	270	186	316	361	451	465	335	593	427	461	390
xfSc0000150	34477	35838	DNA_24541	15	14	17	10	16	31	25	34	33	35	32	23	41	33	31	22
xfSc0000150	34477	35838	DNA_24542	15	14	17	10	16	31	25	34	33	35	32	23	41	33	31	22
xfSc0000150	36032	36204	DNA_24543	2	5	3	4	7	9	2	10	7	7	7	10	17	11	6	10
xfSc0000150	36032	36204	DNA_24544	2	5	3	4	7	9	2	10	7	7	7	10	17	11	6	10
xfSc0000150	90960	91142	DNA_24545	16	13	14	11	11	23	14	14	6	11	13	9	21	17	15	9
xfSc0000150	90960	91142	DNA_24546	16	13	14	11	11	23	14	14	6	11	13	9	21	17	15	9
xfSc0000150	100141	100202	DNA_24547	1	0	1	1	6	4	7	12	3	2	2	2	20	20	13	12
xfSc0000150	100141	100202	DNA_24548	1	0	1	1	6	4	7	12	3	2	2	2	20	20	13	12
xfSc0000150	122416	122513	DNA_24549	7	3	5	5	13	9	6	2	13	7	16	6	22	16	21	20
xfSc0000150	122416	122513	DNA_24550	7	3	5	5	13	9	6	2	13	7	16	6	22	16	21	20
xfSc0000150	122565	124209	DNA_24551	42	18	42	28	49	56	38	78	82	93	103	66	195	131	142	120
xfSc0000150	122565	124209	DNA_24552	42	18	42	28	49	56	38	78	82	93	103	66	195	131	142	120
xfSc0000150	128294	128620	DNA_24553	6	6	8	6	19	21	13	28	7	11	22	14	61	39	44	48
xfSc0000150	128294	128620	DNA_24554	6	6	8	6	19	21	13	28	7	11	22	14	61	39	44	48
xfSc0000151	16248	17529	DNA_24555	33	10	25	23	42	50	37	58	49	72	90	52	182	116	148	125
xfSc0000151	16248	17529	DNA_24556	33	10	25	23	42	50	37	58	49	72	90	52	182	116	148	125
xfSc0000151	17579	17695	DNA_24557	3	3	3	3	1	2	0	3	10	9	17	9	4	4	0	2
xfSc0000151	17579	17695	DNA_24558	3	3	3	3	1	2	0	3	10	9	17	9	4	4	0	2
xfSc0000151	17764	18060	DNA_24559	8	3	7	15	2	1	2	2	27	35	34	26	13	4	7	3
xfSc0000151	17764	18060	DNA_24560	8	3	7	15	2	1	2	2	27	35	34	26	13	4	7	3
xfSc0000151	29677	29881	DNA_24561	1	0	0	1	1	3	1	0	0	2	2	2	4	0	3	1
xfSc0000151	29677	29881	DNA_24562	1	0	0	1	1	3	1	0	0	2	2	2	4	0	3	1
xfSc0000151	45557	45637	DNA_24563	1	0	0	0	0	0	1	1	1	0	0	1	1	2	1	3
xfSc0000151	45557	45637	DNA_24564	1	0	0	0	0	0	1	1	1	0	0	1	1	2	1	3
xfSc0000151	45807	46171	DNA_24565	9	3	5	5	6	2	3	11	4	4	6	5	6	6	8	4
xfSc0000151	45807	46171	DNA_24566	9	3	5	5	6	2	3	11	4	4	6	5	6	6	8	4
xfSc0000151	46385	58259	DNA_24567	2085	2405	1729	2481	1612	2098	1649	1959	540	676	788	565	920	721	617	514
xfSc0000151	46385	58259	DNA_24568	2085	2405	1729	2481	1612	2098	1649	1959	540	676	788	565	920	721	617	514
xfSc0000151	58382	59040	DNA_24569	221	236	180	232	135	168	119	149	16	20	14	27	27	22	17	13
xfSc0000151	58382	59040	DNA_24570	221	236	180	232	135	168	119	149	16	20	14	27	27	22	17	13
xfSc0000151	59156	60989	DNA_24571	317	335	273	376	328	434	304	405	74	114	103	94	133	110	115	91
xfSc0000151	59156	60989	DNA_24572	317	335	273	376	328	434	304	405	74	114	103	94	133	110	115	91
xfSc0000151	62020	66462	DNA_24573	919	1148	847	1218	639	848	646	841	208	255	288	234	404	273	312	262
xfSc0000151	62020	66462	DNA_24574	919	1148	847	1218	639	848	646	841	208	255	288	234	404	273	312	262
xfSc0000151	109858	113214	DNA_24575	368	321	325	364	259	277	229	292	228	264	277	179	352	239	202	150
xfSc0000151	109858	113214	DNA_24576	368	321	325	364	259	277	229	292	228	264	277	179	352	239	202	150
xfSc0000152	10402	11254	DNA_24577	22	11	27	20	37	29	27	45	72	71	80	55	96	80	83	70
xfSc0000152	10402	11254	DNA_24578	22	11	27	20	37	29	27	45	72	71	80	55	96	80	83	70
xfSc0000152	12241	12725	DNA_24579	33	18	30	18	33	44	26	39	71	68	83	74	96	73	86	62
xfSc0000152	12241	12725	DNA_24580	33	18	30	18	33	44	26	39	71	68	83	74	96	73	86	62
xfSc0000152	13223	13511	DNA_24581	12	5	10	6	9	14	9	8	26	32	28	24	36	30	33	26
xfSc0000152	13223	13511	DNA_24582	12	5	10	6	9	14	9	8	26	32	28	24	36	30	33	26
xfSc0000152	63375	63907	DNA_24583	15	17	8	14	21	11	11	22	23	15	30	25	49	24	26	29
xfSc0000152	63375	63907	DNA_24584	15	17	8	14	21	11	11	22	23	15	30	25	49	24	26	29
xfSc0000152	96890	97095	DNA_24585	5	4	5	5	4	4	2	5	9	5	6	5	16	4	6	7
xfSc0000152	96890	97095	DNA_24586	5	4	5	5	4	4	2	5	9	5	6	5	16	4	6	7
xfSc0000152	102673	104353	DNA_24587	81	66	77	72	57	60	46	68	52	89	103	63	87	80	73	65
xfSc0000152	102673	104353	DNA_24588	81	66	77	72	57	60	46	68	52	89	103	63	87	80	73	65
xfSc0000152	104461	105594	DNA_24589	20	8	16	11	27	39	29	44	35	38	36	23	94	65	61	60
xfSc0000152	104461	105594	DNA_24590	20	8	16	11	27	39	29	44	35	38	36	23	94	65	61	60
xfSc0000152	105654	105832	DNA_24591	0	0	0	0	5	7	3	7	0	0	0	0	26	9	13	12
xfSc0000152	105654	105832	DNA_24592	0	0	0	0	5	7	3	7	0	0	0	0	26	9	13	12
xfSc0000152	127797	130143	DNA_24593	22	16	19	17	57	80	62	95	26	27	42	30	162	139	108	96
xfSc0000152	127797	130143	DNA_24594	22	16	19	17	57	80	62	95	26	27	42	30	162	139	108	96
xfSc0000152	136457	137660	DNA_24595	23	7	19	19	4	3	1	8	25	38	30	25	5	7	8	8
xfSc0000152	136457	137660	DNA_24596	23	7	19	19	4	3	1	8	25	38	30	25	5	7	8	8
xfSc0000152	137720	137936	DNA_24597	1	1	2	1	4	13	9	12	5	3	6	2	34	25	20	21
xfSc0000152	137720	137936	DNA_24598	1	1	2	1	4	13	9	12	5	3	6	2	34	25	20	21
xfSc0000152	144743	152357	DNA_24599	121	58	113	125	97	108	79	111	198	277	299	194	260	161	185	151
xfSc0000152	144743	152357	DNA_24600	121	58	113	125	97	108	79	111	198	277	299	194	260	161	185	151
xfSc0000152	153341	153391	DNA_24601	2	2	3	3	4	2	4	3	9	12	15	8	10	9	12	10
xfSc0000152	153341	153391	DNA_24602	2	2	3	3	4	2	4	3	9	12	15	8	10	9	12	10
xfSc0000152	157243	158295	DNA_24603	14	9	10	13	3	6	4	3	15	26	24	20	15	23	8	6
xfSc0000152	157243	158295	DNA_24604	14	9	10	13	3	6	4	3	15	26	24	20	15	23	8	6
xfSc0000152	188459	188629	DNA_24605	6	3	9	4	2	1	3	4	13	12	11	11	5	5	4	3
xfSc0000152	188459	188629	DNA_24606	6	3	9	4	2	1	3	4	13	12	11	11	5	5	4	3
xfSc0000152	188829	188995	DNA_24607	1	2	2	6	3	1	4	2	6	4	7	9	3	4	0	1
xfSc0000152	188829	188995	DNA_24608	1	2	2	6	3	1	4	2	6	4	7	9	3	4	0	1
xfSc0000152	189195	189453	DNA_24609	11	9	2	12	8	4	4	9	15	12	13	12	2	5	1	1
xfSc0000152	189195	189453	DNA_24610	11	9	2	12	8	4	4	9	15	12	13	12	2	5	1	1
xfSc0000152	189739	190670	DNA_24611	33	23	29	26	19	9	11	22	28	45	39	26	26	14	5	7
xfSc0000152	189739	190670	DNA_24612	33	23	29	26	19	9	11	22	28	45	39	26	26	14	5	7
xfSc0000152	221881	222075	DNA_24613	10	4	7	5	9	16	5	13	36	30	39	13	26	24	25	23
xfSc0000152	221881	222075	DNA_24614	10	4	7	5	9	16	5	13	36	30	39	13	26	24	25	23
xfSc0000152	227017	228312	DNA_24615	75	30	63	72	54	65	51	74	103	123	134	106	159	107	131	84
xfSc0000152	227017	228312	DNA_24616	75	30	63	72	54	65	51	74	103	123	134	106	159	107	131	84
xfSc0000152	228372	228548	DNA_24617	6	6	6	8	9	17	12	14	22	27	46	20	36	29	27	21
xfSc0000152	228372	228548	DNA_24618	6	6	6	8	9	17	12	14	22	27	46	20	36	29	27	21
xfSc0000152	234098	235934	DNA_24619	66	25	67	44	61	99	66	95	146	184	171	130	286	191	198	153
xfSc0000152	234098	235934	DNA_24620	66	25	67	44	61	99	66	95	146	184	171	130	286	191	198	153
xfSc0000153	53148	53192	DNA_24621	3	0	2	2	1	1	2	4	3	6	6	1	15	6	9	6
xfSc0000153	53148	53192	DNA_24622	3	0	2	2	1	1	2	4	3	6	6	1	15	6	9	6
xfSc0000154	5725	9974	DNA_24623	660	735	616	764	516	646	569	701	288	322	357	262	450	357	353	236
xfSc0000154	5725	9974	DNA_24624	660	735	616	764	516	646	569	701	288	322	357	262	450	357	353	236
xfSc0000154	10272	20286	DNA_24625	1651	1852	1461	2029	1655	2083	1708	2067	536	621	736	529	954	690	747	553
xfSc0000154	10272	20286	DNA_24626	1651	1852	1461	2029	1655	2083	1708	2067	536	621	736	529	954	690	747	553
xfSc0000154	23722	23761	DNA_24627	50	39	37	46	32	45	36	40	6	12	12	15	21	8	12	10
xfSc0000154	23722	23761	DNA_24628	50	39	37	46	32	45	36	40	6	12	12	15	21	8	12	10
xfSc0000154	24180	28858	DNA_24629	1101	1373	926	1390	993	1385	967	1128	313	357	421	314	480	373	367	285
xfSc0000154	24180	28858	DNA_24630	1101	1373	926	1390	993	1385	967	1128	313	357	421	314	480	373	367	285
xfSc0000154	45741	47974	DNA_24631	78	49	73	47	110	133	99	135	154	177	207	145	254	146	180	162
xfSc0000154	45741	47974	DNA_24632	78	49	73	47	110	133	99	135	154	177	207	145	254	146	180	162
xfSc0000154	49485	49732	DNA_24633	14	8	13	15	17	21	12	27	20	30	21	21	38	19	29	31
xfSc0000154	49485	49732	DNA_24634	14	8	13	15	17	21	12	27	20	30	21	21	38	19	29	31
xfSc0000154	97533	97621	DNA_24635	6	8	8	11	9	6	9	14	15	19	30	14	30	20	12	10
xfSc0000154	97533	97621	DNA_24636	6	8	8	11	9	6	9	14	15	19	30	14	30	20	12	10
xfSc0000154	101837	102774	DNA_24637	117	112	107	99	77	99	76	137	49	56	61	62	140	93	94	81
xfSc0000154	101837	102774	DNA_24638	117	112	107	99	77	99	76	137	49	56	61	62	140	93	94	81
xfSc0000154	150777	150886	DNA_24639	11	5	8	11	6	9	9	9	10	11	13	6	29	29	20	16
xfSc0000154	150777	150886	DNA_24640	11	5	8	11	6	9	9	9	10	11	13	6	29	29	20	16
xfSc0000154	178448	178498	DNA_24641	1	0	1	0	9	19	15	22	0	0	0	0	15	14	12	10
xfSc0000154	178448	178498	DNA_24642	1	0	1	0	9	19	15	22	0	0	0	0	15	14	12	10
xfSc0000154	193355	193755	DNA_24643	3	2	2	0	20	17	18	15	3	3	4	2	56	35	50	32
xfSc0000154	193355	193755	DNA_24644	3	2	2	0	20	17	18	15	3	3	4	2	56	35	50	32
xfSc0000154	231434	232212	DNA_24645	322	366	276	330	162	176	145	189	15	37	19	27	49	46	25	10
xfSc0000154	231434	232212	DNA_24646	322	366	276	330	162	176	145	189	15	37	19	27	49	46	25	10
xfSc0000155	23205	23429	DNA_24647	10	2	11	6	5	10	14	11	24	19	22	14	30	15	21	20
xfSc0000155	23205	23429	DNA_24648	10	2	11	6	5	10	14	11	24	19	22	14	30	15	21	20
xfSc0000155	32960	33351	DNA_24649	26	28	34	31	26	23	24	38	21	18	25	20	25	27	11	5
xfSc0000155	32960	33351	DNA_24650	26	28	34	31	26	23	24	38	21	18	25	20	25	27	11	5
xfSc0000155	83763	83979	DNA_24651	11	7	17	5	11	9	11	15	16	24	21	13	17	17	12	15
xfSc0000155	83763	83979	DNA_24652	11	7	17	5	11	9	11	15	16	24	21	13	17	17	12	15
xfSc0000155	84737	84801	DNA_24653	5	4	7	2	4	5	1	7	5	14	16	9	11	10	5	4
xfSc0000155	84737	84801	DNA_24654	5	4	7	2	4	5	1	7	5	14	16	9	11	10	5	4
xfSc0000155	85708	86144	DNA_24655	27	23	32	20	20	21	15	23	38	45	49	30	46	31	24	24
xfSc0000155	85708	86144	DNA_24656	27	23	32	20	20	21	15	23	38	45	49	30	46	31	24	24
xfSc0000155	102742	103385	DNA_24657	22	8	18	16	22	12	18	32	49	54	69	45	65	57	53	45
xfSc0000155	102742	103385	DNA_24658	22	8	18	16	22	12	18	32	49	54	69	45	65	57	53	45
xfSc0000155	114943	115854	DNA_24659	39	19	26	19	10	15	6	8	44	54	65	48	36	31	25	21
xfSc0000155	114943	115854	DNA_24660	39	19	26	19	10	15	6	8	44	54	65	48	36	31	25	21
xfSc0000155	117646	118143	DNA_24661	9	7	23	16	18	13	19	20	23	35	57	24	26	26	26	16
xfSc0000155	117646	118143	DNA_24662	9	7	23	16	18	13	19	20	23	35	57	24	26	26	26	16
xfSc0000155	148277	148551	DNA_24663	115	103	68	77	61	76	60	72	4	16	5	9	15	12	4	3
xfSc0000155	148277	148551	DNA_24664	115	103	68	77	61	76	60	72	4	16	5	9	15	12	4	3
xfSc0000155	189964	190307	DNA_24665	69	90	60	81	6	9	4	7	24	42	51	28	36	23	19	14
xfSc0000155	189964	190307	DNA_24666	69	90	60	81	6	9	4	7	24	42	51	28	36	23	19	14
xfSc0000155	193616	194453	DNA_24667	125	126	100	130	9	10	20	23	65	78	125	61	56	23	32	22
xfSc0000155	193616	194453	DNA_24668	125	126	100	130	9	10	20	23	65	78	125	61	56	23	32	22
xfSc0000156	528	718	DNA_24669	7	13	8	12	15	16	18	26	11	11	14	7	21	15	14	10
xfSc0000156	528	718	DNA_24670	7	13	8	12	15	16	18	26	11	11	14	7	21	15	14	10
xfSc0000156	13296	14749	DNA_24671	62	44	49	68	42	32	53	49	51	60	60	50	99	61	62	57
xfSc0000156	13296	14749	DNA_24672	62	44	49	68	42	32	53	49	51	60	60	50	99	61	62	57
xfSc0000156	42596	42676	DNA_24673	1	0	0	0	0	1	0	1	4	4	5	3	0	0	0	0
xfSc0000156	42596	42676	DNA_24674	1	0	0	0	0	1	0	1	4	4	5	3	0	0	0	0
xfSc0000156	51866	52182	DNA_24675	16	14	15	14	5	8	7	9	29	31	28	30	17	20	18	13
xfSc0000156	51866	52182	DNA_24676	16	14	15	14	5	8	7	9	29	31	28	30	17	20	18	13
xfSc0000156	52597	52673	DNA_24677	4	2	2	2	3	2	3	3	9	11	9	4	15	3	15	1
xfSc0000156	52597	52673	DNA_24678	4	2	2	2	3	2	3	3	9	11	9	4	15	3	15	1
xfSc0000156	52996	53072	DNA_24679	2	2	2	7	1	0	2	0	5	8	4	4	0	4	2	1
xfSc0000156	52996	53072	DNA_24680	2	2	2	7	1	0	2	0	5	8	4	4	0	4	2	1
xfSc0000156	62528	63997	DNA_24681	36	32	33	35	14	20	20	25	42	62	49	37	36	35	15	15
xfSc0000156	62528	63997	DNA_24682	36	32	33	35	14	20	20	25	42	62	49	37	36	35	15	15
xfSc0000156	82107	82248	DNA_24683	3	1	7	4	9	10	6	6	7	13	9	9	14	9	16	14
xfSc0000156	82107	82248	DNA_24684	3	1	7	4	9	10	6	6	7	13	9	9	14	9	16	14
xfSc0000156	98148	98279	DNA_24685	4	4	3	2	3	1	3	3	1	1	3	3	4	2	1	2
xfSc0000156	98148	98279	DNA_24686	4	4	3	2	3	1	3	3	1	1	3	3	4	2	1	2
xfSc0000156	108671	111259	DNA_24687	65	29	66	50	36	51	37	63	88	94	113	69	119	83	79	57
xfSc0000156	108671	111259	DNA_24688	65	29	66	50	36	51	37	63	88	94	113	69	119	83	79	57
xfSc0000156	113020	113120	DNA_24689	1	0	1	0	3	1	0	2	1	1	2	1	2	0	0	0
xfSc0000156	113020	113120	DNA_24690	1	0	1	0	3	1	0	2	1	1	2	1	2	0	0	0
xfSc0000156	119602	119711	DNA_24691	33	26	20	29	9	10	9	16	6	9	3	11	4	8	2	3
xfSc0000156	119602	119711	DNA_24692	33	26	20	29	9	10	9	16	6	9	3	11	4	8	2	3
xfSc0000157	60055	60180	DNA_24693	4	2	0	1	6	8	4	4	6	4	7	6	15	12	10	7
xfSc0000157	60055	60180	DNA_24694	4	2	0	1	6	8	4	4	6	4	7	6	15	12	10	7
xfSc0000158	67	2220	DNA_24695	102	47	104	101	145	175	136	197	210	265	309	211	349	237	237	206
xfSc0000158	67	2220	DNA_24696	102	47	104	101	145	175	136	197	210	265	309	211	349	237	237	206
xfSc0000158	8860	9247	DNA_24697	13	7	25	15	33	40	35	48	44	54	61	44	60	47	33	37
xfSc0000158	8860	9247	DNA_24698	13	7	25	15	33	40	35	48	44	54	61	44	60	47	33	37
xfSc0000158	14559	14772	DNA_24699	8	6	5	7	9	7	8	6	21	22	25	23	17	12	10	9
xfSc0000158	14559	14772	DNA_24700	8	6	5	7	9	7	8	6	21	22	25	23	17	12	10	9
xfSc0000158	29127	29318	DNA_24701	21	7	13	13	13	22	17	16	45	43	47	36	53	43	41	31
xfSc0000158	29127	29318	DNA_24702	21	7	13	13	13	22	17	16	45	43	47	36	53	43	41	31
xfSc0000158	61630	64099	DNA_24703	77	49	80	61	42	52	61	80	139	153	181	130	154	106	101	99
xfSc0000158	61630	64099	DNA_24704	77	49	80	61	42	52	61	80	139	153	181	130	154	106	101	99
xfSc0000158	92751	93163	DNA_24705	25	24	16	20	23	28	29	28	26	44	53	31	59	38	38	20
xfSc0000158	92751	93163	DNA_24706	25	24	16	20	23	28	29	28	26	44	53	31	59	38	38	20
xfSc0000158	93301	95327	DNA_24707	67	64	65	70	52	84	53	80	85	103	131	85	136	110	108	84
xfSc0000158	93301	95327	DNA_24708	67	64	65	70	52	84	53	80	85	103	131	85	136	110	108	84
xfSc0000158	118929	118975	DNA_24709	15	9	8	15	14	12	11	22	5	8	9	4	11	7	3	4
xfSc0000158	118929	118975	DNA_24710	15	9	8	15	14	12	11	22	5	8	9	4	11	7	3	4
xfSc0000158	123350	127228	DNA_24711	132	92	129	105	134	161	121	177	224	249	273	193	352	250	282	193
xfSc0000158	123350	127228	DNA_24712	132	92	129	105	134	161	121	177	224	249	273	193	352	250	282	193
xfSc0000158	180959	181027	DNA_24713	23	13	14	26	9	11	14	18	2	15	8	7	19	13	6	3
xfSc0000158	180959	181027	DNA_24714	23	13	14	26	9	11	14	18	2	15	8	7	19	13	6	3
xfSc0000158	209898	212053	DNA_24715	127	82	112	93	122	137	110	167	180	209	206	162	322	184	227	160
xfSc0000158	209898	212053	DNA_24716	127	82	112	93	122	137	110	167	180	209	206	162	322	184	227	160
xfSc0000159	79926	83036	DNA_24717	199	136	164	160	147	151	131	190	139	146	152	118	238	187	161	118
xfSc0000159	79926	83036	DNA_24718	199	136	164	160	147	151	131	190	139	146	152	118	238	187	161	118
xfSc0000159	84449	84550	DNA_24719	19	22	19	19	9	12	17	18	5	12	8	13	12	14	3	1
xfSc0000159	84449	84550	DNA_24720	19	22	19	19	9	12	17	18	5	12	8	13	12	14	3	1
xfSc0000159	128041	128753	DNA_24721	96	73	142	100	85	113	116	124	194	250	272	201	312	254	290	230
xfSc0000159	128041	128753	DNA_24722	96	73	142	100	85	113	116	124	194	250	272	201	312	254	290	230
xfSc0000159	132839	133181	DNA_24723	23	15	28	11	21	29	16	23	30	46	48	45	63	53	62	49
xfSc0000159	132839	133181	DNA_24724	23	15	28	11	21	29	16	23	30	46	48	45	63	53	62	49
xfSc0000159	137531	138243	DNA_24725	113	89	124	92	88	122	82	140	199	241	276	206	319	255	295	215
xfSc0000159	137531	138243	DNA_24726	113	89	124	92	88	122	82	140	199	241	276	206	319	255	295	215
xfSc0000159	161941	162414	DNA_24727	19	12	19	17	19	21	22	26	24	23	33	25	53	32	29	20
xfSc0000159	161941	162414	DNA_24728	19	12	19	17	19	21	22	26	24	23	33	25	53	32	29	20
xfSc0000159	162501	162706	DNA_24729	12	7	8	13	7	12	6	14	29	23	18	11	27	17	12	12
xfSc0000159	162501	162706	DNA_24730	12	7	8	13	7	12	6	14	29	23	18	11	27	17	12	12
xfSc0000159	171056	171286	DNA_24731	22	23	29	27	43	51	49	55	12	17	20	11	60	53	22	28
xfSc0000159	171056	171286	DNA_24732	22	23	29	27	43	51	49	55	12	17	20	11	60	53	22	28
xfSc0000159	172202	172290	DNA_24733	6	2	6	2	6	13	7	9	9	11	11	6	25	20	25	12
xfSc0000159	172202	172290	DNA_24734	6	2	6	2	6	13	7	9	9	11	11	6	25	20	25	12
xfSc0000159	189176	189374	DNA_24735	15	5	11	16	11	8	10	17	14	23	29	27	30	12	19	17
xfSc0000159	189176	189374	DNA_24736	15	5	11	16	11	8	10	17	14	23	29	27	30	12	19	17
xfSc0000159	199088	201704	DNA_24737	123	65	107	110	122	129	129	166	170	201	222	148	267	184	145	108
xfSc0000159	199088	201704	DNA_24738	123	65	107	110	122	129	129	166	170	201	222	148	267	184	145	108
xfSc0000159	205067	205269	DNA_24739	7	5	9	11	10	11	9	12	14	23	18	22	29	16	12	14
