chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
Sc0000165	125441	126441	Amillepora32763	4	2	2	0	0	0	0	0	0	0	0	0	9	4	0	2	2	2	0	0	0	0	0	0
Sc0000165	203642	204642	Amillepora32765	35	16	9	15	15	19	6	1	1	3	3	0	24	10	3	7	2	10	12	3	3	6	6	4
Sc0000165	305981	306981	Amillepora32767	8	0	1	0	0	0	1	0	0	0	1	0	11	2	0	7	6	6	10	2	4	2	6	10
Sc0000165	344311	345311	Amillepora32770	19	6	0	0	0	0	24	26	40	21	31	16	2	4	2	0	2	4	31	21	22	26	32	28
Sc0000165	334894	335894	Amillepora32769	141	74	86	99	85	103	135	89	66	99	175	114	23	27	24	29	11	23	21	14	17	16	12	23
Sc0000165	347489	348489	Amillepora32772	122	58	1	8	4	8	161	113	105	105	165	141	9	6	4	3	10	3	59	48	48	55	53	107
Sc0000165	311719	312719	Amillepora32768	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	2	2	0	0	0	0
Sc0000165	345275	346275	Amillepora32771	40	8	0	2	0	1	133	198	202	151	188	167	7	5	0	5	3	0	82	79	77	74	91	159
Sc0000165	306880	307880	Amillepora32766	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Sc0000165	448443	449443	Amillepora32775	137	93	195	128	214	170	178	287	250	258	271	225	92	94	69	80	53	94	94	83	101	60	102	158
Sc0000165	447399	448399	Amillepora32774	133	62	131	125	138	203	23	70	80	57	43	32	109	81	76	76	86	135	98	67	104	71	61	144
Sc0000165	464241	465241	Amillepora32776	16	2	1	0	1	0	0	0	2	0	0	0	8	12	11	12	8	8	6	9	12	0	14	22
Sc0000165	465668	466668	Amillepora32777	2	0	0	0	0	0	1	0	0	0	0	1	4	16	6	4	12	12	9	0	2	4	2	8
Sc0000228	46092	47092	Amillepora35764	33	28	40	31	27	38	37	52	25	32	42	24	61	40	39	45	38	46	120	63	73	78	81	156
Sc0000228	127883	128883	Amillepora35772	157	40	3	8	4	4	10	5	0	6	15	6	13	16	1	2	6	9	12	0	1	6	4	19
Sc0000228	63071	64071	Amillepora35766	279	346	332	289	293	352	215	226	122	196	279	220	249	236	189	187	202	342	184	161	202	159	181	362
Sc0000228	73716	74716	Amillepora35767	216	108	145	141	154	175	146	138	80	110	193	148	161	148	116	108	145	218	142	70	129	108	94	187
Sc0000228	4105	5105	Amillepora35762	62	152	123	150	179	204	98	95	90	97	163	105	68	120	71	72	64	76	104	54	72	60	97	166
Sc0000228	63630	64630	Amillepora35765	65	181	121	110	122	140	54	70	29	63	79	63	72	53	59	46	61	106	48	35	48	35	51	81
Sc0000228	152902	153902	Amillepora35773	365	204	144	193	198	217	375	377	293	329	482	389	134	114	82	97	75	137	200	126	145	173	221	373
Sc0000228	44562	45562	Amillepora35763	94	84	70	86	84	83	130	115	96	124	138	95	95	124	75	70	74	111	120	79	92	87	121	217
Sc0000228	154369	155369	Amillepora35774	275	148	126	138	136	163	241	149	91	180	279	196	111	125	84	96	84	98	132	89	98	110	133	211
Sc0000204	51393	52393	Amillepora34446	18	9	2	6	7	10	1	2	0	2	10	4	12	6	1	7	1	6	11	7	7	4	7	19
Sc0000204	53077	54077	Amillepora34447	4	2	0	2	0	0	0	0	0	5	0	3	13	5	4	13	5	13	8	4	4	10	0	7
Sc0000204	72399	73399	Amillepora34448	7	5	5	8	7	5	0	0	0	0	0	0	19	9	4	3	3	5	0	0	0	0	0	1
Sc0000204	34816	35816	Amillepora34444	21	3	5	1	3	4	2	0	0	0	0	2	8	6	7	2	5	12	0	0	0	0	1	0
Sc0000204	82306	83306	Amillepora34449	19	20	3	3	2	13	5	2	1	2	0	4	162	131	76	95	72	125	74	34	43	52	20	73
Sc0000204	56902	57902	Amillepora34445	24	21	1	3	8	7	24	24	14	36	34	23	13	24	13	12	15	21	31	24	18	18	25	37
Sc0000204	83720	84720	Amillepora34450	1	130	137	14	57	144	76	22	6	24	24	41	37	28	15	32	15	10	20	2	2	7	8	17
Sc0000204	22362	23362	Amillepora34443	2	3	7	4	1	4	0	1	0	0	0	0	6	0	3	3	1	1	2	2	1	2	0	3
Sc0000204	151853	152853	Amillepora34456	86	47	75	46	32	50	8	1	0	0	0	3	55	52	38	44	26	50	6	0	0	2	1	6
Sc0000204	90425	91425	Amillepora34451	86	95	91	84	98	104	114	103	65	80	152	75	58	90	65	50	43	98	61	68	77	74	65	108
Sc0000204	269656	270656	Amillepora34464	2	0	0	0	0	0	2	0	6	2	2	2	20	5	7	12	6	13	10	4	13	7	2	13
Sc0000204	113182	114182	Amillepora34453	7	10	7	13	11	8	7	7	8	14	13	15	14	18	15	14	17	11	10	3	10	5	12	12
Sc0000204	202342	203342	Amillepora34460	5	2	3	10	2	1	2	1	0	0	2	0	39	25	15	24	16	44	3	2	4	4	5	9
Sc0000204	258300	259300	Amillepora34463	2	0	0	0	0	0	0	0	0	0	1	0	3	2	0	1	0	2	0	0	0	0	0	0
Sc0000204	187377	188377	Amillepora34458	101	66	100	84	84	104	67	117	68	93	119	113	153	161	109	115	84	134	129	100	123	121	132	198
Sc0000204	247738	248738	Amillepora34462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sc0000204	200993	201993	Amillepora34459	16	12	19	5	4	6	0	4	0	3	1	5	37	43	41	29	26	63	9	3	3	2	9	7
Sc0000204	113933	114933	Amillepora34452	2	0	0	0	0	0	0	0	0	0	0	0	6	4	4	3	0	0	3	0	2	5	0	2
Sc0000204	218888	219888	Amillepora34461	21	28	23	28	25	23	7	17	4	6	33	17	31	14	16	23	14	30	23	17	29	12	21	67
Sc0000244	73926	74926	Amillepora36311	202	231	277	214	262	300	142	195	215	218	195	174	105	114	97	115	66	128	101	57	71	80	80	152
Sc0000244	23968	24968	Amillepora36310	3	3	1	0	0	0	2	0	4	1	3	4	21	14	12	30	4	22	8	6	5	7	10	27
Sc0000180	14918	15918	Amillepora33703	1	1	0	2	0	2	1	0	0	0	4	0	9	3	2	9	2	4	8	1	0	9	4	8
Sc0000180	50233	51233	Amillepora33705	0	3	2	0	0	0	3	5	2	2	3	2	38	11	5	15	9	3	25	10	12	7	9	16
Sc0000180	70904	71904	Amillepora33704	15	15	66	29	38	51	15	59	38	30	28	43	43	57	22	25	25	48	55	34	19	36	32	52
Sc0000180	111370	112370	Amillepora33708	3	1	2	1	2	3	0	0	0	0	0	0	9	4	7	6	3	4	6	0	3	0	1	6
Sc0000180	124206	125206	Amillepora33710	45	19	7	17	25	25	2	0	0	0	0	0	60	33	22	25	20	5	37	17	16	17	9	34
Sc0000180	102487	103487	Amillepora33707	59	17	17	12	4	29	60	56	32	60	72	52	102	69	43	61	40	72	17	14	17	14	3	12
Sc0000180	154698	155698	Amillepora33713	9	7	0	6	0	7	1	0	0	0	0	0	49	44	22	20	21	26	0	0	1	0	0	0
Sc0000180	222744	223744	Amillepora33716	3	0	0	0	1	0	70	21	13	23	41	50	1	0	2	2	0	0	75	38	40	34	31	94
Sc0000180	195851	196851	Amillepora33714	0	0	0	0	0	0	0	1	0	0	0	0	21	5	0	2	0	4	4	2	0	3	1	4
Sc0000180	270504	271504	Amillepora33724	9	2	2	10	4	5	0	0	0	4	0	0	15	5	5	2	3	10	7	5	1	2	8	27
Sc0000180	326031	327031	Amillepora33732	208	101	50	76	31	88	49	41	19	39	22	42	195	157	139	144	84	167	115	87	95	95	72	138
Sc0000180	351406	352406	Amillepora33734	4	2	4	2	1	2	1	0	0	0	0	0	17	6	6	7	3	6	4	1	0	4	6	8
Sc0000180	255745	256745	Amillepora33720	14	6	10	2	11	13	0	0	0	0	2	0	10	15	6	7	0	10	2	0	2	2	2	5
Sc0000180	241309	242309	Amillepora33717	112	43	32	58	21	59	17	6	2	6	4	2	169	144	89	88	39	108	75	21	34	45	7	68
Sc0000180	216327	217327	Amillepora33715	28	17	7	16	13	18	2	0	0	0	1	1	64	67	49	47	35	71	19	10	13	17	17	23
Sc0000180	298932	299932	Amillepora33727	5	2	8	5	3	3	4	2	4	4	2	2	20	39	22	11	5	20	55	24	24	35	44	57
Sc0000180	323651	324651	Amillepora33730	2	3	0	0	0	0	0	1	0	2	1	0	15	7	4	7	7	5	13	4	1	3	0	12
Sc0000180	250211	251211	Amillepora33719	310	266	240	214	267	282	147	252	253	182	215	206	131	133	77	100	91	112	146	132	100	113	113	197
Sc0000180	263255	264255	Amillepora33723	30	11	18	7	12	10	0	0	1	0	2	0	44	24	31	28	42	34	26	18	35	32	20	29
Sc0000180	245804	246804	Amillepora33718	1	10	11	6	4	20	3	6	4	6	4	2	69	44	36	34	27	45	26	26	11	14	18	48
Sc0000180	275670	276670	Amillepora33726	12	6	0	0	0	0	0	0	0	0	0	0	5	6	0	6	0	2	0	0	0	0	0	0
Sc0000180	258516	259516	Amillepora33721	12	34	26	22	18	25	0	0	0	0	0	0	47	36	25	32	29	30	2	0	0	2	0	0
Sc0000180	274947	275947	Amillepora33725	22	4	2	1	0	0	0	0	0	0	0	0	2	3	3	2	0	6	0	0	0	0	0	0
Sc0000213	37811	38811	Amillepora34817	8	2	0	0	0	0	7	0	0	2	2	4	29	23	8	27	4	10	14	8	6	8	5	7
Sc0000213	20350	21350	Amillepora34813	10	2	0	2	0	0	4	0	0	0	0	0	13	0	0	2	4	0	4	0	3	6	0	11
Sc0000213	38331	39331	Amillepora34814	10	3	0	0	0	1	8	0	0	4	2	4	34	34	31	48	28	25	27	23	28	18	37	38
Sc0000213	121661	122661	Amillepora34822	39	25	14	21	9	19	14	4	3	15	13	16	94	77	47	75	51	115	69	39	66	61	36	59
Sc0000213	229601	230601	Amillepora34832	7	16	43	6	25	50	7	16	43	8	15	8	32	29	26	17	23	46	40	35	25	34	22	63
Sc0000213	110212	111212	Amillepora34818	45	46	67	48	41	65	35	52	57	33	47	48	86	85	66	64	50	113	52	60	50	32	81	89
Sc0000213	209035	210035	Amillepora34829	1	0	0	0	0	0	0	0	0	1	2	2	19	1	0	8	3	1	5	1	6	4	9	13
Sc0000213	133745	134745	Amillepora34824	169	62	24	63	54	83	68	21	7	22	77	51	133	93	42	71	80	101	95	31	60	39	55	134
Sc0000213	133462	134462	Amillepora34823	147	69	46	61	52	81	87	32	18	42	98	61	114	79	51	85	74	89	87	37	70	43	71	150
Sc0000213	224815	225815	Amillepora34831	4	0	0	0	0	0	3	0	0	0	0	0	12	3	1	6	2	3	8	1	0	2	3	4
Sc0000213	177680	178680	Amillepora34825	3	8	0	0	0	0	2	0	0	0	0	4	4	2	0	4	0	1	2	0	0	0	0	1
xfSc0000102	84312	85312	Amillepora32890	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	2	2	2	2	0
xfSc0000102	32281	33281	Amillepora32886	6	0	0	2	0	0	0	0	0	0	4	0	0	1	0	0	0	0	8	0	0	4	0	7
xfSc0000102	68788	69788	Amillepora32889	10	0	0	0	0	0	0	0	0	0	0	0	8	1	0	4	1	2	1	0	1	3	8	2
xfSc0000102	13943	14943	Amillepora32884	13	10	10	3	4	3	7	18	16	17	13	8	12	9	6	9	10	12	14	10	16	25	16	27
xfSc0000102	246	1246	Amillepora32878	34	5	2	5	2	11	6	2	4	5	1	5	18	26	9	16	4	22	10	3	3	7	5	16
xfSc0000102	51562	52562	Amillepora32887	31	2	0	0	0	5	0	0	0	3	7	0	28	9	5	8	8	9	18	8	10	7	2	18
xfSc0000102	63086	64086	Amillepora32888	6	3	4	5	3	2	5	0	1	1	4	1	16	13	6	17	12	14	11	0	8	9	9	16
xfSc0000102	137105	138105	Amillepora32894	2	1	0	0	0	0	0	0	0	0	1	0	4	0	0	0	2	0	2	0	0	0	0	4
xfSc0000102	156634	157634	Amillepora32896	4	1	0	0	0	0	1	0	0	0	0	0	7	3	0	4	3	0	2	2	0	2	1	6
xfSc0000102	119519	120519	Amillepora32893	2	0	0	0	0	0	0	2	0	2	2	0	5	4	4	2	2	2	9	0	0	4	5	4
xfSc0000102	97489	98489	Amillepora32892	1	0	0	0	0	0	0	0	0	0	0	0	18	3	0	4	0	0	2	0	5	0	2	4
xfSc0000102	150613	151613	Amillepora32895	6	0	0	2	0	0	0	0	0	0	0	0	4	3	1	3	1	0	2	0	2	0	4	3
xfSc0000102	181056	182056	Amillepora32897	2	1	0	0	0	0	1	0	0	0	0	0	10	5	0	2	0	0	2	0	0	4	2	8
xfSc0000102	184516	185516	Amillepora32898	57	44	15	26	18	28	26	13	3	17	31	16	29	20	23	20	15	23	27	23	15	20	11	44
xfSc0000102	239156	240156	Amillepora32903	38	66	47	56	41	70	57	40	19	43	46	24	65	69	50	51	41	78	49	45	44	40	47	82
xfSc0000102	268649	269649	Amillepora32905	2	3	0	0	0	0	0	0	0	1	0	0	9	1	4	8	4	2	8	2	2	6	4	3
xfSc0000102	228593	229593	Amillepora32902	13	4	0	0	0	0	0	0	0	0	0	2	11	2	2	4	0	2	9	1	0	4	0	4
xfSc0000102	265812	266812	Amillepora32904	37	54	97	53	49	83	19	23	36	22	16	9	32	36	37	42	23	68	35	20	23	29	13	42
xfSc0000102	222983	223983	Amillepora32901	1	1	0	2	0	0	6	2	1	3	1	5	5	4	4	12	9	4	16	10	7	6	10	14
xfSc0000102	208061	209061	Amillepora32900	3	3	0	0	0	0	3	0	0	0	0	1	12	4	4	20	5	2	11	2	1	6	2	4
xfSc0000102	197745	198745	Amillepora32899	110	24	8	7	14	16	16	6	0	6	8	8	53	21	15	23	20	19	39	9	12	8	8	25
xfSc0000102	294041	295041	Amillepora32908	7	3	1	1	0	0	0	0	0	0	0	0	24	35	23	18	10	21	31	18	25	17	24	40
xfSc0000102	358763	359763	Amillepora32916	27	13	2	8	5	6	12	15	10	7	7	1	23	23	19	23	21	23	35	24	19	20	17	39
xfSc0000102	383722	384722	Amillepora32917	59	20	4	11	2	8	16	2	1	4	9	14	11	15	6	10	4	12	30	12	16	8	13	18
xfSc0000102	326430	327430	Amillepora32912	0	2	0	0	1	0	0	0	0	1	0	0	28	30	22	21	24	39	34	10	24	23	18	50
xfSc0000102	338195	339195	Amillepora32913	11	1	3	7	0	0	0	2	8	0	1	4	10	9	7	7	6	11	36	26	12	12	12	25
xfSc0000102	431459	432459	Amillepora32920	24	8	2	2	0	2	4	0	0	0	0	2	14	0	2	2	2	1	7	2	0	6	2	7
xfSc0000102	320612	321612	Amillepora32910	1	0	0	2	0	0	0	0	0	0	0	0	4	0	2	0	0	1	3	0	2	0	0	2
xfSc0000102	324701	325701	Amillepora32911	1	0	0	0	0	0	0	0	0	0	0	0	2	0	4	4	0	2	4	2	0	2	0	5
xfSc0000102	290907	291907	Amillepora32907	14	0	0	0	0	0	2	0	0	0	0	0	11	4	2	2	1	6	8	0	0	2	1	8
xfSc0000102	418069	419069	Amillepora32919	11	4	0	2	0	4	2	6	2	4	0	3	4	4	10	0	5	6	9	5	3	2	2	12
xfSc0000102	358665	359665	Amillepora32915	26	13	2	8	5	6	10	15	10	7	6	1	21	23	17	25	21	23	33	24	20	20	17	38
xfSc0000102	314128	315128	Amillepora32909	6	1	2	0	0	1	2	3	3	3	5	1	9	0	2	0	4	3	10	1	2	0	2	6
xfSc0000102	486604	487604	Amillepora32922	3	1	3	0	0	4	4	8	9	5	7	3	25	21	11	19	8	18	43	24	18	28	40	54
xfSc0000102	471708	472708	Amillepora32921	1	0	0	0	0	0	14	8	3	7	23	5	2	4	2	0	4	5	26	5	11	10	9	5
Sc0000279	12796	13796	Amillepora37795	8	0	0	0	0	0	4	0	0	0	0	0	5	2	0	4	2	0	2	0	0	2	0	1
Sc0000279	19313	20313	Amillepora37796	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	1	0	1	1	0	0	3	0	3
Sc0000279	33033	34033	Amillepora37797	6	2	0	0	2	0	0	0	0	1	0	0	3	1	0	1	0	0	2	0	1	4	0	6
Sc0000272	39674	40674	Amillepora37569	33	24	30	20	27	30	19	27	17	22	35	26	31	44	24	23	26	33	42	35	22	27	28	62
xfSc0000134	72090	73090	Amillepora34295	2	7	4	3	1	4	0	0	1	1	1	1	18	6	3	8	10	13	15	4	13	9	4	18
xfSc0000134	16431	17431	Amillepora34287	17	15	2	4	9	8	9	5	3	5	2	6	182	139	62	111	68	109	117	51	66	71	55	107
xfSc0000134	78861	79861	Amillepora34296	15	1	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	2	5	1	4	0	1	1
xfSc0000134	53706	54706	Amillepora34292	15	0	0	2	0	2	11	2	0	0	1	0	15	8	6	9	1	5	12	0	4	6	6	2
xfSc0000134	21396	22396	Amillepora34288	12	12	32	28	24	31	0	2	3	2	1	3	30	17	3	29	6	19	10	8	7	11	9	17
xfSc0000134	40369	41369	Amillepora34290	15	4	3	3	6	6	11	2	5	3	11	3	14	6	9	6	5	8	6	9	14	6	9	16
xfSc0000134	43435	44435	Amillepora34291	6	0	0	1	2	0	4	0	0	3	0	1	11	11	5	0	5	0	6	2	1	5	4	2
xfSc0000134	67532	68532	Amillepora34294	54	19	8	3	8	7	32	4	0	8	13	5	23	13	7	7	7	9	24	8	6	18	17	23
xfSc0000134	101039	102039	Amillepora34298	3	2	0	0	0	0	0	0	0	0	0	0	5	2	4	3	0	0	6	0	0	0	0	9
xfSc0000134	115796	116796	Amillepora34299	10	2	2	0	0	0	0	0	0	0	0	0	8	2	0	0	1	0	4	0	2	3	0	3
xfSc0000134	254562	255562	Amillepora34310	4	2	0	0	0	0	0	0	0	0	0	0	8	2	0	1	2	2	4	2	0	2	0	0
xfSc0000134	184624	185624	Amillepora34303	0	0	0	0	0	0	2	0	0	1	2	1	10	4	0	0	0	2	3	0	5	4	3	2
xfSc0000134	92972	93972	Amillepora34297	8	4	2	1	0	1	6	23	27	23	5	15	24	11	7	4	12	14	37	23	15	21	15	34
xfSc0000134	163648	164648	Amillepora34302	46	31	30	28	55	39	67	50	55	41	70	47	49	38	41	38	41	56	47	43	37	63	45	112
xfSc0000134	133346	134346	Amillepora34300	29	15	30	23	39	18	17	14	24	13	12	7	26	14	19	15	9	17	18	12	19	10	26	28
xfSc0000134	201256	202256	Amillepora34304	12	7	0	4	0	5	8	2	1	2	8	2	12	6	9	11	3	8	5	8	8	4	3	10
xfSc0000134	172995	173995	Amillepora34301	2	5	0	0	0	0	2	0	0	0	0	0	3	5	0	0	1	1	1	1	2	0	2	2
xfSc0000134	222213	223213	Amillepora34306	5	0	0	0	0	0	0	0	0	2	0	0	13	6	4	4	1	1	2	1	0	2	0	10
xfSc0000134	244472	245472	Amillepora34307	7	3	0	0	0	0	0	0	0	0	0	0	2	1	0	5	0	1	0	0	0	0	1	2
xfSc0000134	286923	287923	Amillepora34313	18	7	6	4	8	8	10	4	4	3	0	0	29	42	34	28	15	30	32	9	21	10	21	23
xfSc0000134	261338	262338	Amillepora34312	27	8	4	2	0	0	0	0	0	0	0	0	3	5	1	7	2	2	6	7	10	5	4	11
xfSc0000134	210823	211823	Amillepora34305	1	2	0	0	0	0	0	0	1	0	0	4	6	3	1	4	2	2	4	3	2	0	0	2
xfSc0000134	248386	249386	Amillepora34308	7	14	3	3	10	3	0	0	0	0	0	0	12	6	4	4	6	4	1	0	2	1	0	1
xfSc0000134	255226	256226	Amillepora34309	7	3	0	0	0	2	1	1	0	0	0	0	12	3	0	3	4	0	2	4	2	1	1	1
xfSc0000134	258071	259071	Amillepora34311	14	1	1	0	0	0	1	0	0	2	2	1	1	2	0	0	0	1	13	2	3	2	1	4
xfSc0000133	7284	8284	Amillepora34216	10	0	0	0	0	1	0	0	0	0	0	0	4	2	0	0	2	0	0	0	1	2	0	2
xfSc0000133	0	190	Amillepora34214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
xfSc0000133	62962	63962	Amillepora34220	0	3	5	2	4	1	0	0	2	1	2	0	18	13	7	6	0	6	6	2	0	0	5	1
xfSc0000133	39751	40751	Amillepora34218	23	5	2	0	0	2	0	0	0	0	2	0	15	8	2	6	4	9	5	2	6	2	0	5
xfSc0000133	75677	76677	Amillepora34221	0	0	0	0	0	0	0	0	0	0	0	0	10	14	12	6	0	2	6	4	0	2	4	6
xfSc0000133	40684	41684	Amillepora34219	3	1	0	0	0	0	0	0	0	0	2	0	17	6	8	10	2	8	12	2	4	4	8	11
xfSc0000133	121144	122144	Amillepora34224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2
xfSc0000133	122961	123961	Amillepora34225	1	0	0	0	0	0	2	0	0	0	0	0	8	8	0	3	0	2	6	1	3	0	8	0
xfSc0000133	137722	138722	Amillepora34226	15	3	0	1	0	0	2	0	2	0	0	0	24	10	8	8	3	12	12	6	6	7	6	18
xfSc0000133	115389	116389	Amillepora34222	3	2	0	0	0	0	0	0	0	3	4	0	14	8	2	8	6	12	17	10	5	2	4	12
xfSc0000133	119678	120678	Amillepora34223	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
xfSc0000133	182247	183247	Amillepora34228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	1
xfSc0000133	297129	298129	Amillepora34239	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	3	11	0	0	0	6	1
xfSc0000133	296718	297718	Amillepora34238	1	0	0	0	0	0	0	0	0	0	2	0	9	3	0	2	0	2	9	0	3	0	7	2
xfSc0000133	278785	279785	Amillepora34236	57	36	29	39	32	48	81	67	63	43	113	84	42	31	14	20	15	18	32	12	20	13	17	48
xfSc0000133	280889	281889	Amillepora34237	12	6	6	0	0	8	10	3	3	8	5	6	27	27	18	11	11	19	23	23	30	12	26	32
xfSc0000133	193236	194236	Amillepora34230	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	2	2	2	4	0	0	0	0	0
Sc0000276	24889	25889	Amillepora37702	6	1	2	0	0	0	2	2	6	0	5	4	12	4	9	8	4	7	15	8	10	7	4	10
Sc0000276	44719	45719	Amillepora37703	1	10	11	0	5	2	2	1	0	1	1	3	35	15	13	24	3	15	25	4	10	10	9	22
Sc0000273	33138	34138	Amillepora37652	46	38	68	69	65	89	16	66	42	47	41	43	43	35	20	36	25	52	40	46	34	29	42	64
xfSc0000130	39994	40994	Amillepora34123	73	26	18	22	32	21	52	28	33	34	45	14	52	35	37	31	28	32	34	13	30	20	26	54
xfSc0000130	16004	17004	Amillepora34120	17	4	0	1	2	1	4	0	0	2	7	4	15	2	5	3	6	11	16	4	3	5	11	10
xfSc0000130	100174	101174	Amillepora34127	26	14	17	14	5	17	7	15	21	20	6	4	26	15	10	19	9	24	21	8	8	19	13	23
xfSc0000130	147087	148087	Amillepora34130	228	258	256	248	283	327	115	126	98	100	162	132	262	327	237	237	224	314	106	89	141	102	145	243
xfSc0000130	151514	152514	Amillepora34131	46	78	180	113	143	212	46	95	50	50	82	55	243	307	203	212	231	309	155	132	136	103	135	259
xfSc0000130	89188	90188	Amillepora34126	23	20	7	13	17	19	13	4	7	6	5	4	39	34	12	19	16	31	17	12	10	17	14	30
xfSc0000130	296064	297064	Amillepora34150	2	1	0	0	1	0	0	0	0	0	1	2	7	4	4	7	6	3	11	1	5	3	4	15
xfSc0000130	99108	100108	Amillepora34129	111	78	65	67	47	76	74	65	34	64	90	65	74	49	22	52	35	60	44	19	38	49	37	69
xfSc0000130	167153	168153	Amillepora34134	454	261	401	313	354	462	335	373	303	295	428	306	346	341	242	220	272	391	261	199	272	209	261	464
xfSc0000130	241541	242541	Amillepora34143	51	8	4	6	9	7	6	0	0	1	9	4	11	15	8	14	7	10	6	3	0	5	1	15
xfSc0000130	282099	283099	Amillepora34148	0	0	0	0	0	1	0	0	0	0	2	1	8	2	4	5	0	9	10	2	6	1	7	13
xfSc0000130	159458	160458	Amillepora34132	223	94	80	79	60	97	120	93	81	118	153	130	189	230	128	140	122	202	110	109	122	118	120	178
xfSc0000130	237748	238748	Amillepora34142	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	1	0	2	2	0	0	2	3	4
xfSc0000130	218267	219267	Amillepora34141	0	0	0	0	0	0	0	0	0	0	2	0	5	3	2	5	0	8	5	2	4	3	4	4
xfSc0000130	183348	184348	Amillepora34135	157	257	332	211	303	374	73	171	185	129	140	109	165	166	129	112	114	205	96	55	75	53	118	120
xfSc0000130	188523	189523	Amillepora34136	374	258	313	273	262	349	172	320	264	332	265	255	238	257	174	190	182	242	202	119	117	117	186	289
xfSc0000130	201477	202477	Amillepora34138	445	357	521	534	616	613	239	284	179	247	404	278	198	206	123	126	171	213	109	44	74	80	109	172
xfSc0000130	210735	211735	Amillepora34140	30	18	7	16	11	19	46	42	10	33	67	40	40	18	18	31	22	33	44	25	21	44	44	61
xfSc0000130	202793	203793	Amillepora34139	59	23	25	22	57	45	151	123	94	82	220	120	48	44	26	43	31	24	142	87	92	78	105	184
xfSc0000130	165627	166627	Amillepora34133	113	65	53	44	42	57	68	31	26	61	80	52	145	168	102	129	107	143	157	94	117	95	99	206
xfSc0000130	256940	257940	Amillepora34145	2	12	30	6	16	19	2	10	11	4	1	0	33	13	22	16	15	15	19	9	16	9	7	21
xfSc0000130	200492	201492	Amillepora34137	179	191	284	216	256	283	164	178	165	120	240	178	251	289	193	220	206	301	135	97	104	128	129	253
Sc0000264	0	384	Amillepora37057	223	181	179	141	164	208	219	224	149	197	307	223	71	83	51	79	50	88	119	66	72	69	85	172
Sc0000264	87	1087	Amillepora37058	313	272	318	259	253	348	343	461	315	386	483	398	171	177	138	189	139	212	288	173	184	231	198	445
Sc0000264	24348	25348	Amillepora37062	174	117	129	114	73	113	99	107	140	92	121	96	396	414	337	294	294	515	365	317	325	273	308	623
Sc0000264	89868	90868	Amillepora37067	33	6	0	1	0	0	4	0	2	4	2	0	16	9	4	8	5	13	3	7	1	7	5	23
Sc0000264	7903	8903	Amillepora37059	34	59	75	67	67	85	44	109	116	102	86	82	140	140	107	110	126	164	173	144	151	130	162	277
Sc0000264	80415	81415	Amillepora37066	3	0	0	1	0	0	0	0	0	0	0	0	3	1	0	5	0	6	2	0	1	0	0	3
Sc0000264	32081	33081	Amillepora37063	312	286	285	262	262	297	194	205	161	204	287	244	273	272	235	192	180	297	178	169	222	148	233	312
xfSc0000062	0	5	Amillepora31083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
xfSc0000062	48789	49789	Amillepora31085	23	12	12	13	10	16	129	102	97	85	120	103	32	21	13	23	17	18	66	20	22	36	25	75
xfSc0000062	50230	51230	Amillepora31084	20	18	13	18	14	19	23	35	8	22	38	33	32	34	25	25	19	39	48	27	49	42	25	63
xfSc0000062	57408	58408	Amillepora31086	38	53	51	36	37	68	30	38	17	28	31	24	70	74	58	75	56	80	97	43	67	75	49	96
xfSc0000062	183192	184192	Amillepora31090	3	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	2	1	0	0
xfSc0000062	86030	87030	Amillepora31087	36	19	10	13	15	36	42	54	31	51	44	45	42	48	36	37	40	40	45	44	56	32	52	78
